timestamp,arbitration_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,flag,attack_type,road_type,climate
0.08,193,8,81,26,96,8,0,0,0,0,Normal,Normal,rural,snow
0.08,194,4,112,12,0,0,0,0,0,0,Normal,Normal,rural,snow
0.08,195,4,148,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.08,416,8,97,26,82,26,131,26,69,26,Normal,Normal,rural,snow
0.08,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.09,192,8,197,37,186,1,0,0,0,0,Normal,Normal,rural,snow
0.09,193,8,84,26,201,7,0,0,0,0,Normal,Normal,rural,snow
0.09,416,8,94,26,57,26,79,26,80,26,Normal,Normal,rural,snow
0.09,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.1,192,8,81,37,182,1,0,0,0,0,Normal,Normal,rural,snow
0.1,193,8,82,26,143,7,0,0,0,0,Normal,Normal,rural,snow
0.1,416,8,89,26,59,26,123,26,64,26,Normal,Normal,rural,snow
0.1,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.1,194,4,127,5,0,0,0,0,0,0,Normal,Normal,rural,snow
0.1,195,4,116,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.1,432,4,4,55,0,0,0,0,0,0,Normal,Normal,rural,snow
0.1,992,4,200,2,241,2,0,0,0,0,Normal,Normal,rural,snow
0.11,192,8,146,36,210,1,0,0,0,0,Normal,Normal,rural,snow
0.11,193,8,81,26,35,8,0,0,0,0,Normal,Normal,rural,snow
0.11,416,8,61,26,32,26,33,26,56,26,Normal,Normal,rural,snow
0.11,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.12,192,8,40,38,222,1,0,0,0,0,Normal,Normal,rural,snow
0.12,193,8,77,26,23,7,0,0,0,0,Normal,Normal,rural,snow
0.12,416,8,86,26,92,26,126,26,120,26,Normal,Normal,rural,snow
0.12,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.12,194,4,121,21,0,0,0,0,0,0,Normal,Normal,rural,snow
0.12,195,4,225,254,0,0,0,0,0,0,Normal,Normal,rural,snow
0.13,192,8,27,39,11,2,0,0,0,0,Normal,Normal,rural,snow
0.13,193,8,78,26,27,7,0,0,0,0,Normal,Normal,rural,snow
0.13,416,8,69,26,91,26,118,26,52,26,Normal,Normal,rural,snow
0.13,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.14,192,8,225,38,242,1,0,0,0,0,Normal,Normal,rural,snow
0.14,193,8,81,26,19,8,0,0,0,0,Normal,Normal,rural,snow
0.14,416,8,119,26,83,26,90,26,117,26,Normal,Normal,rural,snow
0.14,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.14,194,4,117,8,0,0,0,0,0,0,Normal,Normal,rural,snow
0.14,195,4,43,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.15,192,8,101,38,207,1,0,0,0,0,Normal,Normal,rural,snow
0.15,193,8,85,26,19,8,0,0,0,0,Normal,Normal,rural,snow
0.15,416,8,105,26,72,26,129,26,47,26,Normal,Normal,rural,snow
0.15,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.16,192,8,29,39,176,1,0,0,0,0,Normal,Normal,rural,snow
0.16,193,8,81,26,131,7,0,0,0,0,Normal,Normal,rural,snow
0.16,194,4,127,4,0,0,0,0,0,0,Normal,Normal,rural,snow
0.16,195,4,43,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.16,416,8,61,26,123,26,116,26,74,26,Normal,Normal,rural,snow
0.16,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.17,192,8,244,40,234,1,0,0,0,0,Normal,Normal,rural,snow
0.17,193,8,81,26,144,8,0,0,0,0,Normal,Normal,rural,snow
0.17,416,8,76,26,78,26,106,26,63,26,Normal,Normal,rural,snow
0.17,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.18,194,4,131,22,0,0,0,0,0,0,Normal,Normal,rural,snow
0.18,195,4,219,254,0,0,0,0,0,0,Normal,Normal,rural,snow
0.18,192,8,16,41,244,1,0,0,0,0,Normal,Normal,rural,snow
0.18,193,8,90,26,102,7,0,0,0,0,Normal,Normal,rural,snow
0.18,416,8,138,26,113,26,129,26,139,26,Normal,Normal,rural,snow
0.18,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.19,192,8,210,39,192,1,0,0,0,0,Normal,Normal,rural,snow
0.19,193,8,88,26,51,8,0,0,0,0,Normal,Normal,rural,snow
0.19,416,8,115,26,75,26,67,26,55,26,Normal,Normal,rural,snow
0.19,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.2,194,4,135,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.2,195,4,187,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.2,432,4,4,55,0,0,0,0,0,0,Normal,Normal,rural,snow
0.2,992,4,198,2,242,2,0,0,0,0,Normal,Normal,rural,snow
0.2,192,8,0,40,209,1,0,0,0,0,Normal,Normal,rural,snow
0.2,193,8,100,26,50,7,0,0,0,0,Normal,Normal,rural,snow
0.2,416,8,98,26,97,26,67,26,52,26,Normal,Normal,rural,snow
0.2,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.21,192,8,253,39,237,1,0,0,0,0,Normal,Normal,rural,snow
0.21,193,8,101,26,90,8,0,0,0,0,Normal,Normal,rural,snow
0.21,416,8,105,26,84,26,59,26,147,26,Normal,Normal,rural,snow
0.21,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.22,194,4,117,10,0,0,0,0,0,0,Normal,Normal,rural,snow
0.22,195,4,204,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.22,192,8,234,40,205,1,0,0,0,0,Normal,Normal,rural,snow
0.22,193,8,99,26,238,7,0,0,0,0,Normal,Normal,rural,snow
0.22,416,8,120,26,103,26,117,26,57,26,Normal,Normal,rural,snow
0.22,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.23,192,8,177,40,212,1,0,0,0,0,Normal,Normal,rural,snow
0.23,193,8,101,26,201,7,0,0,0,0,Normal,Normal,rural,snow
0.23,416,8,67,26,144,26,129,26,107,26,Normal,Normal,rural,snow
0.23,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.24,194,4,116,20,0,0,0,0,0,0,Normal,Normal,rural,snow
0.24,195,4,183,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.24,192,8,75,40,250,1,0,0,0,0,Normal,Normal,rural,snow
0.24,193,8,104,26,184,7,0,0,0,0,Normal,Normal,rural,snow
0.24,416,8,100,26,135,26,85,26,146,26,Normal,Normal,rural,snow
0.24,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.25,192,8,147,41,250,1,0,0,0,0,Normal,Normal,rural,snow
0.25,193,8,106,26,111,8,0,0,0,0,Normal,Normal,rural,snow
0.25,416,8,75,26,151,26,78,26,85,26,Normal,Normal,rural,snow
0.25,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.26,194,4,128,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.26,195,4,20,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.26,192,8,206,39,241,1,0,0,0,0,Normal,Normal,rural,snow
0.26,193,8,103,26,128,7,0,0,0,0,Normal,Normal,rural,snow
0.26,416,8,106,26,99,26,143,26,152,26,Normal,Normal,rural,snow
0.26,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.27,192,8,252,37,14,2,0,0,0,0,Normal,Normal,rural,snow
0.27,193,8,104,26,10,8,0,0,0,0,Normal,Normal,rural,snow
0.27,416,8,134,26,133,26,82,26,101,26,Normal,Normal,rural,snow
0.27,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.28,194,4,123,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.28,195,4,79,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.28,192,8,40,39,182,1,0,0,0,0,Normal,Normal,rural,snow
0.28,193,8,109,26,192,7,0,0,0,0,Normal,Normal,rural,snow
0.28,416,8,105,26,145,26,78,26,152,26,Normal,Normal,rural,snow
0.28,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.29,192,8,69,40,197,1,0,0,0,0,Normal,Normal,rural,snow
0.29,193,8,107,26,210,7,0,0,0,0,Normal,Normal,rural,snow
0.29,416,8,139,26,104,26,153,26,106,26,Normal,Normal,rural,snow
0.29,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.3,194,4,131,17,0,0,0,0,0,0,Normal,Normal,rural,snow
0.3,195,4,118,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.3,432,4,4,55,0,0,0,0,0,0,Normal,Normal,rural,snow
0.3,992,4,190,2,248,2,0,0,0,0,Normal,Normal,rural,snow
0.3,192,8,141,41,212,1,0,0,0,0,Normal,Normal,rural,snow
0.3,193,8,127,26,115,8,0,0,0,0,Normal,Normal,rural,snow
0.3,416,8,112,26,114,26,109,26,88,26,Normal,Normal,rural,snow
0.3,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.31,192,8,148,42,213,1,0,0,0,0,Normal,Normal,rural,snow
0.31,193,8,133,26,106,8,0,0,0,0,Normal,Normal,rural,snow
0.31,416,8,90,26,89,26,109,26,117,26,Normal,Normal,rural,snow
0.31,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.32,194,4,148,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.32,195,4,2,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.32,192,8,169,42,180,1,0,0,0,0,Normal,Normal,rural,snow
0.32,193,8,137,26,90,8,0,0,0,0,Normal,Normal,rural,snow
0.32,416,8,126,26,112,26,175,26,136,26,Normal,Normal,rural,snow
0.32,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.33,192,8,29,42,196,1,0,0,0,0,Normal,Normal,rural,snow
0.33,193,8,138,26,50,8,0,0,0,0,Normal,Normal,rural,snow
0.33,416,8,118,26,181,26,94,26,146,26,Normal,Normal,rural,snow
0.33,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.34,194,4,128,2,0,0,0,0,0,0,Normal,Normal,rural,snow
0.34,195,4,255,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.34,192,8,227,42,249,1,0,0,0,0,Normal,Normal,rural,snow
0.34,193,8,141,26,172,7,0,0,0,0,Normal,Normal,rural,snow
0.34,416,8,134,26,135,26,96,26,183,26,Normal,Normal,rural,snow
0.34,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.35,192,8,14,44,255,1,0,0,0,0,Normal,Normal,rural,snow
0.35,193,8,136,26,83,7,0,0,0,0,Normal,Normal,rural,snow
0.35,416,8,148,26,150,26,152,26,161,26,Normal,Normal,rural,snow
0.35,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.36,194,4,110,21,0,0,0,0,0,0,Normal,Normal,rural,snow
0.36,195,4,120,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.36,192,8,28,44,7,2,0,0,0,0,Normal,Normal,rural,snow
0.36,193,8,134,26,8,8,0,0,0,0,Normal,Normal,rural,snow
0.36,416,8,165,26,154,26,94,26,133,26,Normal,Normal,rural,snow
0.36,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.37,192,8,128,43,241,1,0,0,0,0,Normal,Normal,rural,snow
0.37,193,8,133,26,34,7,0,0,0,0,Normal,Normal,rural,snow
0.37,416,8,92,26,153,26,177,26,130,26,Normal,Normal,rural,snow
0.37,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.38,194,4,129,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.38,195,4,45,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.38,192,8,129,42,243,1,0,0,0,0,Normal,Normal,rural,snow
0.38,193,8,135,26,147,8,0,0,0,0,Normal,Normal,rural,snow
0.38,416,8,87,26,171,26,170,26,104,26,Normal,Normal,rural,snow
0.38,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.39,192,8,126,43,17,2,0,0,0,0,Normal,Normal,rural,snow
0.39,193,8,134,26,84,8,0,0,0,0,Normal,Normal,rural,snow
0.39,416,8,146,26,119,26,134,26,125,26,Normal,Normal,rural,snow
0.39,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.4,432,4,4,55,0,0,0,0,0,0,Normal,Normal,rural,snow
0.4,992,4,195,2,0,3,0,0,0,0,Normal,Normal,rural,snow
0.4,194,4,130,20,0,0,0,0,0,0,Normal,Normal,rural,snow
0.4,195,4,240,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.4,192,8,150,45,230,1,0,0,0,0,Normal,Normal,rural,snow
0.4,193,8,116,26,221,7,0,0,0,0,Normal,Normal,rural,snow
0.4,416,8,77,26,110,26,76,26,77,26,Normal,Normal,rural,snow
0.4,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.41,192,8,193,44,4,2,0,0,0,0,Normal,Normal,rural,snow
0.41,193,8,116,26,112,7,0,0,0,0,Normal,Normal,rural,snow
0.41,416,8,71,26,126,26,98,26,81,26,Normal,Normal,rural,snow
0.41,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.42,194,4,138,22,0,0,0,0,0,0,Normal,Normal,rural,snow
0.42,195,4,21,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.42,192,8,4,44,236,1,0,0,0,0,Normal,Normal,rural,snow
0.42,193,8,117,26,47,7,0,0,0,0,Normal,Normal,rural,snow
0.42,416,8,83,26,87,26,131,26,96,26,Normal,Normal,rural,snow
0.42,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.43,192,8,249,42,11,2,0,0,0,0,Normal,Normal,rural,snow
0.43,193,8,117,26,104,8,0,0,0,0,Normal,Normal,rural,snow
0.43,416,8,99,26,165,26,98,26,145,26,Normal,Normal,rural,snow
0.43,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.44,194,4,109,23,0,0,0,0,0,0,Normal,Normal,rural,snow
0.44,195,4,30,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.44,192,8,4,42,226,1,0,0,0,0,Normal,Normal,rural,snow
0.44,193,8,124,26,138,8,0,0,0,0,Normal,Normal,rural,snow
0.44,416,8,101,26,165,26,152,26,78,26,Normal,Normal,rural,snow
0.44,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.45,192,8,200,41,213,1,0,0,0,0,Normal,Normal,rural,snow
0.45,193,8,123,26,198,7,0,0,0,0,Normal,Normal,rural,snow
0.45,416,8,132,26,161,26,165,26,148,26,Normal,Normal,rural,snow
0.45,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.46,194,4,125,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.46,195,4,48,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.46,192,8,127,41,191,1,0,0,0,0,Normal,Normal,rural,snow
0.46,193,8,128,26,47,8,0,0,0,0,Normal,Normal,rural,snow
0.46,416,8,146,26,138,26,113,26,137,26,Normal,Normal,rural,snow
0.46,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.47,192,8,132,40,218,1,0,0,0,0,Normal,Normal,rural,snow
0.47,193,8,125,26,115,7,0,0,0,0,Normal,Normal,rural,snow
0.47,416,8,147,26,118,26,149,26,136,26,Normal,Normal,rural,snow
0.47,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.48,194,4,110,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.48,195,4,46,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.48,192,8,196,38,222,1,0,0,0,0,Normal,Normal,rural,snow
0.48,193,8,124,26,19,7,0,0,0,0,Normal,Normal,rural,snow
0.48,416,8,74,26,132,26,172,26,137,26,Normal,Normal,rural,snow
0.48,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.49,192,8,210,36,209,1,0,0,0,0,Normal,Normal,rural,snow
0.49,193,8,122,26,20,7,0,0,0,0,Normal,Normal,rural,snow
0.49,416,8,74,26,73,26,147,26,152,26,Normal,Normal,rural,snow
0.49,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.5,432,4,4,55,0,0,0,0,0,0,Normal,Normal,rural,snow
0.5,992,4,196,2,254,2,0,0,0,0,Normal,Normal,rural,snow
0.5,194,4,109,14,0,0,0,0,0,0,Normal,Normal,rural,snow
0.5,195,4,36,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.5,192,8,231,36,236,1,0,0,0,0,Normal,Normal,rural,snow
0.5,193,8,130,26,224,7,0,0,0,0,Normal,Normal,rural,snow
0.5,416,8,173,26,100,26,113,26,144,26,Normal,Normal,rural,snow
0.5,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.51,192,8,71,36,241,1,0,0,0,0,Normal,Normal,rural,snow
0.51,193,8,133,26,9,8,0,0,0,0,Normal,Normal,rural,snow
0.51,416,8,113,26,124,26,100,26,155,26,Normal,Normal,rural,snow
0.51,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.52,194,4,108,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.52,195,4,96,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.52,192,8,101,36,213,1,0,0,0,0,Normal,Normal,rural,snow
0.52,193,8,134,26,145,8,0,0,0,0,Normal,Normal,rural,snow
0.52,416,8,146,26,165,26,104,26,89,26,Normal,Normal,rural,snow
0.52,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.53,192,8,185,37,185,1,0,0,0,0,Normal,Normal,rural,snow
0.53,193,8,132,26,232,7,0,0,0,0,Normal,Normal,rural,snow
0.53,416,8,174,26,147,26,117,26,119,26,Normal,Normal,rural,snow
0.53,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.54,194,4,110,19,0,0,0,0,0,0,Normal,Normal,rural,snow
0.54,195,4,110,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.54,192,8,91,37,222,1,0,0,0,0,Normal,Normal,rural,snow
0.54,193,8,133,26,223,7,0,0,0,0,Normal,Normal,rural,snow
0.54,416,8,142,26,114,26,130,26,91,26,Normal,Normal,rural,snow
0.54,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.55,192,8,91,38,213,1,0,0,0,0,Normal,Normal,rural,snow
0.55,193,8,129,26,22,7,0,0,0,0,Normal,Normal,rural,snow
0.55,416,8,138,26,132,26,166,26,122,26,Normal,Normal,rural,snow
0.55,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.56,194,4,100,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.56,195,4,249,254,0,0,0,0,0,0,Normal,Normal,rural,snow
0.56,192,8,226,38,239,1,0,0,0,0,Normal,Normal,rural,snow
0.56,193,8,134,26,44,8,0,0,0,0,Normal,Normal,rural,snow
0.56,416,8,153,26,173,26,162,26,95,26,Normal,Normal,rural,snow
0.56,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.57,192,8,227,36,184,1,0,0,0,0,Normal,Normal,rural,snow
0.57,193,8,132,26,101,7,0,0,0,0,Normal,Normal,rural,snow
0.57,416,8,96,26,170,26,102,26,138,26,Normal,Normal,rural,snow
0.57,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.58,194,4,99,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.58,195,4,84,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.58,192,8,55,38,198,1,0,0,0,0,Normal,Normal,rural,snow
0.58,193,8,125,26,29,7,0,0,0,0,Normal,Normal,rural,snow
0.58,416,8,109,26,170,26,109,26,142,26,Normal,Normal,rural,snow
0.58,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.59,192,8,28,38,242,1,0,0,0,0,Normal,Normal,rural,snow
0.59,193,8,127,26,167,7,0,0,0,0,Normal,Normal,rural,snow
0.59,416,8,158,26,170,26,114,26,152,26,Normal,Normal,rural,snow
0.59,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.6,432,4,4,55,0,0,0,0,0,0,Normal,Normal,rural,snow
0.6,992,4,202,2,0,3,0,0,0,0,Normal,Normal,rural,snow
0.6,194,4,122,15,0,0,0,0,0,0,Normal,Normal,rural,snow
0.6,195,4,251,254,0,0,0,0,0,0,Normal,Normal,rural,snow
0.6,192,8,80,38,187,1,0,0,0,0,Normal,Normal,rural,snow
0.6,193,8,129,26,105,7,0,0,0,0,Normal,Normal,rural,snow
0.6,416,8,157,26,148,26,98,26,113,26,Normal,Normal,rural,snow
0.6,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.61,192,8,6,39,16,2,0,0,0,0,Normal,Normal,rural,snow
0.61,193,8,132,26,148,8,0,0,0,0,Normal,Normal,rural,snow
0.61,416,8,170,26,171,26,91,26,141,26,Normal,Normal,rural,snow
0.61,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.62,194,4,116,12,0,0,0,0,0,0,Normal,Normal,rural,snow
0.62,195,4,164,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.62,192,8,129,39,233,1,0,0,0,0,Normal,Normal,rural,snow
0.62,193,8,131,26,234,7,0,0,0,0,Normal,Normal,rural,snow
0.62,416,8,85,26,148,26,105,26,131,26,Normal,Normal,rural,snow
0.62,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.63,192,8,42,41,4,2,0,0,0,0,Normal,Normal,rural,snow
0.63,193,8,135,26,241,7,0,0,0,0,Normal,Normal,rural,snow
0.63,416,8,126,26,156,26,129,26,135,26,Normal,Normal,rural,snow
0.63,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.64,194,4,143,23,0,0,0,0,0,0,Normal,Normal,rural,snow
0.64,195,4,128,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.64,192,8,246,41,245,1,0,0,0,0,Normal,Normal,rural,snow
0.64,193,8,136,26,167,7,0,0,0,0,Normal,Normal,rural,snow
0.64,416,8,154,26,156,26,126,26,115,26,Normal,Normal,rural,snow
0.64,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.65,192,8,11,42,217,1,0,0,0,0,Normal,Normal,rural,snow
0.65,193,8,134,26,74,7,0,0,0,0,Normal,Normal,rural,snow
0.65,416,8,160,26,126,26,141,26,140,26,Normal,Normal,rural,snow
0.65,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.66,194,4,114,3,0,0,0,0,0,0,Normal,Normal,rural,snow
0.66,195,4,78,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.66,192,8,217,40,240,1,0,0,0,0,Normal,Normal,rural,snow
0.66,193,8,138,26,159,7,0,0,0,0,Normal,Normal,rural,snow
0.66,416,8,100,26,174,26,94,26,161,26,Normal,Normal,rural,snow
0.66,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.67,192,8,254,39,223,1,0,0,0,0,Normal,Normal,rural,snow
0.67,193,8,135,26,100,7,0,0,0,0,Normal,Normal,rural,snow
0.67,416,8,172,26,97,26,167,26,149,26,Normal,Normal,rural,snow
0.67,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,snow
0.68,194,4,125,23,0,0,0,0,0,0,Normal,Normal,rural,snow
0.68,195,4,170,255,0,0,0,0,0,0,Normal,Normal,rural,snow
0.68,192,8,253,38,229,1,0,0,0,0,Normal,Normal,rural,snow
0.68,193,8,138,26,140,7,0,0,0,0,Normal,Normal,rural,snow
0.68,416,8,170,26,121,26,99,26,145,26,Normal,Normal,rural,snow
0.68,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.69,192,8,109,39,14,2,0,0,0,0,Normal,Normal,rural,snow
0.69,193,8,136,26,144,7,0,0,0,0,Normal,Normal,rural,snow
0.69,416,8,156,26,126,26,168,26,122,26,Normal,Normal,rural,snow
0.69,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,snow
0.7,432,4,4,55,0,0,0,0,0,0,Normal,Normal,rural,snow
