timestamp,arbitration_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,flag,attack_type,road_type,climate
0.23,193,8,244,14,89,8,0,0,0,0,Normal,Normal,urban,snow
0.23,416,8,200,14,251,14,231,14,217,14,Normal,Normal,urban,snow
0.23,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.24,194,4,105,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.24,195,4,209,255,0,0,0,0,0,0,Normal,Normal,urban,snow
0.24,192,8,157,28,237,1,0,0,0,0,Normal,Normal,urban,snow
0.24,193,8,254,14,23,8,0,0,0,0,Normal,Normal,urban,snow
0.24,416,8,206,14,46,15,16,15,245,14,Normal,Normal,urban,snow
0.24,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.25,192,8,179,28,210,1,0,0,0,0,Normal,Normal,urban,snow
0.25,193,8,254,14,55,7,0,0,0,0,Normal,Normal,urban,snow
0.25,416,8,40,15,14,15,215,14,30,15,Normal,Normal,urban,snow
0.25,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.26,194,4,141,10,0,0,0,0,0,0,Normal,Normal,urban,snow
0.26,195,4,8,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.26,192,8,4,29,248,1,0,0,0,0,Normal,Normal,urban,snow
0.26,193,8,250,14,84,7,0,0,0,0,Normal,Normal,urban,snow
0.26,416,8,222,14,40,15,15,15,207,14,Normal,Normal,urban,snow
0.26,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.27,192,8,161,28,218,1,0,0,0,0,Normal,Normal,urban,snow
0.27,193,8,251,14,13,8,0,0,0,0,Normal,Normal,urban,snow
0.27,416,8,40,15,33,15,218,14,40,15,Normal,Normal,urban,snow
0.27,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.28,194,4,107,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.28,195,4,66,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.28,192,8,245,28,237,1,0,0,0,0,Normal,Normal,urban,snow
0.28,193,8,252,14,87,8,0,0,0,0,Normal,Normal,urban,snow
0.28,416,8,216,14,3,15,232,14,213,14,Normal,Normal,urban,snow
0.28,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.29,192,8,194,28,218,1,0,0,0,0,Normal,Normal,urban,snow
0.29,193,8,248,14,122,7,0,0,0,0,Normal,Normal,urban,snow
0.29,416,8,224,14,20,15,198,14,220,14,Normal,Normal,urban,snow
0.29,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.3,194,4,121,23,0,0,0,0,0,0,Normal,Normal,urban,snow
0.3,195,4,216,254,0,0,0,0,0,0,Normal,Normal,urban,snow
0.3,432,4,2,55,0,0,0,0,0,0,Normal,Normal,urban,snow
0.3,992,4,198,2,232,2,0,0,0,0,Normal,Normal,urban,snow
0.3,192,8,233,29,210,1,0,0,0,0,Normal,Normal,urban,snow
0.3,193,8,236,14,213,7,0,0,0,0,Normal,Normal,urban,snow
0.3,416,8,24,15,8,15,198,14,211,14,Normal,Normal,urban,snow
0.3,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.31,192,8,218,30,245,1,0,0,0,0,Normal,Normal,urban,snow
0.31,193,8,237,14,145,8,0,0,0,0,Normal,Normal,urban,snow
0.31,416,8,214,14,19,15,215,14,236,14,Normal,Normal,urban,snow
0.31,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.32,194,4,123,6,0,0,0,0,0,0,Normal,Normal,urban,snow
0.32,195,4,92,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.32,192,8,145,29,223,1,0,0,0,0,Normal,Normal,urban,snow
0.32,193,8,239,14,147,7,0,0,0,0,Normal,Normal,urban,snow
0.32,416,8,212,14,0,15,26,15,191,14,Normal,Normal,urban,snow
0.32,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.33,192,8,164,29,226,1,0,0,0,0,Normal,Normal,urban,snow
0.33,193,8,234,14,72,7,0,0,0,0,Normal,Normal,urban,snow
0.33,416,8,16,15,251,14,229,14,211,14,Normal,Normal,urban,snow
0.33,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.34,194,4,130,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.34,195,4,167,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.34,192,8,127,29,172,1,0,0,0,0,Normal,Normal,urban,snow
0.34,193,8,230,14,139,7,0,0,0,0,Normal,Normal,urban,snow
0.34,416,8,225,14,253,14,250,14,242,14,Normal,Normal,urban,snow
0.34,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.35,192,8,117,28,187,1,0,0,0,0,Normal,Normal,urban,snow
0.35,193,8,228,14,34,7,0,0,0,0,Normal,Normal,urban,snow
0.35,416,8,250,14,219,14,216,14,18,15,Normal,Normal,urban,snow
0.35,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.36,194,4,111,23,0,0,0,0,0,0,Normal,Normal,urban,snow
0.36,195,4,254,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.36,192,8,132,28,185,1,0,0,0,0,Normal,Normal,urban,snow
0.36,193,8,231,14,54,8,0,0,0,0,Normal,Normal,urban,snow
0.36,416,8,5,15,221,14,205,14,234,14,Normal,Normal,urban,snow
0.36,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.37,192,8,23,28,224,1,0,0,0,0,Normal,Normal,urban,snow
0.37,193,8,227,14,173,7,0,0,0,0,Normal,Normal,urban,snow
0.37,416,8,193,14,240,14,202,14,207,14,Normal,Normal,urban,snow
0.37,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.38,194,4,126,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.38,195,4,11,255,0,0,0,0,0,0,Normal,Normal,urban,snow
0.38,192,8,11,26,236,1,0,0,0,0,Normal,Normal,urban,snow
0.38,193,8,221,14,65,8,0,0,0,0,Normal,Normal,urban,snow
0.38,416,8,226,14,233,14,8,15,219,14,Normal,Normal,urban,snow
0.38,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.39,192,8,226,25,186,1,0,0,0,0,Normal,Normal,urban,snow
0.39,193,8,219,14,49,8,0,0,0,0,Normal,Normal,urban,snow
0.39,416,8,193,14,174,14,218,14,172,14,Normal,Normal,urban,snow
0.39,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.4,432,4,2,55,0,0,0,0,0,0,Normal,Normal,urban,snow
0.4,992,4,205,2,227,2,0,0,0,0,Normal,Normal,urban,snow
0.4,194,4,117,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.4,195,4,192,255,0,0,0,0,0,0,Normal,Normal,urban,snow
0.4,192,8,88,25,176,1,0,0,0,0,Normal,Normal,urban,snow
0.4,193,8,191,14,12,7,0,0,0,0,Normal,Normal,urban,snow
0.4,416,8,235,14,216,14,207,14,224,14,Normal,Normal,urban,snow
0.4,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.41,192,8,0,24,172,1,0,0,0,0,Normal,Normal,urban,snow
0.41,193,8,192,14,96,8,0,0,0,0,Normal,Normal,urban,snow
0.41,416,8,170,14,208,14,158,14,186,14,Normal,Normal,urban,snow
0.41,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.42,194,4,130,7,0,0,0,0,0,0,Normal,Normal,urban,snow
0.42,195,4,252,254,0,0,0,0,0,0,Normal,Normal,urban,snow
0.42,192,8,176,22,1,2,0,0,0,0,Normal,Normal,urban,snow
0.42,193,8,187,14,105,7,0,0,0,0,Normal,Normal,urban,snow
0.42,416,8,157,14,184,14,222,14,211,14,Normal,Normal,urban,snow
0.42,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.43,192,8,116,21,6,2,0,0,0,0,Normal,Normal,urban,snow
0.43,193,8,185,14,236,7,0,0,0,0,Normal,Normal,urban,snow
0.43,416,8,175,14,215,14,198,14,220,14,Normal,Normal,urban,snow
0.43,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.44,194,4,122,2,0,0,0,0,0,0,Normal,Normal,urban,snow
0.44,195,4,42,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.44,192,8,24,22,222,1,0,0,0,0,Normal,Normal,urban,snow
0.44,193,8,189,14,55,7,0,0,0,0,Normal,Normal,urban,snow
0.44,416,8,152,14,194,14,155,14,160,14,Normal,Normal,urban,snow
0.44,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.45,192,8,4,22,236,1,0,0,0,0,Normal,Normal,urban,snow
0.45,193,8,187,14,100,8,0,0,0,0,Normal,Normal,urban,snow
0.45,416,8,204,14,212,14,177,14,163,14,Normal,Normal,urban,snow
0.45,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.46,194,4,119,21,0,0,0,0,0,0,Normal,Normal,urban,snow
0.46,195,4,58,255,0,0,0,0,0,0,Normal,Normal,urban,snow
0.46,192,8,235,20,241,1,0,0,0,0,Normal,Normal,urban,snow
0.46,193,8,188,14,16,8,0,0,0,0,Normal,Normal,urban,snow
0.46,416,8,159,14,160,14,195,14,206,14,Normal,Normal,urban,snow
0.46,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.47,192,8,111,20,195,1,0,0,0,0,Normal,Normal,urban,snow
0.47,193,8,189,14,230,7,0,0,0,0,Normal,Normal,urban,snow
0.47,416,8,188,14,198,14,174,14,225,14,Normal,Normal,urban,snow
0.47,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.48,194,4,115,10,0,0,0,0,0,0,Normal,Normal,urban,snow
0.48,195,4,41,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.48,192,8,112,21,185,1,0,0,0,0,Normal,Normal,urban,snow
0.48,193,8,193,14,70,7,0,0,0,0,Normal,Normal,urban,snow
0.48,416,8,195,14,159,14,196,14,147,14,Normal,Normal,urban,snow
0.48,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.49,192,8,131,23,209,1,0,0,0,0,Normal,Normal,urban,snow
0.49,193,8,193,14,219,7,0,0,0,0,Normal,Normal,urban,snow
0.49,416,8,166,14,158,14,197,14,241,14,Normal,Normal,urban,snow
0.49,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.5,432,4,2,55,0,0,0,0,0,0,Normal,Normal,urban,snow
0.5,992,4,208,2,226,2,0,0,0,0,Normal,Normal,urban,snow
0.5,194,4,116,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.5,195,4,126,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.5,192,8,227,25,246,1,0,0,0,0,Normal,Normal,urban,snow
0.5,193,8,211,14,94,8,0,0,0,0,Normal,Normal,urban,snow
0.5,416,8,203,14,173,14,250,14,0,15,Normal,Normal,urban,snow
0.5,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.51,192,8,65,25,252,1,0,0,0,0,Normal,Normal,urban,snow
0.51,193,8,210,14,6,8,0,0,0,0,Normal,Normal,urban,snow
0.51,416,8,241,14,172,14,176,14,210,14,Normal,Normal,urban,snow
0.51,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.52,194,4,125,20,0,0,0,0,0,0,Normal,Normal,urban,snow
0.52,195,4,223,255,0,0,0,0,0,0,Normal,Normal,urban,snow
0.52,192,8,209,24,181,1,0,0,0,0,Normal,Normal,urban,snow
0.52,193,8,211,14,118,8,0,0,0,0,Normal,Normal,urban,snow
0.52,416,8,211,14,191,14,177,14,165,14,Normal,Normal,urban,snow
0.52,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.53,192,8,124,24,206,1,0,0,0,0,Normal,Normal,urban,snow
0.53,193,8,210,14,103,7,0,0,0,0,Normal,Normal,urban,snow
0.53,416,8,234,14,183,14,182,14,194,14,Normal,Normal,urban,snow
0.53,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.54,194,4,128,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.54,195,4,230,254,0,0,0,0,0,0,Normal,Normal,urban,snow
0.54,192,8,54,24,171,1,0,0,0,0,Normal,Normal,urban,snow
0.54,193,8,212,14,193,7,0,0,0,0,Normal,Normal,urban,snow
0.54,416,8,181,14,186,14,167,14,196,14,Normal,Normal,urban,snow
0.54,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.55,192,8,210,25,182,1,0,0,0,0,Normal,Normal,urban,snow
0.55,193,8,210,14,150,7,0,0,0,0,Normal,Normal,urban,snow
0.55,416,8,208,14,255,14,176,14,173,14,Normal,Normal,urban,snow
0.55,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.56,194,4,140,19,0,0,0,0,0,0,Normal,Normal,urban,snow
0.56,195,4,82,255,0,0,0,0,0,0,Normal,Normal,urban,snow
0.56,192,8,168,26,238,1,0,0,0,0,Normal,Normal,urban,snow
0.56,193,8,207,14,190,7,0,0,0,0,Normal,Normal,urban,snow
0.56,416,8,252,14,180,14,227,14,212,14,Normal,Normal,urban,snow
0.56,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.57,192,8,136,26,242,1,0,0,0,0,Normal,Normal,urban,snow
0.57,193,8,207,14,145,7,0,0,0,0,Normal,Normal,urban,snow
0.57,416,8,183,14,233,14,181,14,160,14,Normal,Normal,urban,snow
0.57,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.58,194,4,109,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.58,195,4,205,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.58,192,8,33,28,225,1,0,0,0,0,Normal,Normal,urban,snow
0.58,193,8,206,14,41,8,0,0,0,0,Normal,Normal,urban,snow
0.58,416,8,246,14,199,14,221,14,232,14,Normal,Normal,urban,snow
0.58,800,3,1,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.59,192,8,50,29,245,1,0,0,0,0,Normal,Normal,urban,snow
0.59,193,8,206,14,184,7,0,0,0,0,Normal,Normal,urban,snow
0.59,416,8,198,14,177,14,198,14,168,14,Normal,Normal,urban,snow
0.59,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.6,432,4,2,55,0,0,0,0,0,0,Normal,Normal,urban,snow
0.6,992,4,214,2,232,2,0,0,0,0,Normal,Normal,urban,snow
0.6,194,4,112,7,0,0,0,0,0,0,Normal,Normal,urban,snow
0.6,195,4,252,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.6,192,8,48,28,215,1,0,0,0,0,Normal,Normal,urban,snow
0.6,193,8,194,14,158,7,0,0,0,0,Normal,Normal,urban,snow
0.6,416,8,182,14,152,14,151,14,242,14,Normal,Normal,urban,snow
0.6,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.61,192,8,62,28,215,1,0,0,0,0,Normal,Normal,urban,snow
0.61,193,8,191,14,213,7,0,0,0,0,Normal,Normal,urban,snow
0.61,416,8,212,14,233,14,211,14,153,14,Normal,Normal,urban,snow
0.61,800,3,1,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.62,194,4,120,16,0,0,0,0,0,0,Normal,Normal,urban,snow
0.62,195,4,177,255,0,0,0,0,0,0,Normal,Normal,urban,snow
0.62,192,8,154,26,232,1,0,0,0,0,Normal,Normal,urban,snow
0.62,193,8,191,14,64,7,0,0,0,0,Normal,Normal,urban,snow
0.62,416,8,204,14,210,14,207,14,235,14,Normal,Normal,urban,snow
0.62,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.63,192,8,238,26,169,1,0,0,0,0,Normal,Normal,urban,snow
0.63,193,8,188,14,50,7,0,0,0,0,Normal,Normal,urban,snow
0.63,416,8,180,14,226,14,228,14,222,14,Normal,Normal,urban,snow
0.63,800,3,1,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.64,194,4,127,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.64,195,4,30,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.64,192,8,208,26,0,2,0,0,0,0,Normal,Normal,urban,snow
0.64,193,8,184,14,151,7,0,0,0,0,Normal,Normal,urban,snow
0.64,416,8,158,14,190,14,150,14,220,14,Normal,Normal,urban,snow
0.64,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.65,192,8,100,28,247,1,0,0,0,0,Normal,Normal,urban,snow
0.65,193,8,183,14,121,8,0,0,0,0,Normal,Normal,urban,snow
0.65,416,8,225,14,156,14,194,14,209,14,Normal,Normal,urban,snow
0.65,800,3,1,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.66,194,4,117,14,0,0,0,0,0,0,Normal,Normal,urban,snow
0.66,195,4,223,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.66,192,8,155,27,222,1,0,0,0,0,Normal,Normal,urban,snow
0.66,193,8,177,14,45,7,0,0,0,0,Normal,Normal,urban,snow
0.66,416,8,177,14,223,14,148,14,219,14,Normal,Normal,urban,snow
0.66,800,3,0,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.67,192,8,73,27,1,2,0,0,0,0,Normal,Normal,urban,snow
0.67,193,8,177,14,135,8,0,0,0,0,Normal,Normal,urban,snow
0.67,416,8,206,14,202,14,147,14,161,14,Normal,Normal,urban,snow
0.67,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.68,194,4,139,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.68,195,4,115,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.68,192,8,99,29,215,1,0,0,0,0,Normal,Normal,urban,snow
0.68,193,8,173,14,95,8,0,0,0,0,Normal,Normal,urban,snow
0.68,416,8,210,14,164,14,215,14,171,14,Normal,Normal,urban,snow
0.68,800,3,0,0,0,0,0,0,0,0,Normal,Normal,urban,snow
0.69,192,8,42,31,230,1,0,0,0,0,Normal,Normal,urban,snow
0.69,193,8,169,14,231,7,0,0,0,0,Normal,Normal,urban,snow
0.69,416,8,188,14,131,14,203,14,147,14,Normal,Normal,urban,snow
0.69,800,3,1,1,0,0,0,0,0,0,Normal,Normal,urban,snow
0.7,432,4,2,55,0,0,0,0,0,0,Normal,Normal,urban,snow
