timestamp,arbitration_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,flag,attack_type,road_type,climate
0.15,416,8,15,42,44,42,35,42,102,42,Normal,Normal,highway,dry
0.15,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.16,192,8,21,47,23,2,0,0,0,0,Normal,Normal,highway,dry
0.16,193,8,62,42,254,7,0,0,0,0,Normal,Normal,highway,dry
0.16,194,4,115,3,0,0,0,0,0,0,Normal,Normal,highway,dry
0.16,195,4,21,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.16,416,8,51,42,64,42,59,42,95,42,Normal,Normal,highway,dry
0.16,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.17,192,8,40,46,235,1,0,0,0,0,Normal,Normal,highway,dry
0.17,193,8,57,42,80,7,0,0,0,0,Normal,Normal,highway,dry
0.17,416,8,90,42,75,42,30,42,89,42,Normal,Normal,highway,dry
0.17,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.18,194,4,128,2,0,0,0,0,0,0,Normal,Normal,highway,dry
0.18,195,4,54,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.18,192,8,109,47,239,1,0,0,0,0,Normal,Normal,highway,dry
0.18,193,8,54,42,33,7,0,0,0,0,Normal,Normal,highway,dry
0.18,416,8,73,42,49,42,49,42,18,42,Normal,Normal,highway,dry
0.18,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.19,192,8,179,46,25,2,0,0,0,0,Normal,Normal,highway,dry
0.19,193,8,53,42,34,7,0,0,0,0,Normal,Normal,highway,dry
0.19,416,8,27,42,41,42,19,42,25,42,Normal,Normal,highway,dry
0.19,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.2,194,4,131,25,0,0,0,0,0,0,Normal,Normal,highway,dry
0.2,195,4,9,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.2,432,4,6,70,0,0,0,0,0,0,Normal,Normal,highway,dry
0.2,992,4,84,3,146,3,0,0,0,0,Normal,Normal,highway,dry
0.2,192,8,144,45,199,1,0,0,0,0,Normal,Normal,highway,dry
0.2,193,8,35,42,46,8,0,0,0,0,Normal,Normal,highway,dry
0.2,416,8,28,42,254,41,19,42,64,42,Normal,Normal,highway,dry
0.2,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.21,192,8,33,46,10,2,0,0,0,0,Normal,Normal,highway,dry
0.21,193,8,34,42,233,7,0,0,0,0,Normal,Normal,highway,dry
0.21,416,8,252,41,39,42,9,42,38,42,Normal,Normal,highway,dry
0.21,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.22,194,4,144,20,0,0,0,0,0,0,Normal,Normal,highway,dry
0.22,195,4,220,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.22,192,8,108,45,16,2,0,0,0,0,Normal,Normal,highway,dry
0.22,193,8,31,42,128,7,0,0,0,0,Normal,Normal,highway,dry
0.22,416,8,24,42,38,42,11,42,65,42,Normal,Normal,highway,dry
0.22,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.23,192,8,34,47,9,2,0,0,0,0,Normal,Normal,highway,dry
0.23,193,8,29,42,137,7,0,0,0,0,Normal,Normal,highway,dry
0.23,416,8,237,41,51,42,242,41,24,42,Normal,Normal,highway,dry
0.23,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.24,194,4,128,2,0,0,0,0,0,0,Normal,Normal,highway,dry
0.24,195,4,82,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.24,192,8,69,47,193,1,0,0,0,0,Normal,Normal,highway,dry
0.24,193,8,25,42,75,8,0,0,0,0,Normal,Normal,highway,dry
0.24,416,8,38,42,59,42,8,42,43,42,Normal,Normal,highway,dry
0.24,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.25,192,8,139,46,19,2,0,0,0,0,Normal,Normal,highway,dry
0.25,193,8,19,42,37,7,0,0,0,0,Normal,Normal,highway,dry
0.25,416,8,61,42,45,42,59,42,56,42,Normal,Normal,highway,dry
0.25,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.26,194,4,115,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.26,195,4,65,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.26,192,8,23,44,210,1,0,0,0,0,Normal,Normal,highway,dry
0.26,193,8,21,42,169,7,0,0,0,0,Normal,Normal,highway,dry
0.26,416,8,240,41,36,42,21,42,12,42,Normal,Normal,highway,dry
0.26,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.27,192,8,29,43,239,1,0,0,0,0,Normal,Normal,highway,dry
0.27,193,8,24,42,246,7,0,0,0,0,Normal,Normal,highway,dry
0.27,416,8,34,42,242,41,47,42,46,42,Normal,Normal,highway,dry
0.27,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.28,194,4,125,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.28,195,4,181,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.28,192,8,98,42,251,1,0,0,0,0,Normal,Normal,highway,dry
0.28,193,8,28,42,208,7,0,0,0,0,Normal,Normal,highway,dry
0.28,416,8,25,42,71,42,3,42,0,42,Normal,Normal,highway,dry
0.28,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.29,192,8,8,42,203,1,0,0,0,0,Normal,Normal,highway,dry
0.29,193,8,30,42,34,8,0,0,0,0,Normal,Normal,highway,dry
0.29,416,8,62,42,53,42,246,41,61,42,Normal,Normal,highway,dry
0.29,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.3,194,4,142,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.3,195,4,80,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.3,432,4,6,70,0,0,0,0,0,0,Normal,Normal,highway,dry
0.3,992,4,81,3,149,3,0,0,0,0,Normal,Normal,highway,dry
0.3,192,8,12,41,21,2,0,0,0,0,Normal,Normal,highway,dry
0.3,193,8,58,42,166,7,0,0,0,0,Normal,Normal,highway,dry
0.3,416,8,36,42,23,42,42,42,26,42,Normal,Normal,highway,dry
0.3,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.31,192,8,68,41,232,1,0,0,0,0,Normal,Normal,highway,dry
0.31,193,8,56,42,65,7,0,0,0,0,Normal,Normal,highway,dry
0.31,416,8,32,42,74,42,81,42,10,42,Normal,Normal,highway,dry
0.31,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.32,194,4,118,6,0,0,0,0,0,0,Normal,Normal,highway,dry
0.32,195,4,144,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.32,192,8,43,39,197,1,0,0,0,0,Normal,Normal,highway,dry
0.32,193,8,48,42,18,8,0,0,0,0,Normal,Normal,highway,dry
0.32,416,8,85,42,36,42,60,42,7,42,Normal,Normal,highway,dry
0.32,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.33,192,8,71,38,190,1,0,0,0,0,Normal,Normal,highway,dry
0.33,193,8,51,42,170,7,0,0,0,0,Normal,Normal,highway,dry
0.33,416,8,69,42,47,42,102,42,54,42,Normal,Normal,highway,dry
0.33,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.34,194,4,122,19,0,0,0,0,0,0,Normal,Normal,highway,dry
0.34,195,4,254,254,0,0,0,0,0,0,Normal,Normal,highway,dry
0.34,192,8,189,39,28,2,0,0,0,0,Normal,Normal,highway,dry
0.34,193,8,52,42,251,7,0,0,0,0,Normal,Normal,highway,dry
0.34,416,8,7,42,88,42,57,42,75,42,Normal,Normal,highway,dry
0.34,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.35,192,8,81,41,24,2,0,0,0,0,Normal,Normal,highway,dry
0.35,193,8,48,42,150,7,0,0,0,0,Normal,Normal,highway,dry
0.35,416,8,47,42,94,42,16,42,88,42,Normal,Normal,highway,dry
0.35,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.36,194,4,126,5,0,0,0,0,0,0,Normal,Normal,highway,dry
0.36,195,4,3,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.36,192,8,162,42,248,1,0,0,0,0,Normal,Normal,highway,dry
0.36,193,8,52,42,53,8,0,0,0,0,Normal,Normal,highway,dry
0.36,416,8,65,42,83,42,58,42,38,42,Normal,Normal,highway,dry
0.36,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.37,192,8,165,42,190,1,0,0,0,0,Normal,Normal,highway,dry
0.37,193,8,55,42,6,8,0,0,0,0,Normal,Normal,highway,dry
0.37,416,8,12,42,97,42,33,42,20,42,Normal,Normal,highway,dry
0.37,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.38,194,4,130,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.38,195,4,146,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.38,192,8,38,43,218,1,0,0,0,0,Normal,Normal,highway,dry
0.38,193,8,51,42,68,8,0,0,0,0,Normal,Normal,highway,dry
0.38,416,8,24,42,52,42,11,42,76,42,Normal,Normal,highway,dry
0.38,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.39,192,8,56,44,228,1,0,0,0,0,Normal,Normal,highway,dry
0.39,193,8,49,42,87,7,0,0,0,0,Normal,Normal,highway,dry
0.39,416,8,93,42,6,42,58,42,20,42,Normal,Normal,highway,dry
0.39,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.4,432,4,6,70,0,0,0,0,0,0,Normal,Normal,highway,dry
0.4,992,4,86,3,150,3,0,0,0,0,Normal,Normal,highway,dry
0.4,194,4,128,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.4,195,4,228,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.4,192,8,34,48,249,1,0,0,0,0,Normal,Normal,highway,dry
0.4,193,8,25,42,55,7,0,0,0,0,Normal,Normal,highway,dry
0.4,416,8,5,42,66,42,40,42,42,42,Normal,Normal,highway,dry
0.4,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.41,192,8,32,46,246,1,0,0,0,0,Normal,Normal,highway,dry
0.41,193,8,26,42,80,8,0,0,0,0,Normal,Normal,highway,dry
0.41,416,8,239,41,2,42,239,41,242,41,Normal,Normal,highway,dry
0.41,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.42,194,4,122,15,0,0,0,0,0,0,Normal,Normal,highway,dry
0.42,195,4,101,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.42,192,8,139,44,4,2,0,0,0,0,Normal,Normal,highway,dry
0.42,193,8,24,42,107,7,0,0,0,0,Normal,Normal,highway,dry
0.42,416,8,253,41,56,42,66,42,71,42,Normal,Normal,highway,dry
0.42,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.43,192,8,107,43,1,2,0,0,0,0,Normal,Normal,highway,dry
0.43,193,8,28,42,104,8,0,0,0,0,Normal,Normal,highway,dry
0.43,416,8,72,42,76,42,23,42,40,42,Normal,Normal,highway,dry
0.43,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.44,194,4,128,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.44,195,4,228,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.44,192,8,252,41,201,1,0,0,0,0,Normal,Normal,highway,dry
0.44,193,8,31,42,21,7,0,0,0,0,Normal,Normal,highway,dry
0.44,416,8,8,42,63,42,58,42,53,42,Normal,Normal,highway,dry
0.44,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.45,192,8,76,42,240,1,0,0,0,0,Normal,Normal,highway,dry
0.45,193,8,35,42,48,8,0,0,0,0,Normal,Normal,highway,dry
0.45,416,8,50,42,40,42,73,42,33,42,Normal,Normal,highway,dry
0.45,800,3,1,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.46,194,4,124,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.46,195,4,36,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.46,192,8,249,42,247,1,0,0,0,0,Normal,Normal,highway,dry
0.46,193,8,40,42,49,8,0,0,0,0,Normal,Normal,highway,dry
0.46,416,8,250,41,79,42,41,42,248,41,Normal,Normal,highway,dry
0.46,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.47,192,8,111,41,14,2,0,0,0,0,Normal,Normal,highway,dry
0.47,193,8,38,42,213,7,0,0,0,0,Normal,Normal,highway,dry
0.47,416,8,4,42,55,42,36,42,49,42,Normal,Normal,highway,dry
0.47,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.48,194,4,129,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.48,195,4,220,254,0,0,0,0,0,0,Normal,Normal,highway,dry
0.48,192,8,65,42,8,2,0,0,0,0,Normal,Normal,highway,dry
0.48,193,8,36,42,141,8,0,0,0,0,Normal,Normal,highway,dry
0.48,416,8,16,42,244,41,51,42,26,42,Normal,Normal,highway,dry
0.48,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.49,192,8,171,41,247,1,0,0,0,0,Normal,Normal,highway,dry
0.49,193,8,33,42,177,7,0,0,0,0,Normal,Normal,highway,dry
0.49,416,8,9,42,30,42,37,42,49,42,Normal,Normal,highway,dry
0.49,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.5,432,4,6,70,0,0,0,0,0,0,Normal,Normal,highway,dry
0.5,992,4,94,3,145,3,0,0,0,0,Normal,Normal,highway,dry
0.5,194,4,115,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.5,195,4,17,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.5,192,8,190,42,227,1,0,0,0,0,Normal,Normal,highway,dry
0.5,193,8,9,42,125,7,0,0,0,0,Normal,Normal,highway,dry
0.5,416,8,235,41,37,42,13,42,41,42,Normal,Normal,highway,dry
0.5,800,3,1,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.51,192,8,95,44,5,2,0,0,0,0,Normal,Normal,highway,dry
0.51,193,8,6,42,246,7,0,0,0,0,Normal,Normal,highway,dry
0.51,416,8,254,41,219,41,27,42,11,42,Normal,Normal,highway,dry
0.51,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.52,194,4,126,11,0,0,0,0,0,0,Normal,Normal,highway,dry
0.52,195,4,125,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.52,192,8,185,45,203,1,0,0,0,0,Normal,Normal,highway,dry
0.52,193,8,4,42,105,7,0,0,0,0,Normal,Normal,highway,dry
0.52,416,8,10,42,48,42,215,41,250,41,Normal,Normal,highway,dry
0.52,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.53,192,8,104,44,200,1,0,0,0,0,Normal,Normal,highway,dry
0.53,193,8,4,42,124,7,0,0,0,0,Normal,Normal,highway,dry
0.53,416,8,20,42,19,42,240,41,213,41,Normal,Normal,highway,dry
0.53,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.54,194,4,128,15,0,0,0,0,0,0,Normal,Normal,highway,dry
0.54,195,4,136,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.54,192,8,196,45,2,2,0,0,0,0,Normal,Normal,highway,dry
0.54,193,8,9,42,47,8,0,0,0,0,Normal,Normal,highway,dry
0.54,416,8,20,42,236,41,45,42,7,42,Normal,Normal,highway,dry
0.54,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.55,192,8,1,46,200,1,0,0,0,0,Normal,Normal,highway,dry
0.55,193,8,8,42,128,7,0,0,0,0,Normal,Normal,highway,dry
0.55,416,8,246,41,248,41,255,41,15,42,Normal,Normal,highway,dry
0.55,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.56,194,4,110,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.56,195,4,73,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.56,192,8,234,46,22,2,0,0,0,0,Normal,Normal,highway,dry
0.56,193,8,15,42,140,7,0,0,0,0,Normal,Normal,highway,dry
0.56,416,8,39,42,20,42,27,42,55,42,Normal,Normal,highway,dry
0.56,800,3,1,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.57,192,8,93,47,232,1,0,0,0,0,Normal,Normal,highway,dry
0.57,193,8,13,42,95,7,0,0,0,0,Normal,Normal,highway,dry
0.57,416,8,223,41,245,41,19,42,16,42,Normal,Normal,highway,dry
0.57,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.58,194,4,123,23,0,0,0,0,0,0,Normal,Normal,highway,dry
0.58,195,4,101,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.58,192,8,173,48,205,1,0,0,0,0,Normal,Normal,highway,dry
0.58,193,8,13,42,101,8,0,0,0,0,Normal,Normal,highway,dry
0.58,416,8,227,41,247,41,20,42,60,42,Normal,Normal,highway,dry
0.58,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.59,192,8,18,48,186,1,0,0,0,0,Normal,Normal,highway,dry
0.59,193,8,10,42,10,7,0,0,0,0,Normal,Normal,highway,dry
0.59,416,8,230,41,239,41,248,41,49,42,Normal,Normal,highway,dry
0.59,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.6,432,4,6,70,0,0,0,0,0,0,Normal,Normal,highway,dry
0.6,992,4,93,3,145,3,0,0,0,0,Normal,Normal,highway,dry
0.6,194,4,117,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.6,195,4,130,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.6,192,8,201,48,17,2,0,0,0,0,Normal,Normal,highway,dry
0.6,193,8,13,42,29,8,0,0,0,0,Normal,Normal,highway,dry
0.6,416,8,7,42,2,42,58,42,39,42,Normal,Normal,highway,dry
0.6,800,3,1,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.61,192,8,198,48,189,1,0,0,0,0,Normal,Normal,highway,dry
0.61,193,8,15,42,126,7,0,0,0,0,Normal,Normal,highway,dry
0.61,416,8,17,42,249,41,3,42,65,42,Normal,Normal,highway,dry
0.61,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.62,194,4,130,15,0,0,0,0,0,0,Normal,Normal,highway,dry
0.62,195,4,24,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.62,192,8,198,49,226,1,0,0,0,0,Normal,Normal,highway,dry
0.62,193,8,13,42,148,7,0,0,0,0,Normal,Normal,highway,dry
0.62,416,8,41,42,57,42,51,42,61,42,Normal,Normal,highway,dry
0.62,800,3,0,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.63,192,8,141,51,22,2,0,0,0,0,Normal,Normal,highway,dry
0.63,193,8,15,42,234,7,0,0,0,0,Normal,Normal,highway,dry
0.63,416,8,43,42,12,42,5,42,1,42,Normal,Normal,highway,dry
0.63,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.64,194,4,127,14,0,0,0,0,0,0,Normal,Normal,highway,dry
0.64,195,4,141,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.64,192,8,16,51,206,1,0,0,0,0,Normal,Normal,highway,dry
0.64,193,8,19,42,59,7,0,0,0,0,Normal,Normal,highway,dry
0.64,416,8,28,42,239,41,232,41,10,42,Normal,Normal,highway,dry
0.64,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.65,192,8,143,50,22,2,0,0,0,0,Normal,Normal,highway,dry
0.65,193,8,18,42,88,7,0,0,0,0,Normal,Normal,highway,dry
0.65,416,8,225,41,6,42,13,42,26,42,Normal,Normal,highway,dry
0.65,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.66,194,4,130,16,0,0,0,0,0,0,Normal,Normal,highway,dry
0.66,195,4,144,255,0,0,0,0,0,0,Normal,Normal,highway,dry
0.66,192,8,51,51,226,1,0,0,0,0,Normal,Normal,highway,dry
0.66,193,8,16,42,66,8,0,0,0,0,Normal,Normal,highway,dry
0.66,416,8,59,42,36,42,245,41,251,41,Normal,Normal,highway,dry
0.66,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.67,192,8,212,51,19,2,0,0,0,0,Normal,Normal,highway,dry
0.67,193,8,13,42,154,7,0,0,0,0,Normal,Normal,highway,dry
0.67,416,8,255,41,55,42,19,42,60,42,Normal,Normal,highway,dry
0.67,800,3,1,1,0,0,0,0,0,0,Normal,Normal,highway,dry
0.68,194,4,112,13,0,0,0,0,0,0,Normal,Normal,highway,dry
0.68,195,4,33,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.68,192,8,124,51,207,1,0,0,0,0,Normal,Normal,highway,dry
0.68,193,8,18,42,49,7,0,0,0,0,Normal,Normal,highway,dry
0.68,416,8,45,42,2,42,251,41,38,42,Normal,Normal,highway,dry
0.68,800,3,0,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.69,192,8,241,52,200,1,0,0,0,0,Normal,Normal,highway,dry
0.69,193,8,18,42,37,8,0,0,0,0,Normal,Normal,highway,dry
0.69,416,8,5,42,242,41,3,42,29,42,Normal,Normal,highway,dry
0.69,800,3,1,0,0,0,0,0,0,0,Normal,Normal,highway,dry
0.7,432,4,6,70,0,0,0,0,0,0,Normal,Normal,highway,dry
