timestamp,arbitration_id,dlc,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,flag,attack_type,road_type,climate
0.04,416,8,24,29,236,28,220,28,2,29,Normal,Normal,rural,dry
0.04,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.05,192,8,236,45,3,2,0,0,0,0,Normal,Normal,rural,dry
0.05,193,8,245,28,58,7,0,0,0,0,Normal,Normal,rural,dry
0.05,416,8,237,28,23,29,0,29,28,29,Normal,Normal,rural,dry
0.05,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.06,194,4,135,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.06,195,4,216,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.06,192,8,200,46,224,1,0,0,0,0,Normal,Normal,rural,dry
0.06,193,8,243,28,119,7,0,0,0,0,Normal,Normal,rural,dry
0.06,416,8,218,28,7,29,231,28,213,28,Normal,Normal,rural,dry
0.06,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.07,192,8,244,45,57,2,0,0,0,0,Normal,Normal,rural,dry
0.07,193,8,242,28,51,8,0,0,0,0,Normal,Normal,rural,dry
0.07,416,8,255,28,196,28,254,28,205,28,Normal,Normal,rural,dry
0.07,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.08,192,8,211,46,237,1,0,0,0,0,Normal,Normal,rural,dry
0.08,193,8,241,28,34,7,0,0,0,0,Normal,Normal,rural,dry
0.08,194,4,137,6,0,0,0,0,0,0,Normal,Normal,rural,dry
0.08,195,4,86,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.08,416,8,22,29,196,28,192,28,24,29,Normal,Normal,rural,dry
0.08,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.09,192,8,28,45,248,1,0,0,0,0,Normal,Normal,rural,dry
0.09,193,8,238,28,91,8,0,0,0,0,Normal,Normal,rural,dry
0.09,416,8,242,28,21,29,203,28,213,28,Normal,Normal,rural,dry
0.09,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.1,192,8,22,46,241,1,0,0,0,0,Normal,Normal,rural,dry
0.1,193,8,237,28,27,8,0,0,0,0,Normal,Normal,rural,dry
0.1,416,8,213,28,5,29,25,29,205,28,Normal,Normal,rural,dry
0.1,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.1,194,4,128,12,0,0,0,0,0,0,Normal,Normal,rural,dry
0.1,195,4,218,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.1,432,4,4,70,0,0,0,0,0,0,Normal,Normal,rural,dry
0.1,992,4,104,3,147,3,0,0,0,0,Normal,Normal,rural,dry
0.11,192,8,34,47,38,2,0,0,0,0,Normal,Normal,rural,dry
0.11,193,8,214,28,49,7,0,0,0,0,Normal,Normal,rural,dry
0.11,416,8,214,28,239,28,177,28,175,28,Normal,Normal,rural,dry
0.11,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.12,192,8,88,48,239,1,0,0,0,0,Normal,Normal,rural,dry
0.12,193,8,213,28,26,7,0,0,0,0,Normal,Normal,rural,dry
0.12,416,8,182,28,209,28,203,28,208,28,Normal,Normal,rural,dry
0.12,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.12,194,4,140,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.12,195,4,73,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.13,192,8,17,49,64,2,0,0,0,0,Normal,Normal,rural,dry
0.13,193,8,210,28,88,7,0,0,0,0,Normal,Normal,rural,dry
0.13,416,8,223,28,241,28,232,28,182,28,Normal,Normal,rural,dry
0.13,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.14,192,8,57,48,10,2,0,0,0,0,Normal,Normal,rural,dry
0.14,193,8,206,28,11,7,0,0,0,0,Normal,Normal,rural,dry
0.14,416,8,208,28,179,28,241,28,192,28,Normal,Normal,rural,dry
0.14,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.14,194,4,148,25,0,0,0,0,0,0,Normal,Normal,rural,dry
0.14,195,4,33,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.15,192,8,125,48,221,1,0,0,0,0,Normal,Normal,rural,dry
0.15,193,8,208,28,9,8,0,0,0,0,Normal,Normal,rural,dry
0.15,416,8,199,28,181,28,162,28,196,28,Normal,Normal,rural,dry
0.15,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.16,192,8,236,46,44,2,0,0,0,0,Normal,Normal,rural,dry
0.16,193,8,207,28,128,7,0,0,0,0,Normal,Normal,rural,dry
0.16,194,4,114,24,0,0,0,0,0,0,Normal,Normal,rural,dry
0.16,195,4,214,254,0,0,0,0,0,0,Normal,Normal,rural,dry
0.16,416,8,162,28,183,28,203,28,210,28,Normal,Normal,rural,dry
0.16,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.17,192,8,183,47,37,2,0,0,0,0,Normal,Normal,rural,dry
0.17,193,8,208,28,252,7,0,0,0,0,Normal,Normal,rural,dry
0.17,416,8,217,28,238,28,187,28,225,28,Normal,Normal,rural,dry
0.17,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.18,194,4,127,4,0,0,0,0,0,0,Normal,Normal,rural,dry
0.18,195,4,110,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.18,192,8,9,49,247,1,0,0,0,0,Normal,Normal,rural,dry
0.18,193,8,209,28,178,7,0,0,0,0,Normal,Normal,rural,dry
0.18,416,8,166,28,217,28,229,28,158,28,Normal,Normal,rural,dry
0.18,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.19,192,8,125,50,254,1,0,0,0,0,Normal,Normal,rural,dry
0.19,193,8,205,28,40,7,0,0,0,0,Normal,Normal,rural,dry
0.19,416,8,240,28,219,28,199,28,228,28,Normal,Normal,rural,dry
0.19,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.2,194,4,137,24,0,0,0,0,0,0,Normal,Normal,rural,dry
0.2,195,4,61,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.2,432,4,4,70,0,0,0,0,0,0,Normal,Normal,rural,dry
0.2,992,4,102,3,140,3,0,0,0,0,Normal,Normal,rural,dry
0.2,192,8,171,49,50,2,0,0,0,0,Normal,Normal,rural,dry
0.2,193,8,224,28,63,7,0,0,0,0,Normal,Normal,rural,dry
0.2,416,8,181,28,247,28,239,28,3,29,Normal,Normal,rural,dry
0.2,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.21,192,8,235,47,33,2,0,0,0,0,Normal,Normal,rural,dry
0.21,193,8,223,28,129,7,0,0,0,0,Normal,Normal,rural,dry
0.21,416,8,228,28,232,28,199,28,202,28,Normal,Normal,rural,dry
0.21,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.22,194,4,154,16,0,0,0,0,0,0,Normal,Normal,rural,dry
0.22,195,4,87,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.22,192,8,86,48,231,1,0,0,0,0,Normal,Normal,rural,dry
0.22,193,8,226,28,178,7,0,0,0,0,Normal,Normal,rural,dry
0.22,416,8,238,28,11,29,233,28,220,28,Normal,Normal,rural,dry
0.22,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.23,192,8,67,49,19,2,0,0,0,0,Normal,Normal,rural,dry
0.23,193,8,223,28,105,7,0,0,0,0,Normal,Normal,rural,dry
0.23,416,8,4,29,248,28,208,28,181,28,Normal,Normal,rural,dry
0.23,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.24,194,4,141,4,0,0,0,0,0,0,Normal,Normal,rural,dry
0.24,195,4,145,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.24,192,8,146,49,42,2,0,0,0,0,Normal,Normal,rural,dry
0.24,193,8,229,28,251,7,0,0,0,0,Normal,Normal,rural,dry
0.24,416,8,230,28,193,28,210,28,226,28,Normal,Normal,rural,dry
0.24,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.25,192,8,214,48,32,2,0,0,0,0,Normal,Normal,rural,dry
0.25,193,8,229,28,192,7,0,0,0,0,Normal,Normal,rural,dry
0.25,416,8,243,28,190,28,18,29,217,28,Normal,Normal,rural,dry
0.25,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.26,194,4,146,7,0,0,0,0,0,0,Normal,Normal,rural,dry
0.26,195,4,194,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.26,192,8,93,48,243,1,0,0,0,0,Normal,Normal,rural,dry
0.26,193,8,226,28,45,8,0,0,0,0,Normal,Normal,rural,dry
0.26,416,8,213,28,13,29,187,28,16,29,Normal,Normal,rural,dry
0.26,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.27,192,8,137,48,12,2,0,0,0,0,Normal,Normal,rural,dry
0.27,193,8,222,28,106,7,0,0,0,0,Normal,Normal,rural,dry
0.27,416,8,185,28,174,28,212,28,198,28,Normal,Normal,rural,dry
0.27,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.28,194,4,138,12,0,0,0,0,0,0,Normal,Normal,rural,dry
0.28,195,4,111,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.28,192,8,114,49,17,2,0,0,0,0,Normal,Normal,rural,dry
0.28,193,8,226,28,185,7,0,0,0,0,Normal,Normal,rural,dry
0.28,416,8,225,28,202,28,229,28,230,28,Normal,Normal,rural,dry
0.28,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.29,192,8,41,48,224,1,0,0,0,0,Normal,Normal,rural,dry
0.29,193,8,224,28,4,8,0,0,0,0,Normal,Normal,rural,dry
0.29,416,8,7,29,191,28,234,28,184,28,Normal,Normal,rural,dry
0.29,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.3,194,4,128,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.3,195,4,214,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.3,432,4,4,70,0,0,0,0,0,0,Normal,Normal,rural,dry
0.3,992,4,100,3,145,3,0,0,0,0,Normal,Normal,rural,dry
0.3,192,8,241,49,20,2,0,0,0,0,Normal,Normal,rural,dry
0.3,193,8,228,28,28,7,0,0,0,0,Normal,Normal,rural,dry
0.3,416,8,194,28,205,28,18,29,2,29,Normal,Normal,rural,dry
0.3,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.31,192,8,200,50,54,2,0,0,0,0,Normal,Normal,rural,dry
0.31,193,8,230,28,38,7,0,0,0,0,Normal,Normal,rural,dry
0.31,416,8,216,28,0,29,19,29,197,28,Normal,Normal,rural,dry
0.31,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.32,194,4,124,17,0,0,0,0,0,0,Normal,Normal,rural,dry
0.32,195,4,149,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.32,192,8,23,50,52,2,0,0,0,0,Normal,Normal,rural,dry
0.32,193,8,228,28,144,8,0,0,0,0,Normal,Normal,rural,dry
0.32,416,8,244,28,222,28,9,29,15,29,Normal,Normal,rural,dry
0.32,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.33,192,8,134,49,252,1,0,0,0,0,Normal,Normal,rural,dry
0.33,193,8,229,28,172,7,0,0,0,0,Normal,Normal,rural,dry
0.33,416,8,189,28,10,29,206,28,231,28,Normal,Normal,rural,dry
0.33,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.34,194,4,112,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.34,195,4,182,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.34,192,8,231,48,5,2,0,0,0,0,Normal,Normal,rural,dry
0.34,193,8,229,28,72,7,0,0,0,0,Normal,Normal,rural,dry
0.34,416,8,254,28,194,28,246,28,14,29,Normal,Normal,rural,dry
0.34,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.35,192,8,187,48,242,1,0,0,0,0,Normal,Normal,rural,dry
0.35,193,8,231,28,2,8,0,0,0,0,Normal,Normal,rural,dry
0.35,416,8,20,29,199,28,5,29,253,28,Normal,Normal,rural,dry
0.35,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.36,194,4,127,4,0,0,0,0,0,0,Normal,Normal,rural,dry
0.36,195,4,24,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.36,192,8,195,48,223,1,0,0,0,0,Normal,Normal,rural,dry
0.36,193,8,228,28,161,7,0,0,0,0,Normal,Normal,rural,dry
0.36,416,8,211,28,21,29,232,28,184,28,Normal,Normal,rural,dry
0.36,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.37,192,8,119,51,42,2,0,0,0,0,Normal,Normal,rural,dry
0.37,193,8,229,28,143,7,0,0,0,0,Normal,Normal,rural,dry
0.37,416,8,185,28,233,28,220,28,218,28,Normal,Normal,rural,dry
0.37,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.38,194,4,148,3,0,0,0,0,0,0,Normal,Normal,rural,dry
0.38,195,4,255,254,0,0,0,0,0,0,Normal,Normal,rural,dry
0.38,192,8,246,50,255,1,0,0,0,0,Normal,Normal,rural,dry
0.38,193,8,228,28,180,7,0,0,0,0,Normal,Normal,rural,dry
0.38,416,8,15,29,195,28,221,28,253,28,Normal,Normal,rural,dry
0.38,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.39,192,8,175,51,3,2,0,0,0,0,Normal,Normal,rural,dry
0.39,193,8,227,28,185,7,0,0,0,0,Normal,Normal,rural,dry
0.39,416,8,215,28,231,28,21,29,216,28,Normal,Normal,rural,dry
0.39,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.4,432,4,4,70,0,0,0,0,0,0,Normal,Normal,rural,dry
0.4,992,4,105,3,146,3,0,0,0,0,Normal,Normal,rural,dry
0.4,194,4,143,13,0,0,0,0,0,0,Normal,Normal,rural,dry
0.4,195,4,10,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.4,192,8,124,53,1,2,0,0,0,0,Normal,Normal,rural,dry
0.4,193,8,229,28,171,7,0,0,0,0,Normal,Normal,rural,dry
0.4,416,8,208,28,254,28,243,28,206,28,Normal,Normal,rural,dry
0.4,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.41,192,8,13,53,225,1,0,0,0,0,Normal,Normal,rural,dry
0.41,193,8,226,28,177,7,0,0,0,0,Normal,Normal,rural,dry
0.41,416,8,255,28,181,28,210,28,3,29,Normal,Normal,rural,dry
0.41,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.42,194,4,131,12,0,0,0,0,0,0,Normal,Normal,rural,dry
0.42,195,4,162,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.42,192,8,201,50,3,2,0,0,0,0,Normal,Normal,rural,dry
0.42,193,8,226,28,22,7,0,0,0,0,Normal,Normal,rural,dry
0.42,416,8,226,28,192,28,180,28,5,29,Normal,Normal,rural,dry
0.42,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.43,192,8,76,51,21,2,0,0,0,0,Normal,Normal,rural,dry
0.43,193,8,226,28,209,7,0,0,0,0,Normal,Normal,rural,dry
0.43,416,8,209,28,227,28,178,28,205,28,Normal,Normal,rural,dry
0.43,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.44,194,4,152,20,0,0,0,0,0,0,Normal,Normal,rural,dry
0.44,195,4,222,254,0,0,0,0,0,0,Normal,Normal,rural,dry
0.44,192,8,137,53,250,1,0,0,0,0,Normal,Normal,rural,dry
0.44,193,8,228,28,249,7,0,0,0,0,Normal,Normal,rural,dry
0.44,416,8,199,28,3,29,198,28,230,28,Normal,Normal,rural,dry
0.44,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.45,192,8,13,53,50,2,0,0,0,0,Normal,Normal,rural,dry
0.45,193,8,228,28,8,7,0,0,0,0,Normal,Normal,rural,dry
0.45,416,8,185,28,248,28,186,28,201,28,Normal,Normal,rural,dry
0.45,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.46,194,4,137,11,0,0,0,0,0,0,Normal,Normal,rural,dry
0.46,195,4,207,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.46,192,8,119,53,10,2,0,0,0,0,Normal,Normal,rural,dry
0.46,193,8,232,28,152,7,0,0,0,0,Normal,Normal,rural,dry
0.46,416,8,240,28,202,28,203,28,203,28,Normal,Normal,rural,dry
0.46,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.47,192,8,82,53,28,2,0,0,0,0,Normal,Normal,rural,dry
0.47,193,8,232,28,34,8,0,0,0,0,Normal,Normal,rural,dry
0.47,416,8,224,28,228,28,225,28,233,28,Normal,Normal,rural,dry
0.47,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.48,194,4,141,17,0,0,0,0,0,0,Normal,Normal,rural,dry
0.48,195,4,198,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.48,192,8,169,54,251,1,0,0,0,0,Normal,Normal,rural,dry
0.48,193,8,228,28,9,7,0,0,0,0,Normal,Normal,rural,dry
0.48,416,8,19,29,251,28,228,28,242,28,Normal,Normal,rural,dry
0.48,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.49,192,8,74,54,3,2,0,0,0,0,Normal,Normal,rural,dry
0.49,193,8,224,28,17,7,0,0,0,0,Normal,Normal,rural,dry
0.49,416,8,1,29,200,28,229,28,19,29,Normal,Normal,rural,dry
0.49,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.5,432,4,4,70,0,0,0,0,0,0,Normal,Normal,rural,dry
0.5,992,4,105,3,148,3,0,0,0,0,Normal,Normal,rural,dry
0.5,194,4,141,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.5,195,4,208,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.5,192,8,12,53,253,1,0,0,0,0,Normal,Normal,rural,dry
0.5,193,8,244,28,149,7,0,0,0,0,Normal,Normal,rural,dry
0.5,416,8,29,29,203,28,214,28,242,28,Normal,Normal,rural,dry
0.5,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.51,192,8,134,53,53,2,0,0,0,0,Normal,Normal,rural,dry
0.51,193,8,244,28,138,7,0,0,0,0,Normal,Normal,rural,dry
0.51,416,8,223,28,202,28,224,28,3,29,Normal,Normal,rural,dry
0.51,800,3,1,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.52,194,4,148,23,0,0,0,0,0,0,Normal,Normal,rural,dry
0.52,195,4,17,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.52,192,8,220,52,241,1,0,0,0,0,Normal,Normal,rural,dry
0.52,193,8,250,28,181,7,0,0,0,0,Normal,Normal,rural,dry
0.52,416,8,43,29,202,28,16,29,223,28,Normal,Normal,rural,dry
0.52,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.53,192,8,119,52,48,2,0,0,0,0,Normal,Normal,rural,dry
0.53,193,8,249,28,113,8,0,0,0,0,Normal,Normal,rural,dry
0.53,416,8,223,28,10,29,213,28,2,29,Normal,Normal,rural,dry
0.53,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.54,194,4,140,7,0,0,0,0,0,0,Normal,Normal,rural,dry
0.54,195,4,213,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.54,192,8,207,53,51,2,0,0,0,0,Normal,Normal,rural,dry
0.54,193,8,248,28,28,7,0,0,0,0,Normal,Normal,rural,dry
0.54,416,8,17,29,208,28,221,28,205,28,Normal,Normal,rural,dry
0.54,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.55,192,8,202,54,47,2,0,0,0,0,Normal,Normal,rural,dry
0.55,193,8,253,28,133,8,0,0,0,0,Normal,Normal,rural,dry
0.55,416,8,249,28,38,29,206,28,236,28,Normal,Normal,rural,dry
0.55,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.56,194,4,126,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.56,195,4,250,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.56,192,8,0,56,42,2,0,0,0,0,Normal,Normal,rural,dry
0.56,193,8,254,28,240,7,0,0,0,0,Normal,Normal,rural,dry
0.56,416,8,240,28,219,28,17,29,254,28,Normal,Normal,rural,dry
0.56,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.57,192,8,165,56,13,2,0,0,0,0,Normal,Normal,rural,dry
0.57,193,8,5,29,105,8,0,0,0,0,Normal,Normal,rural,dry
0.57,416,8,251,28,26,29,216,28,18,29,Normal,Normal,rural,dry
0.57,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.58,194,4,123,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.58,195,4,208,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.58,192,8,183,57,65,2,0,0,0,0,Normal,Normal,rural,dry
0.58,193,8,4,29,96,8,0,0,0,0,Normal,Normal,rural,dry
0.58,416,8,252,28,7,29,239,28,23,29,Normal,Normal,rural,dry
0.58,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.59,192,8,162,58,40,2,0,0,0,0,Normal,Normal,rural,dry
0.59,193,8,4,29,150,8,0,0,0,0,Normal,Normal,rural,dry
0.59,416,8,254,28,236,28,211,28,226,28,Normal,Normal,rural,dry
0.59,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.6,432,4,4,70,0,0,0,0,0,0,Normal,Normal,rural,dry
0.6,992,4,103,3,146,3,0,0,0,0,Normal,Normal,rural,dry
0.6,194,4,112,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.6,195,4,216,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.6,192,8,198,56,23,2,0,0,0,0,Normal,Normal,rural,dry
0.6,193,8,26,29,129,7,0,0,0,0,Normal,Normal,rural,dry
0.6,416,8,251,28,74,29,234,28,57,29,Normal,Normal,rural,dry
0.6,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.61,192,8,93,58,254,1,0,0,0,0,Normal,Normal,rural,dry
0.61,193,8,30,29,52,8,0,0,0,0,Normal,Normal,rural,dry
0.61,416,8,1,29,76,29,36,29,250,28,Normal,Normal,rural,dry
0.61,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.62,194,4,140,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.62,195,4,180,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.62,192,8,54,58,22,2,0,0,0,0,Normal,Normal,rural,dry
0.62,193,8,32,29,57,7,0,0,0,0,Normal,Normal,rural,dry
0.62,416,8,240,28,80,29,59,29,15,29,Normal,Normal,rural,dry
0.62,800,3,0,1,0,0,0,0,0,0,Normal,Normal,rural,dry
0.63,192,8,209,59,41,2,0,0,0,0,Normal,Normal,rural,dry
0.63,193,8,32,29,9,8,0,0,0,0,Normal,Normal,rural,dry
0.63,416,8,29,29,15,29,253,28,10,29,Normal,Normal,rural,dry
0.63,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.64,194,4,150,3,0,0,0,0,0,0,Normal,Normal,rural,dry
0.64,195,4,191,255,0,0,0,0,0,0,Normal,Normal,rural,dry
0.64,192,8,218,58,243,1,0,0,0,0,Normal,Normal,rural,dry
0.64,193,8,29,29,89,7,0,0,0,0,Normal,Normal,rural,dry
0.64,416,8,13,29,2,29,248,28,0,29,Normal,Normal,rural,dry
0.64,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.65,192,8,190,57,15,2,0,0,0,0,Normal,Normal,rural,dry
0.65,193,8,30,29,137,7,0,0,0,0,Normal,Normal,rural,dry
0.65,416,8,6,29,0,29,57,29,12,29,Normal,Normal,rural,dry
0.65,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.66,194,4,127,3,0,0,0,0,0,0,Normal,Normal,rural,dry
0.66,195,4,66,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.66,192,8,239,58,37,2,0,0,0,0,Normal,Normal,rural,dry
0.66,193,8,31,29,77,8,0,0,0,0,Normal,Normal,rural,dry
0.66,416,8,15,29,41,29,5,29,252,28,Normal,Normal,rural,dry
0.66,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.67,192,8,254,58,46,2,0,0,0,0,Normal,Normal,rural,dry
0.67,193,8,34,29,175,7,0,0,0,0,Normal,Normal,rural,dry
0.67,416,8,9,29,248,28,3,29,18,29,Normal,Normal,rural,dry
0.67,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.68,194,4,153,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.68,195,4,237,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.68,192,8,105,58,24,2,0,0,0,0,Normal,Normal,rural,dry
0.68,193,8,34,29,24,8,0,0,0,0,Normal,Normal,rural,dry
0.68,416,8,5,29,254,28,69,29,8,29,Normal,Normal,rural,dry
0.68,800,3,0,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.69,192,8,76,58,40,2,0,0,0,0,Normal,Normal,rural,dry
0.69,193,8,37,29,103,8,0,0,0,0,Normal,Normal,rural,dry
0.69,416,8,70,29,64,29,8,29,44,29,Normal,Normal,rural,dry
0.69,800,3,1,0,0,0,0,0,0,0,Normal,Normal,rural,dry
0.7,432,4,4,70,0,0,0,0,0,0,Normal,Normal,rural,dry
