timestamp,can_id,dlc,data_hex
0.42,0xc2,4,8d0b0000
0.42,0xc3,4,5aff0000
0.42,0xc0,8,422ab80100000000
0.42,0xc1,8,152a390800000000
0.42,0x1a0,8,352ae729132a292a
0.42,0x320,3,010000
0.43,0xc0,8,2e2ad40100000000
0.43,0xc1,8,122a6e0700000000
0.43,0x1a0,8,ff29e829e029e529
0.43,0x320,3,000100
0.44,0xc2,4,89090000
0.44,0xc3,4,01010000
0.44,0xc0,8,0129c60100000000
0.44,0xc1,8,122a2f0800000000
0.44,0x1a0,8,252a022a352af929
0.44,0x320,3,000000
0.45,0xc0,8,9428fe0100000000
0.45,0xc1,8,152a2e0800000000
0.45,0x1a0,8,072a122a282a312a
0.45,0x320,3,000000
0.46,0xc2,4,8a130000
0.46,0xc3,4,07000000
0.46,0xc0,8,dc26c30100000000
0.46,0xc1,8,142af70700000000
0.46,0x1a0,8,182aea291c2a0a2a
0.46,0x320,3,000000
0.47,0xc0,8,d226050200000000
0.47,0xc1,8,152ae00700000000
0.47,0x1a0,8,182a1b2a1b2af629
0.47,0x320,3,010000
0.48,0xc2,4,78130000
0.48,0xc3,4,62ff0000
0.48,0xc0,8,7025e20100000000
0.48,0xc1,8,1a2a880800000000
0.48,0x1a0,8,1e2a2c2a122a482a
0.48,0x320,3,010000
0.49,0xc0,8,da25bb0100000000
0.49,0xc1,8,182a080800000000
0.49,0x1a0,8,462a2c2a492a002a
0.49,0x320,3,000100
0.5,0x1b0,4,06370000
0.5,0x3e0,4,a202ff02
0.5,0xc2,4,79000000
0.5,0xc3,4,f5ff0000
0.5,0xc0,8,2f27e10100000000
0.5,0xc1,8,352ac10700000000
0.5,0x1a0,8,662a632a452a102a
0.5,0x320,3,000100
0.51,0xc0,8,b926b90100000000
0.51,0xc1,8,352a180700000000
0.51,0x1a0,8,2e2a212a332a602a
0.51,0x320,3,010000
0.52,0xc2,4,750f0000
0.52,0xc3,4,80ff0000
0.52,0xc0,8,7228100200000000
0.52,0xc1,8,382a230700000000
0.52,0x1a0,8,5d2a102a592a312a
0.52,0x320,3,010000
0.53,0xc0,8,e928040200000000
0.53,0xc1,8,382ae00700000000
0.53,0x1a0,8,062a1c2a332a342a
0.53,0x320,3,000000
0.54,0xc2,4,84150000
0.54,0xc3,4,02000000
0.54,0xc0,8,c42ae90100000000
0.54,0xc1,8,302a720800000000
0.54,0x1a0,8,152a582a642a5d2a
0.54,0x320,3,000000
0.55,0xc0,8,3b2b080200000000
0.55,0xc1,8,342a960700000000
0.55,0x1a0,8,0e2a312a152a622a
0.55,0x320,3,000000
0.56,0xc2,4,80080000
0.56,0xc3,4,4f000000
0.56,0xc0,8,b329070200000000
0.56,0xc1,8,312af50700000000
0.56,0x1a0,8,5e2a122a0d2a642a
0.56,0x320,3,000000
0.57,0xc0,8,0629d90100000000
0.57,0xc1,8,342a260800000000
0.57,0x1a0,8,472a0d2a552a2b2a
0.57,0x320,3,000100
0.58,0xc2,4,77000000
0.58,0xc3,4,60000000
0.58,0xc0,8,4d28fa0100000000
0.58,0xc1,8,342a660800000000
0.58,0x1a0,8,452a552a112a322a
0.58,0x320,3,010100
0.59,0xc0,8,22280e0200000000
0.59,0xc1,8,322a300800000000
0.59,0x1a0,8,1c2a452a3a2a082a
0.59,0x320,3,000000
0.6,0x1b0,4,06370000
0.6,0x3e0,4,a1020603
0.6,0xc2,4,79170000
0.6,0xc3,4,61000000
0.6,0xc0,8,7c28050200000000
0.6,0xc1,8,442a2a0700000000
0.6,0x1a0,8,422a332a5f2a542a
0.6,0x320,3,000100
0.61,0xc0,8,f128070200000000
0.61,0xc1,8,432a960800000000
0.61,0x1a0,8,742a642a1d2a4d2a
0.61,0x320,3,000100
0.62,0xc2,4,7c000000
0.62,0xc3,4,e6000000
0.62,0xc0,8,ce27ed0100000000
0.62,0xc1,8,442a780700000000
0.62,0x1a0,8,302a432a242a5e2a
0.62,0x320,3,000000
0.63,0xc0,8,2d27cd0100000000
0.63,0xc1,8,432abd0700000000
0.63,0x1a0,8,3c2a692a5e2a3a2a
0.63,0x320,3,000000
0.64,0xc2,4,730a0000
0.64,0xc3,4,82ff0000
0.64,0xc0,8,2d28fa0100000000
0.64,0xc1,8,462a4a0700000000
0.64,0x1a0,8,422a5d2a712a722a
0.64,0x320,3,010000
0.65,0xc0,8,0128c40100000000
0.65,0xc1,8,432a120800000000
0.65,0x1a0,8,162a5a2a712a272a
0.65,0x320,3,000000
0.66,0xc2,4,83000000
0.66,0xc3,4,68000000
0.66,0xc0,8,f825040200000000
0.66,0xc1,8,432a250800000000
0.66,0x1a0,8,6d2a562a672a6c2a
0.66,0x320,3,000000
0.67,0xc0,8,7725c30100000000
0.67,0xc1,8,422a580700000000
0.67,0x1a0,8,322a4e2a1b2a302a
0.67,0x320,3,000000
0.68,0xc2,4,870c0000
0.68,0xc3,4,5bff0000
0.68,0xc0,8,6b23d00100000000
0.68,0xc1,8,422a970800000000
0.68,0x1a0,8,6d2a632a122a732a
0.68,0x320,3,000100
0.69,0xc0,8,1024cc0100000000
0.69,0xc1,8,432a540800000000
0.69,0x1a0,8,422a5c2a242a4c2a
0.69,0x320,3,010000
0.7,0x1b0,4,06370000
0.7,0x3e0,4,a4020203
0.7,0xc2,4,7e0a0000
0.7,0xc3,4,d7000000
0.7,0xc0,8,0924020200000000
0.7,0xc1,8,582a1c0700000000
0.7,0x1a0,8,5b2a3e2a4e2a892a
0.7,0x320,3,000000
0.71,0xc0,8,8624110200000000
0.71,0xc1,8,592a330800000000
0.71,0x1a0,8,352a802a402a732a
0.71,0x320,3,000000
0.72,0xc2,4,6e180000
0.72,0xc3,4,c1ff0000
0.72,0xc0,8,e122fd0100000000
0.72,0xc1,8,5c2a6d0800000000
0.72,0x1a0,8,462a4a2a852a2d2a
0.72,0x320,3,000100
0.73,0xc0,8,7d23dd0100000000
0.73,0xc1,8,5b2ab50700000000
0.73,0x1a0,8,842a722a622a7a2a
0.73,0x320,3,000100
0.74,0xc2,4,91080000
0.74,0xc3,4,84ff0000
0.74,0xc0,8,f522c00100000000
0.74,0xc1,8,5a2ae60700000000
0.74,0x1a0,8,372a342a672a5e2a
0.74,0x320,3,000000
0.75,0xc0,8,ac21d90100000000
0.75,0xc1,8,592a7c0800000000
0.75,0x1a0,8,842a8a2a6b2a832a
0.75,0x320,3,010000
0.76,0xc2,4,81000000
0.76,0xc3,4,77000000
0.76,0xc0,8,2921e60100000000
0.76,0xc1,8,5c2a0e0700000000
0.76,0x1a0,8,8d2a762a8a2a572a
0.76,0x320,3,010000
0.77,0xc0,8,c423d70100000000
0.77,0xc1,8,5d2a350700000000
0.77,0x1a0,8,3a2a6d2a6e2a502a
0.77,0x320,3,000000
0.78,0xc2,4,6b120000
0.78,0xc3,4,4f000000
0.78,0xc0,8,d022050200000000
0.78,0xc1,8,5e2a170800000000
0.78,0x1a0,8,7e2a882a3a2a4f2a
0.78,0x320,3,010000
0.79,0xc0,8,3922060200000000
0.79,0xc1,8,612a1f0800000000
0.79,0x1a0,8,482a882a582a722a
0.79,0x320,3,010000
0.8,0x1b0,4,06370000
0.8,0x3e0,4,a2020003
0.8,0xc2,4,7d0c0000
0.8,0xc3,4,25000000
0.8,0xc0,8,861edf0100000000
0.8,0xc1,8,6c2a3c0700000000
0.8,0x1a0,8,962a722a8b2a902a
0.8,0x320,3,000000
0.81,0xc0,8,f81ce10100000000
0.81,0xc1,8,6c2a9b0700000000
0.81,0x1a0,8,882a572a8b2a9b2a
0.81,0x320,3,000000
0.82,0xc2,4,78180000
0.82,0xc3,4,f8000000
0.82,0xc0,8,a41c060200000000
0.82,0xc1,8,6d2a590800000000
0.82,0x1a0,8,4f2a4f2a8c2a9b2a
0.82,0x320,3,010000
0.83,0xc0,8,631b170200000000
0.83,0xc1,8,6c2a2e0700000000
0.83,0x1a0,8,7c2a462a592a462a
0.83,0x320,3,000100
0.84,0xc2,4,78100000
0.84,0xc3,4,13000000
0.84,0xc0,8,d81bc70100000000
0.84,0xc1,8,692ab70700000000
0.84,0x1a0,8,782a752a762a762a
0.84,0x320,3,000100
0.85,0xc0,8,c31bc50100000000
0.85,0xc1,8,662a540700000000
0.85,0x1a0,8,6e2a4b2a382a5f2a
0.85,0x320,3,010000
0.86,0xc2,4,770a0000
0.86,0xc3,4,25ff0000
0.86,0xc0,8,b318180200000000
0.86,0xc1,8,6d2a950700000000
0.86,0x1a0,8,932a882a442a6c2a
0.86,0x320,3,000000
0.87,0xc0,8,3e19c60100000000
0.87,0xc1,8,712a870800000000
0.87,0x1a0,8,a22a812a472a8b2a
0.87,0x320,3,010000
0.88,0xc2,4,73100000
0.88,0xc3,4,2e000000
0.88,0xc0,8,9e18c70100000000
0.88,0xc1,8,712a9b0700000000
0.88,0x1a0,8,852a852a712a582a
0.88,0x320,3,010000
0.89,0xc0,8,9217d00100000000
0.89,0xc1,8,702a390800000000
0.89,0x1a0,8,982a9f2a9b2a412a
0.89,0x320,3,010000
0.9,0x1b0,4,06370000
0.9,0x3e0,4,a2020203
0.9,0xc2,4,88000000
0.9,0xc3,4,e4ff0000
0.9,0xc0,8,3b18e80100000000
0.9,0xc1,8,752a300700000000
0.9,0x1a0,8,9f2a532aa62a852a
0.9,0x320,3,000100
0.91,0xc0,8,0b18ce0100000000
0.91,0xc1,8,782a600800000000
0.91,0x1a0,8,7a2a752a752a982a
0.91,0x320,3,000000
0.92,0xc2,4,780f0000
0.92,0xc3,4,f1fe0000
0.92,0xc0,8,bb18f10100000000
0.92,0xc1,8,812ae90700000000
0.92,0x1a0,8,9f2a832a7e2aae2a
0.92,0x320,3,000100
0.93,0xc0,8,5f19f80100000000
0.93,0xc1,8,822a4c0700000000
0.93,0x1a0,8,8d2a892a7b2a562a
0.93,0x320,3,010100
0.94,0xc2,4,8d190000
0.94,0xc3,4,91ff0000
0.94,0xc0,8,4f19c60100000000
0.94,0xc1,8,7e2a1e0700000000
0.94,0x1a0,8,522a922a8d2a942a
0.94,0x320,3,000000
0.95,0xc0,8,f31ac40100000000
0.95,0xc1,8,822a580800000000
0.95,0x1a0,8,a32a712ab02a5e2a
0.95,0x320,3,000000
0.96,0xc2,4,6d100000
0.96,0xc3,4,82000000
0.96,0xc0,8,ce1acf0100000000
0.96,0xc1,8,8f2a960800000000
0.96,0x1a0,8,aa2a7f2ab92a842a
0.96,0x320,3,000000
0.97,0xc0,8,a01bd80100000000
0.97,0xc1,8,942a970800000000
0.97,0x1a0,8,782ac12a9b2ac72a
0.97,0x320,3,010100
0.98,0xc2,4,97000000
0.98,0xc3,4,01010000
0.98,0xc0,8,271cbf0100000000
0.98,0xc1,8,982afe0700000000
0.98,0x1a0,8,782a6e2a992a8b2a
0.98,0x320,3,010000
0.99,0xc0,8,901ded0100000000
0.99,0xc1,8,9a2a420800000000
0.99,0x1a0,8,892a702a782acb2a
0.99,0x320,3,000100
1.0,0x1b0,4,06370000
1.0,0x3e0,4,9a020303
1.0,0xc2,4,7c150000
1.0,0xc3,4,29000000
1.0,0xc0,8,e21cc60100000000
1.0,0xc1,8,aa2a8a0800000000
1.0,0x1a0,8,892a8e2acc2ac42a
1.0,0x320,3,000000
1.01,0xc0,8,691af70100000000
1.01,0xc1,8,aa2a560700000000
1.01,0x1a0,8,9a2a852ab42ac92a
1.01,0x320,3,010100
1.02,0xc2,4,83000000
1.02,0xc3,4,a6ff0000
1.02,0xc0,8,c119140200000000
1.02,0xc1,8,a82a0b0700000000
1.02,0x1a0,8,7e2a8c2abe2ad52a
1.02,0x320,3,000000
1.03,0xc0,8,5c19c00100000000
1.03,0xc1,8,ac2afe0700000000
1.03,0x1a0,8,b42adb2a7b2acc2a
1.03,0x320,3,010000
1.04,0xc2,4,67080000
1.04,0xc3,4,06000000
1.04,0xc0,8,d819010200000000
1.04,0xc1,8,a92ab80700000000
1.04,0x1a0,8,852abf2a792a8a2a
1.04,0x320,3,000100
1.05,0xc0,8,df1a0e0200000000
1.05,0xc1,8,a82a340800000000
1.05,0x1a0,8,822acc2a852a792a
1.05,0x320,3,000100
1.06,0xc2,4,850f0000
1.06,0xc3,4,e9fe0000
1.06,0xc0,8,d11ace0100000000
1.06,0xc1,8,aa2a6b0700000000
1.06,0x1a0,8,c92acb2ad22a8d2a
1.06,0x320,3,000000
1.07,0xc0,8,3e1b1b0200000000
1.07,0xc1,8,aa2a7f0700000000
1.07,0x1a0,8,932ac92a802aa52a
1.07,0x320,3,000000
1.08,0xc2,4,840a0000
1.08,0xc3,4,a5000000
1.08,0xc0,8,561ac90100000000
1.08,0xc1,8,ae2a240800000000
1.08,0x1a0,8,a72a8d2ac52adf2a
1.08,0x320,3,000000
1.09,0xc0,8,d91bd20100000000
1.09,0xc1,8,ae2ac50700000000
1.09,0x1a0,8,cd2abb2aae2aa42a
1.09,0x320,3,000100
1.1,0x1b0,4,06370000
1.1,0x3e0,4,9b020303
1.1,0xc2,4,86000000
1.1,0xc3,4,f0ff0000
1.1,0xc0,8,0f1cf30100000000
1.1,0xc1,8,952a2d0700000000
1.1,0x1a0,8,b12a6a2a812a9b2a
1.1,0x320,3,010000
1.11,0xc0,8,e41cd30100000000
1.11,0xc1,8,912a510700000000
1.11,0x1a0,8,a02a812aa12a7c2a
1.11,0x320,3,000100
1.12,0xc2,4,8c090000
1.12,0xc3,4,1a010000
1.12,0xc0,8,8d1df10100000000
1.12,0xc1,8,8f2ae40700000000
1.12,0x1a0,8,a52a6e2a9b2a722a
1.12,0x320,3,000000
1.13,0xc0,8,8b1e210200000000
1.13,0xc1,8,942af10700000000
1.13,0x1a0,8,902a942aad2a642a
1.13,0x320,3,000000
1.14,0xc2,4,7d170000
1.14,0xc3,4,07010000
1.14,0xc0,8,8e1dd30100000000
1.14,0xc1,8,972a850800000000
1.14,0x1a0,8,942ab82aa62aa72a
1.14,0x320,3,000000
1.15,0xc0,8,811de30100000000
1.15,0xc1,8,932ab60700000000
1.15,0x1a0,8,932aa12a732aaa2a
1.15,0x320,3,000000
1.16,0xc2,4,7c170000
1.16,0xc3,4,f8ff0000
1.16,0xc0,8,591d1d0200000000
1.16,0xc1,8,982a0c0800000000
1.16,0x1a0,8,862a6d2ac52aa12a
1.16,0x320,3,000100
1.17,0xc0,8,131dbd0100000000
1.17,0xc1,8,942a6f0700000000
1.17,0x1a0,8,b62a622a892aac2a
1.17,0x320,3,000100
1.18,0xc2,4,80000000
1.18,0xc3,4,3c000000
1.18,0xc0,8,f71bd80100000000
1.18,0xc1,8,962a6e0800000000
1.18,0x1a0,8,862a632a8c2a662a
1.18,0x320,3,000100
1.19,0xc0,8,891cc60100000000
1.19,0xc1,8,932a6e0700000000
1.19,0x1a0,8,bb2a712aa62a722a
1.19,0x320,3,000000
1.2,0x1b0,4,06370000
1.2,0x3e0,4,98020a03
1.2,0xc2,4,760d0000
1.2,0xc3,4,3d000000
1.2,0xc0,8,641b090200000000
1.2,0xc1,8,822a440700000000
1.2,0x1a0,8,5e2aa82a6b2a732a
1.2,0x320,3,000000
1.21,0xc0,8,951b0a0200000000
1.21,0xc1,8,842a450800000000
1.21,0x1a0,8,5a2a892a6f2a892a
1.21,0x320,3,010000
1.22,0xc2,4,79060000
1.22,0xc3,4,1d000000
1.22,0xc0,8,cd1a190200000000
1.22,0xc1,8,842a990700000000
1.22,0x1a0,8,7e2a862a722a7b2a
1.22,0x320,3,010000
1.23,0xc0,8,871aef0100000000
1.23,0xc1,8,812a310800000000
1.23,0x1a0,8,7e2a502aad2aaa2a
1.23,0x320,3,000100
1.24,0xc2,4,720e0000
1.24,0xc3,4,f9fe0000
1.24,0xc0,8,831bff0100000000
1.24,0xc1,8,7f2ad10700000000
1.24,0x1a0,8,5d2a892a6c2a7f2a
1.24,0x320,3,000100
1.25,0xc0,8,b91a120200000000
1.25,0xc1,8,7e2a5c0700000000
1.25,0x1a0,8,a52a722aa92a662a
1.25,0x320,3,000000
1.26,0xc2,4,7d030000
1.26,0xc3,4,c6ff0000
1.26,0xc0,8,ff1ad30100000000
1.26,0xc1,8,7d2a710700000000
1.26,0x1a0,8,6f2a552a4c2a582a
1.26,0x320,3,010000
1.27,0xc0,8,2c1b1d0200000000
1.27,0xc1,8,7a2a410700000000
1.27,0x1a0,8,702a9a2a7b2aaa2a
1.27,0x320,3,000100
1.28,0xc2,4,92040000
1.28,0xc3,4,4a000000
1.28,0xc0,8,231c0c0200000000
1.28,0xc1,8,7a2a050800000000
1.28,0x1a0,8,7b2a9d2a6b2aa12a
1.28,0x320,3,000100
1.29,0xc0,8,aa1bc40100000000
1.29,0xc1,8,752a720700000000
1.29,0x1a0,8,512a9f2a9f2a5f2a
1.29,0x320,3,000000
1.3,0x1b0,4,06370000
1.3,0x3e0,4,9e021603
1.3,0xc2,4,87090000
1.3,0xc3,4,caff0000
1.3,0xc0,8,471cf50100000000
1.3,0xc1,8,712a290700000000
1.3,0x1a0,8,492a662a5d2a8d2a
1.3,0x320,3,000000
1.31,0xc0,8,9d1cd70100000000
1.31,0xc1,8,752a180800000000
1.31,0x1a0,8,8a2a7f2a922a892a
1.31,0x320,3,000000
1.32,0xc2,4,7a000000
1.32,0xc3,4,07010000
1.32,0xc0,8,011de30100000000
1.32,0xc1,8,762ab10700000000
1.32,0x1a0,8,4b2a6b2a752a9d2a
1.32,0x320,3,010000
1.33,0xc0,8,451cff0100000000
1.33,0xc1,8,772a6a0700000000
1.33,0x1a0,8,8d2a702a562a5d2a
1.33,0x320,3,000000
1.34,0xc2,4,8a140000
1.34,0xc3,4,fd000000
1.34,0xc0,8,541cca0100000000
1.34,0xc1,8,722a460800000000
1.34,0x1a0,8,7a2a602a6a2a472a
1.34,0x320,3,000100
1.35,0xc0,8,6f1c1c0200000000
1.35,0xc1,8,712a160800000000
1.35,0x1a0,8,8c2a4a2a672a672a
1.35,0x320,3,000000
1.36,0xc2,4,7d150000
1.36,0xc3,4,dd000000
1.36,0xc0,8,f31b0e0200000000
1.36,0xc1,8,672a150700000000
1.36,0x1a0,8,882a7b2a682a922a
1.36,0x320,3,000000
1.37,0xc0,8,521c1a0200000000
1.37,0xc1,8,652aa40700000000
1.37,0x1a0,8,5f2a542a712a512a
1.37,0x320,3,010100
1.38,0xc2,4,710d0000
1.38,0xc3,4,f7fe0000
1.38,0xc0,8,e21bbf0100000000
1.38,0xc1,8,612ac30700000000
1.38,0x1a0,8,432a822a6b2a402a
1.38,0x320,3,010100
1.39,0xc0,8,441cf00100000000
1.39,0xc1,8,5f2a990700000000
1.39,0x1a0,8,692a8f2a732a6e2a
1.39,0x320,3,000000
1.4,0x1b0,4,06370000
1.4,0x3e0,4,9b021503
1.4,0xc2,4,82000000
1.4,0xc3,4,40ff0000
1.4,0xc0,8,9f1ace0100000000
1.4,0xc1,8,612aa30700000000
1.4,0x1a0,8,8a2a802a402a2f2a
1.4,0x320,3,010000
1.41,0xc0,8,d61b0c0200000000
1.41,0xc1,8,5b2a4d0700000000
1.41,0x1a0,8,5c2a6d2a792a352a
1.41,0x320,3,000100
1.42,0xc2,4,7d0a0000
1.42,0xc3,4,23000000
1.42,0xc0,8,601adb0100000000
1.42,0xc1,8,5f2ae00700000000
1.42,0x1a0,8,6a2a2e2a672a3f2a
1.42,0x320,3,010100
1.43,0xc0,8,c71bd90100000000
1.43,0xc1,8,612a930700000000
1.43,0x1a0,8,792a8b2a722a402a
1.43,0x320,3,010000
1.44,0xc2,4,80000000
1.44,0xc3,4,7bff0000
1.44,0xc0,8,c11b040200000000
1.44,0xc1,8,5f2afa0700000000
1.44,0x1a0,8,682a6f2a8b2a7a2a
1.44,0x320,3,000000
1.45,0xc0,8,4f19c50100000000
1.45,0xc1,8,602a790800000000
