timestamp,can_id,dlc,data_hex
0.26,0x320,3,000100
0.27,0xc0,8,89300c0200000000
0.27,0xc1,8,de1c6a0700000000
0.27,0x1a0,8,b91cae1cd41cc61c
0.27,0x320,3,000000
0.28,0xc2,4,8a0c0000
0.28,0xc3,4,6f000000
0.28,0xc0,8,7231110200000000
0.28,0xc1,8,e21cb90700000000
0.28,0x1a0,8,e11cca1ce51ce61c
0.28,0x320,3,010100
0.29,0xc0,8,2930e00100000000
0.29,0xc1,8,e01c040800000000
0.29,0x1a0,8,071dbf1cea1cb81c
0.29,0x320,3,000000
0.3,0xc2,4,80000000
0.3,0xc3,4,d6ff0000
0.3,0x1b0,4,04460000
0.3,0x3e0,4,64039103
0.3,0xc0,8,f131140200000000
0.3,0xc1,8,e41c1c0700000000
0.3,0x1a0,8,c21ccd1c121d021d
0.3,0x320,3,000000
0.31,0xc0,8,c832360200000000
0.31,0xc1,8,e61c260700000000
0.31,0x1a0,8,d81c001d131dc51c
0.31,0x320,3,000100
0.32,0xc2,4,7c110000
0.32,0xc3,4,95ff0000
0.32,0xc0,8,1732340200000000
0.32,0xc1,8,e41c900800000000
0.32,0x1a0,8,f41cde1c091d0f1d
0.32,0x320,3,000000
0.33,0xc0,8,8631fc0100000000
0.33,0xc1,8,e51cac0700000000
0.33,0x1a0,8,bd1c0a1dce1ce71c
0.33,0x320,3,000000
0.34,0xc2,4,70000000
0.34,0xc3,4,b6ff0000
0.34,0xc0,8,e730050200000000
0.34,0xc1,8,e51c480700000000
0.34,0x1a0,8,fe1cc21cf61c0e1d
0.34,0x320,3,000000
0.35,0xc0,8,bb30f20100000000
0.35,0xc1,8,e71c020800000000
0.35,0x1a0,8,141dc71c051dfd1c
0.35,0x320,3,000000
0.36,0xc2,4,7f040000
0.36,0xc3,4,18010000
0.36,0xc0,8,c330df0100000000
0.36,0xc1,8,e41ca10700000000
0.36,0x1a0,8,d31c151de81cb81c
0.36,0x320,3,010000
0.37,0xc0,8,77332a0200000000
0.37,0xc1,8,e51c8f0700000000
0.37,0x1a0,8,b91ce91cdc1cda1c
0.37,0x320,3,000000
0.38,0xc2,4,94030000
0.38,0xc3,4,fffe0000
0.38,0xc0,8,f632ff0100000000
0.38,0xc1,8,e41cb40700000000
0.38,0x1a0,8,0f1dc31cdd1cfd1c
0.38,0x320,3,010100
0.39,0xc0,8,af33030200000000
0.39,0xc1,8,e31cb90700000000
0.39,0x1a0,8,d71ce71c151dd81c
0.39,0x320,3,000000
0.4,0x1b0,4,04460000
0.4,0x3e0,4,69039203
0.4,0xc2,4,8f0d0000
0.4,0xc3,4,0a010000
0.4,0xc0,8,7c35010200000000
0.4,0xc1,8,e51cab0700000000
0.4,0x1a0,8,d01cfe1cf31cce1c
0.4,0x320,3,000000
0.41,0xc0,8,0d35e10100000000
0.41,0xc1,8,e21cb10700000000
0.41,0x1a0,8,ff1cb51cd21c031d
0.41,0x320,3,000100
0.42,0xc2,4,830c0000
0.42,0xc3,4,a2ff0000
0.42,0xc0,8,c932030200000000
0.42,0xc1,8,e21c160700000000
0.42,0x1a0,8,e21cc01cb41c051d
0.42,0x320,3,010000
0.43,0xc0,8,4c33150200000000
0.43,0xc1,8,e21cd10700000000
0.43,0x1a0,8,d11ce31cb21ccd1c
0.43,0x320,3,010000
0.44,0xc2,4,98140000
0.44,0xc3,4,defe0000
0.44,0xc0,8,8935fa0100000000
0.44,0xc1,8,e41cf90700000000
0.44,0x1a0,8,c71c031dc61ce61c
0.44,0x320,3,000100
0.45,0xc0,8,0d35320200000000
0.45,0xc1,8,e41c080700000000
0.45,0x1a0,8,b91cf81cba1cc91c
0.45,0x320,3,000000
0.46,0xc2,4,890b0000
0.46,0xc3,4,cf000000
0.46,0xc0,8,77350a0200000000
0.46,0xc1,8,e81c980700000000
0.46,0x1a0,8,f01cca1ccb1ccb1c
0.46,0x320,3,000000
0.47,0xc0,8,52351c0200000000
0.47,0xc1,8,e81c220800000000
0.47,0x1a0,8,e01ce41ce11ce91c
0.47,0x320,3,000000
0.48,0xc2,4,8d110000
0.48,0xc3,4,c6000000
0.48,0xc0,8,a936fb0100000000
0.48,0xc1,8,e41c090700000000
0.48,0x1a0,8,131dfb1ce41cf21c
0.48,0x320,3,010100
0.49,0xc0,8,4a36030200000000
0.49,0xc1,8,e01c110700000000
0.49,0x1a0,8,011dc81ce51c131d
0.49,0x320,3,010000
0.5,0x1b0,4,04460000
0.5,0x3e0,4,69039403
0.5,0xc2,4,8d000000
0.5,0xc3,4,d0000000
0.5,0xc0,8,0c35fd0100000000
0.5,0xc1,8,f41c950700000000
0.5,0x1a0,8,1d1dcb1cd61cf21c
0.5,0x320,3,000000
0.51,0xc0,8,8635350200000000
0.51,0xc1,8,f41c8a0700000000
0.51,0x1a0,8,df1cca1ce01c031d
0.51,0x320,3,010100
0.52,0xc2,4,94170000
0.52,0xc3,4,11000000
0.52,0xc0,8,dc34f10100000000
0.52,0xc1,8,fa1cb50700000000
0.52,0x1a0,8,2b1dca1c101ddf1c
0.52,0x320,3,000000
0.53,0xc0,8,7734300200000000
0.53,0xc1,8,f91c710800000000
0.53,0x1a0,8,df1c0a1dd51c021d
0.53,0x320,3,010000
0.54,0xc2,4,8c070000
0.54,0xc3,4,d5ff0000
0.54,0xc0,8,cf35330200000000
0.54,0xc1,8,f81c1c0700000000
0.54,0x1a0,8,111dd01cdd1ccd1c
0.54,0x320,3,000100
0.55,0xc0,8,ca362f0200000000
0.55,0xc1,8,fd1c850800000000
0.55,0x1a0,8,f91c261dce1cec1c
0.55,0x320,3,010000
0.56,0xc2,4,7e000000
0.56,0xc3,4,fa000000
0.56,0xc0,8,00382a0200000000
0.56,0xc1,8,fe1cf00700000000
0.56,0x1a0,8,f01cdb1c111dfe1c
0.56,0x320,3,010000
0.57,0xc0,8,a5380d0200000000
0.57,0xc1,8,051d690800000000
0.57,0x1a0,8,fb1c1a1dd81c121d
0.57,0x320,3,000100
0.58,0xc2,4,7b000000
0.58,0xc3,4,d0ff0000
0.58,0xc0,8,b739410200000000
0.58,0xc1,8,041d600800000000
0.58,0x1a0,8,fc1c071def1c171d
0.58,0x320,3,000100
0.59,0xc0,8,a23a280200000000
0.59,0xc1,8,041d960800000000
0.59,0x1a0,8,fe1cec1cd31ce21c
0.59,0x320,3,000000
0.6,0x1b0,4,04460000
0.6,0x3e0,4,67039203
0.6,0xc2,4,70000000
0.6,0xc3,4,d8ff0000
0.6,0xc0,8,c638170200000000
0.6,0xc1,8,1a1d810700000000
0.6,0x1a0,8,fb1c4a1dea1c391d
0.6,0x320,3,010000
0.61,0xc0,8,5d3afe0100000000
0.61,0xc1,8,1e1d340800000000
0.61,0x1a0,8,011d4c1d241dfa1c
0.61,0x320,3,000000
0.62,0xc2,4,8c000000
0.62,0xc3,4,b4000000
0.62,0xc0,8,363a160200000000
0.62,0xc1,8,201d390700000000
0.62,0x1a0,8,f01c501d3b1d0f1d
0.62,0x320,3,000100
0.63,0xc0,8,d13b290200000000
0.63,0xc1,8,201d090800000000
0.63,0x1a0,8,1d1d0f1dfd1c0a1d
0.63,0x320,3,010000
0.64,0xc2,4,96030000
0.64,0xc3,4,bfff0000
0.64,0xc0,8,da3af30100000000
0.64,0xc1,8,1d1d590700000000
0.64,0x1a0,8,0d1d021df81c001d
0.64,0x320,3,010000
0.65,0xc0,8,be390f0200000000
0.65,0xc1,8,1e1d890700000000
0.65,0x1a0,8,061d001d391d0c1d
0.65,0x320,3,000000
0.66,0xc2,4,7f030000
0.66,0xc3,4,42000000
0.66,0xc0,8,ef3a250200000000
0.66,0xc1,8,1f1d4d0800000000
0.66,0x1a0,8,0f1d291d051dfc1c
0.66,0x320,3,000000
0.67,0xc0,8,fe3a2e0200000000
0.67,0xc1,8,221daf0700000000
0.67,0x1a0,8,091df81c031d121d
0.67,0x320,3,000000
0.68,0xc2,4,99000000
0.68,0xc3,4,ed000000
0.68,0xc0,8,693a180200000000
0.68,0xc1,8,221d180800000000
0.68,0x1a0,8,051dfe1c451d081d
0.68,0x320,3,000000
0.69,0xc0,8,4c3a280200000000
0.69,0xc1,8,251d670800000000
0.69,0x1a0,8,461d401d081d2c1d
0.69,0x320,3,010000
0.7,0x1b0,4,04460000
0.7,0x3e0,4,61039103
0.7,0xc2,4,9e040000
0.7,0xc3,4,fffe0000
0.7,0xc0,8,3c390c0200000000
0.7,0xc1,8,3c1d560800000000
0.7,0x1a0,8,631d681d291d511d
0.7,0x320,3,000100
0.71,0xc0,8,f038050200000000
0.71,0xc1,8,3d1d330800000000
0.71,0x1a0,8,161d171d6b1d411d
0.71,0x320,3,010000
0.72,0xc2,4,8d140000
0.72,0xc3,4,1d000000
0.72,0xc0,8,c739030200000000
0.72,0xc1,8,3e1dbb0700000000
0.72,0x1a0,8,661d4e1d481d3c1d
0.72,0x320,3,000000
0.73,0xc0,8,8339eb0100000000
0.73,0xc1,8,3a1d1f0700000000
0.73,0x1a0,8,4b1d1d1d651d0b1d
0.73,0x320,3,000100
0.74,0xc2,4,9e000000
0.74,0xc3,4,e6000000
0.74,0xc0,8,f4383f0200000000
0.74,0xc1,8,391d850700000000
0.74,0x1a0,8,121d561d621d531d
0.74,0x320,3,000000
0.75,0xc0,8,1d38190200000000
0.75,0xc1,8,3c1ddb0700000000
0.75,0x1a0,8,651d621d1f1d341d
0.75,0x320,3,000000
0.76,0xc2,4,9c050000
0.76,0xc3,4,19010000
0.76,0xc0,8,7437e70100000000
0.76,0xc1,8,3d1dc00700000000
0.76,0x1a0,8,461d431d591d2f1d
0.76,0x320,3,000000
0.77,0xc0,8,0d37140200000000
0.77,0xc1,8,3a1d0e0800000000
0.77,0x1a0,8,501d131d211d381d
0.77,0x320,3,000000
0.78,0xc2,4,8e090000
0.78,0xc3,4,6c000000
0.78,0xc0,8,8036230200000000
0.78,0xc1,8,351d150700000000
0.78,0x1a0,8,561d401d601d261d
0.78,0x320,3,010000
0.79,0xc0,8,ac363f0200000000
0.79,0xc1,8,331d090700000000
0.79,0x1a0,8,2d1d0b1d301d0b1d
0.79,0x320,3,000100
0.8,0x1b0,4,04460000
0.8,0x3e0,4,66038c03
0.8,0xc2,4,7d170000
0.8,0xc3,4,e0fe0000
0.8,0xc0,8,fb34340200000000
0.8,0xc1,8,2e1dbe0700000000
0.8,0x1a0,8,211d241d381d3a1d
0.8,0x320,3,000000
0.81,0xc0,8,6135360200000000
0.81,0xc1,8,311d5b0700000000
0.81,0x1a0,8,0d1d1d1d5c1d301d
0.81,0x320,3,000000
0.82,0xc2,4,7c070000
0.82,0xc3,4,6bff0000
0.82,0xc0,8,8936e40100000000
0.82,0xc1,8,2e1d7a0800000000
0.82,0x1a0,8,311d131d261dfd1c
0.82,0x320,3,000000
0.83,0xc0,8,7a363c0200000000
0.83,0xc1,8,2b1d940800000000
0.83,0x1a0,8,1a1d351d461d371d
0.83,0x320,3,000000
0.84,0xc2,4,82000000
0.84,0xc3,4,35000000
0.84,0xc0,8,3c363e0200000000
0.84,0xc1,8,2e1dba0700000000
0.84,0x1a0,8,5c1d1b1d001d301d
0.84,0x320,3,000100
0.85,0xc0,8,dc35240200000000
0.85,0xc1,8,331d700800000000
0.85,0x1a0,8,3c1d051d391d451d
0.85,0x320,3,000000
0.86,0xc2,4,88130000
0.86,0xc3,4,dafe0000
0.86,0xc0,8,1c34420200000000
0.86,0xc1,8,351d1c0700000000
0.86,0x1a0,8,321d651d581d631d
0.86,0x320,3,010100
0.87,0xc0,8,1e35ea0100000000
0.87,0xc1,8,371dd20700000000
0.87,0x1a0,8,4b1d1a1d1a1d601d
0.87,0x320,3,000000
0.88,0xc2,4,9a0e0000
0.88,0xc3,4,d5ff0000
0.88,0xc0,8,fe35280200000000
0.88,0xc1,8,2e1d880700000000
0.88,0x1a0,8,4b1d2f1d081d241d
0.88,0x320,3,000000
0.89,0xc0,8,9f33ea0100000000
0.89,0xc1,8,2e1d2f0800000000
0.89,0x1a0,8,571d091d161d131d
0.89,0x320,3,000100
0.9,0x1b0,4,04460000
0.9,0x3e0,4,66038c03
0.9,0xc2,4,88000000
0.9,0xc3,4,12000000
0.9,0xc0,8,9231fe0100000000
0.9,0xc1,8,251d150800000000
0.9,0x1a0,8,081df51c3c1d011d
0.9,0x320,3,010000
0.91,0xc0,8,0c31100200000000
0.91,0xc1,8,201d3a0700000000
0.91,0x1a0,8,0e1d081d261d1d1d
0.91,0x320,3,010100
0.92,0xc2,4,8a000000
0.92,0xc3,4,62ff0000
0.92,0xc0,8,6230400200000000
0.92,0xc1,8,211d080700000000
0.92,0x1a0,8,ff1c491d191d051d
0.92,0x320,3,000100
0.93,0xc0,8,d530fa0100000000
0.93,0xc1,8,1f1d5c0800000000
0.93,0x1a0,8,061d041d3d1d441d
0.93,0x320,3,010000
0.94,0xc2,4,7b000000
0.94,0xc3,4,a8ff0000
0.94,0xc0,8,0f30e70100000000
0.94,0xc1,8,201d660800000000
0.94,0x1a0,8,111d4d1d171d0c1d
0.94,0x320,3,010000
0.95,0xc0,8,6331210200000000
0.95,0xc1,8,211d460700000000
0.95,0x1a0,8,1c1d061d211d411d
0.95,0x320,3,000000
0.96,0xc2,4,95170000
0.96,0xc3,4,19000000
0.96,0xc0,8,ba30210200000000
0.96,0xc1,8,271d170800000000
0.96,0x1a0,8,131d081dfd1c421d
0.96,0x320,3,010000
0.97,0xc0,8,cc30230200000000
0.97,0xc1,8,291d9c0700000000
0.97,0x1a0,8,1e1d551d3d1d1d1d
0.97,0x320,3,000000
0.98,0xc2,4,7c0b0000
0.98,0xc3,4,caff0000
0.98,0xc0,8,ff2e3f0200000000
0.98,0xc1,8,271db70700000000
0.98,0x1a0,8,531d4c1d2d1d011d
0.98,0x320,3,000000
0.99,0xc0,8,622eea0100000000
0.99,0xc1,8,281dd30700000000
0.99,0x1a0,8,401d541d061d1e1d
0.99,0x320,3,000000
1.0,0x1b0,4,04460000
1.0,0x3e0,4,6e038a03
1.0,0xc2,4,950a0000
1.0,0xc3,4,96000000
1.0,0xc0,8,462ded0100000000
1.0,0xc1,8,1f1d7d0800000000
1.0,0x1a0,8,2f1d431df21cfe1c
1.0,0x320,3,000000
1.01,0xc0,8,f62c380200000000
1.01,0xc1,8,1e1d780700000000
1.01,0x1a0,8,fc1cf11c131d0e1d
1.01,0x320,3,000000
1.02,0xc2,4,7d070000
1.02,0xc3,4,87000000
1.02,0xc0,8,e32c160200000000
1.02,0xc1,8,1c1d640700000000
1.02,0x1a0,8,291d1c1d4c1d161d
1.02,0x320,3,010100
1.03,0xc0,8,ce2c210200000000
1.03,0xc1,8,1b1dd50700000000
1.03,0x1a0,8,221df11c3a1d3d1d
1.03,0x320,3,000100
1.04,0xc2,4,80150000
1.04,0xc3,4,c8ff0000
1.04,0xc0,8,112dea0100000000
1.04,0xc1,8,181d6a0800000000
1.04,0x1a0,8,041de71c471d2f1d
1.04,0x320,3,000000
1.05,0xc0,8,3a2cfb0100000000
1.05,0xc1,8,181ded0700000000
1.05,0x1a0,8,e91c431d041d321d
1.05,0x320,3,010000
1.06,0xc2,4,8b000000
1.06,0xc3,4,1e000000
1.06,0xc0,8,552d330200000000
1.06,0xc1,8,171dd10700000000
1.06,0x1a0,8,ec1c421d461d151d
1.06,0x320,3,000000
1.07,0xc0,8,682e280200000000
1.07,0xc1,8,181d4d0700000000
1.07,0x1a0,8,001d271d171df81c
1.07,0x320,3,000100
1.08,0xc2,4,84080000
1.08,0xc3,4,72ff0000
1.08,0xc0,8,9d2e140200000000
1.08,0xc1,8,1c1db70700000000
1.08,0x1a0,8,261d241d2f1d351d
1.08,0x320,3,000000
1.09,0xc0,8,6d2e200200000000
1.09,0xc1,8,201d750800000000
1.09,0x1a0,8,021d181d491d321d
1.09,0x320,3,010000
1.1,0x1b0,4,04460000
1.1,0x3e0,4,71038103
1.1,0xc2,4,8b000000
1.1,0xc3,4,92ff0000
1.1,0xc0,8,632d370200000000
1.1,0xc1,8,2b1d630700000000
1.1,0x1a0,8,501d0b1d031d101d
1.1,0x320,3,010000
1.11,0xc0,8,862e320200000000
1.11,0xc1,8,261d8b0700000000
1.11,0x1a0,8,0f1d441d4a1dfc1c
1.11,0x320,3,000000
1.12,0xc2,4,94000000
1.12,0xc3,4,09000000
1.12,0xc0,8,1f2f170200000000
1.12,0xc1,8,241dd10700000000
1.12,0x1a0,8,3b1d101d471d0e1d
1.12,0x320,3,000000
1.13,0xc0,8,f92eec0100000000
1.13,0xc1,8,291d4e0800000000
1.13,0x1a0,8,581d061d101d4a1d
1.13,0x320,3,000000
1.14,0xc2,4,9b130000
1.14,0xc3,4,e9fe0000
1.14,0xc0,8,6931fa0100000000
1.14,0xc1,8,2d1d940700000000
1.14,0x1a0,8,291d3d1d3f1d3f1d
1.14,0x320,3,000100
1.15,0xc0,8,1b302c0200000000
1.15,0xc1,8,2b1d0f0800000000
1.15,0x1a0,8,121d151d551d321d
1.15,0x320,3,010000
1.16,0xc2,4,80000000
1.16,0xc3,4,0d000000
1.16,0xc0,8,802efe0100000000
1.16,0xc1,8,231d310800000000
1.16,0x1a0,8,341df71c161d2d1d
1.16,0x320,3,000000
1.17,0xc0,8,872e2a0200000000
1.17,0xc1,8,231dac0700000000
1.17,0x1a0,8,2b1d131df11cf41c
1.17,0x320,3,000000
1.18,0xc2,4,86000000
1.18,0xc3,4,d3ff0000
1.18,0xc0,8,f42e160200000000
1.18,0xc1,8,1f1ddb0700000000
1.18,0x1a0,8,f71c311dff1c3d1d
1.18,0x320,3,010000
1.19,0xc0,8,d42d130200000000
1.19,0xc1,8,211d7f0800000000
1.19,0x1a0,8,261d361d261d2f1d
1.19,0x320,3,000000
1.2,0x1b0,4,04460000
1.2,0x3e0,4,70038203
1.2,0xc2,4,98010000
1.2,0xc3,4,96000000
1.2,0xc0,8,8d2d0d0200000000
1.2,0xc1,8,fe1c9f0700000000
1.2,0x1a0,8,0c1dd01c031d001d
1.2,0x320,3,000000
1.21,0xc0,8,282e070200000000
1.21,0xc1,8,ff1cd80700000000
1.21,0x1a0,8,e51cea1c2d1d051d
1.21,0x320,3,000000
1.22,0xc2,4,8d030000
1.22,0xc3,4,bdff0000
1.22,0xc0,8,4630e60100000000
1.22,0xc1,8,fc1c910700000000
1.22,0x1a0,8,df1ce41cfd1ccf1c
1.22,0x320,3,010000
1.23,0xc0,8,4331e90100000000
1.23,0xc1,8,021d960800000000
1.23,0x1a0,8,0f1d0f1d161dda1c
1.23,0x320,3,000000
1.24,0xc2,4,970e0000
1.24,0xc3,4,fd000000
1.24,0xc0,8,3e31e80100000000
1.24,0xc1,8,031de20700000000
1.24,0x1a0,8,1a1d171d0e1d061d
1.24,0x320,3,010000
1.25,0xc0,8,9b30140200000000
1.25,0xc1,8,021d6d0700000000
1.25,0x1a0,8,f71cf11cd11ccf1c
1.25,0x320,3,010000
1.26,0xc2,4,7f0b0000
1.26,0xc3,4,e4fe0000
1.26,0xc0,8,9d31170200000000
1.26,0xc1,8,011d620700000000
1.26,0x1a0,8,f51c081d2d1d181d
1.26,0x320,3,000000
1.27,0xc0,8,cf32020200000000
1.27,0xc1,8,021d150700000000
1.27,0x1a0,8,081d111de41cfb1c
1.27,0x320,3,000100
1.28,0xc2,4,77010000
1.28,0xc3,4,9f000000
1.28,0xc0,8,7533340200000000
1.28,0xc1,8,021da20700000000
1.28,0x1a0,8,e31c071def1c031d
1.28,0x320,3,000000
1.29,0xc0,8,ad32000200000000
1.29,0xc1,8,ff1cf00700000000
1.29,0x1a0,8,fb1c011d311df61c
1.29,0x320,3,010000
1.3,0x1b0,4,04460000
1.3,0x3e0,4,6d038803
1.3,0xc2,4,8a000000
1.3,0xc3,4,90000000
1.3,0xc0,8,5433f70100000000
1.3,0xc1,8,e71ce70700000000
1.3,0x1a0,8,d81cbb1cf11cff1c
1.3,0x320,3,000100
1.31,0xc0,8,e433f20100000000
1.31,0xc1,8,e61c080800000000
1.31,0x1a0,8,e61cf61c031d161d
1.31,0x320,3,000000
1.32,0xc2,4,87080000
1.32,0xc3,4,9eff0000
1.32,0xc0,8,5034f10100000000
1.32,0xc1,8,eb1c970800000000
1.32,0x1a0,8,1c1d061dff1cea1c
1.32,0x320,3,010000
1.33,0xc0,8,d533f30100000000
1.33,0xc1,8,ee1c700700000000
1.33,0x1a0,8,0d1de01c1b1d171d
1.33,0x320,3,000000
1.34,0xc2,4,81170000
1.34,0xc3,4,58000000
1.34,0xc0,8,9531390200000000
1.34,0xc1,8,f21c200700000000
1.34,0x1a0,8,041dd31cf31ccf1c
1.34,0x320,3,000000
1.35,0xc0,8,e1303d0200000000
1.35,0xc1,8,f41c860800000000
1.35,0x1a0,8,cc1cd51ccd1ce61c
1.35,0x320,3,000100
1.36,0xc2,4,7c040000
1.36,0xc3,4,08000000
1.36,0xc0,8,8c32fc0100000000
1.36,0xc1,8,f61c740800000000
1.36,0x1a0,8,0d1dc31c251d081d
1.36,0x320,3,010000
1.37,0xc0,8,c831200200000000
1.37,0xc1,8,f31c2f0700000000
1.37,0x1a0,8,fc1c021dee1cd21c
1.37,0x320,3,000100
1.38,0xc2,4,79000000
1.38,0xc3,4,73000000
1.38,0xc0,8,d931e90100000000
1.38,0xc1,8,f61c0e0800000000
1.38,0x1a0,8,ef1ce71c261dd31c
1.38,0x320,3,010000
1.39,0xc0,8,49320f0200000000
1.39,0xc1,8,f61c660700000000
1.39,0x1a0,8,091d251dfb1cf51c
1.39,0x320,3,000000
1.4,0x1b0,4,04460000
1.4,0x3e0,4,6f038803
1.4,0xc2,4,81140000
1.4,0xc3,4,dcff0000
1.4,0xc0,8,6131440200000000
1.4,0xc1,8,071d0e0700000000
1.4,0x1a0,8,001d091df11c031d
1.4,0x320,3,010000
1.41,0xc0,8,2f31100200000000
1.41,0xc1,8,091d350700000000
1.41,0x1a0,8,0b1d0f1d251d0f1d
1.41,0x320,3,000000
1.42,0xc2,4,81110000
1.42,0xc3,4,01ff0000
1.42,0xc0,8,ad31120200000000
1.42,0xc1,8,081d850700000000
1.42,0x1a0,8,e01ce01c271d281d
1.42,0x320,3,000000
1.43,0xc0,8,b9311b0200000000
1.43,0xc1,8,071df00700000000
1.43,0x1a0,8,df1cf91c321df21c
1.43,0x320,3,000000
1.44,0xc2,4,7b0c0000
1.44,0xc3,4,aeff0000
1.44,0xc0,8,2332280200000000
1.44,0xc1,8,0a1d2c0800000000
1.44,0x1a0,8,201d221d0e1de81c
1.44,0x320,3,010100
1.45,0xc0,8,d432310200000000
