timestamp,can_id,dlc,data_hex
0.1,0xc1,8,a12b9e0700000000
0.1,0x1a0,8,be2b7c2b862b9e2b
0.1,0x320,3,000000
0.1,0xc2,4,85000000
0.1,0xc3,4,0f010000
0.1,0x1b0,4,064b0000
0.1,0x3e0,4,a803cb03
0.11,0xc0,8,f530210200000000
0.11,0xc1,8,a22b550800000000
0.11,0x1a0,8,762bc12bb02b792b
0.11,0x320,3,010100
0.12,0xc0,8,2c31f40100000000
0.12,0xc1,8,a22b540800000000
0.12,0x1a0,8,992b8c2b802bc52b
0.12,0x320,3,000000
0.12,0xc2,4,80000000
0.12,0xc3,4,5f000000
0.13,0xc0,8,3e30e40100000000
0.13,0xc1,8,a22bae0700000000
0.13,0x1a0,8,7e2bd12b9a2b7c2b
0.13,0x320,3,000000
0.14,0xc0,8,862ec90100000000
0.14,0xc1,8,a22ba10700000000
0.14,0x1a0,8,b52bcb2bb42bd52b
0.14,0x320,3,000000
0.14,0xc2,4,8a000000
0.14,0xc3,4,b9ff0000
0.15,0xc0,8,d82e1f0200000000
0.15,0xc1,8,a22be80700000000
0.15,0x1a0,8,8e2ba22bc32b982b
0.15,0x320,3,000100
0.16,0xc0,8,f12cdd0100000000
0.16,0xc1,8,a02b120800000000
0.16,0xc2,4,880a0000
0.16,0xc3,4,f2000000
0.16,0x1a0,8,752b6b2b802bba2b
0.16,0x320,3,000100
0.17,0xc0,8,612d0b0200000000
0.17,0xc1,8,9d2b500700000000
0.17,0x1a0,8,972bbf2b9d2b782b
0.17,0x320,3,000000
0.18,0xc2,4,930c0000
0.18,0xc3,4,d6fe0000
0.18,0xc0,8,722ddf0100000000
0.18,0xc1,8,a32be10700000000
0.18,0x1a0,8,d62bcf2b7b2bc32b
0.18,0x320,3,000000
0.19,0xc0,8,d22bd10100000000
0.19,0xc1,8,a32b7e0700000000
0.19,0x1a0,8,8b2bb42b8d2bc22b
0.19,0x320,3,010000
0.2,0xc2,4,96140000
0.2,0xc3,4,b0000000
0.2,0x1b0,4,064b0000
0.2,0x3e0,4,a703c903
0.2,0xc0,8,a72bcd0100000000
0.2,0xc1,8,a22b6a0700000000
0.2,0x1a0,8,bc2b782b762bb62b
0.2,0x320,3,010000
0.21,0xc0,8,b92bd00100000000
0.21,0xc1,8,a42b5c0800000000
0.21,0x1a0,8,a62bb52b832bbb2b
0.21,0x320,3,010000
0.22,0xc2,4,85120000
0.22,0xc3,4,feff0000
0.22,0xc0,8,e92af60100000000
0.22,0xc1,8,a42bff0700000000
0.22,0x1a0,8,ca2bbb2bca2bce2b
0.22,0x320,3,000100
0.23,0xc0,8,9329e60100000000
0.23,0xc1,8,a52b0d0800000000
0.23,0x1a0,8,bc2bab2b832bb82b
0.23,0x320,3,010100
0.24,0xc2,4,7a060000
0.24,0xc3,4,e8000000
0.24,0xc0,8,312a2d0200000000
0.24,0xc1,8,a32b0e0800000000
0.24,0x1a0,8,bc2b9b2bbb2bad2b
0.24,0x320,3,000100
0.25,0xc0,8,dc2b0d0200000000
0.25,0xc1,8,a42b580800000000
0.25,0x1a0,8,ba2b902b822b922b
0.25,0x320,3,000100
0.26,0xc2,4,8e110000
0.26,0xc3,4,c2000000
0.26,0xc0,8,d42cd10100000000
0.26,0xc1,8,a62b950700000000
0.26,0x1a0,8,962bb42bcf2bc32b
0.26,0x320,3,000100
0.27,0xc0,8,092dce0100000000
0.27,0xc1,8,a12b640700000000
0.27,0x1a0,8,7b2b882bc82ba42b
0.27,0x320,3,010100
0.28,0xc2,4,8e0e0000
0.28,0xc3,4,82000000
0.28,0xc0,8,912dcb0100000000
0.28,0xc1,8,9f2b4a0700000000
0.28,0x1a0,8,cd2bc02b852bb02b
0.28,0x320,3,010000
0.29,0xc0,8,802c150200000000
0.29,0xc1,8,9e2b2c0700000000
0.29,0x1a0,8,9a2bc72bab2b922b
0.29,0x320,3,010000
0.3,0xc2,4,85000000
0.3,0xc3,4,b9ff0000
0.3,0x1b0,4,064b0000
0.3,0x3e0,4,a703cc03
0.3,0xc0,8,8d2cd20100000000
0.3,0xc1,8,8f2bed0700000000
0.3,0x1a0,8,632bae2ba62b872b
0.3,0x320,3,010000
0.31,0xc0,8,ed2cc90100000000
0.31,0xc1,8,8f2b920700000000
0.31,0x1a0,8,b22b6c2b6e2ba42b
0.31,0x320,3,000100
0.32,0xc2,4,8f000000
0.32,0xc3,4,18000000
0.32,0xc0,8,722cf80100000000
0.32,0xc1,8,892b840700000000
0.32,0x1a0,8,ae2b852b802b5e2b
0.32,0x320,3,000100
0.33,0xc0,8,322dd70100000000
0.33,0xc1,8,852b420700000000
0.33,0x1a0,8,a12b802b9b2b7b2b
0.33,0x320,3,010100
0.34,0xc2,4,8d0f0000
0.34,0xc3,4,0f000000
0.34,0xc0,8,362fc90100000000
0.34,0xc1,8,8a2bc00700000000
0.34,0x1a0,8,6c2bb82b6c2b9e2b
0.34,0x320,3,000000
0.35,0xc0,8,0a2fe90100000000
0.35,0xc1,8,8a2b240800000000
0.35,0x1a0,8,6e2b8a2ba82b8d2b
0.35,0x320,3,010100
0.36,0xc2,4,800b0000
0.36,0xc3,4,3aff0000
0.36,0xc0,8,db2ed60100000000
0.36,0xc1,8,832b130700000000
0.36,0x1a0,8,752b572ba02b862b
0.36,0x320,3,000000
0.37,0xc0,8,712f120200000000
0.37,0xc1,8,832b690700000000
0.37,0x1a0,8,a22b782b802b572b
0.37,0x320,3,010100
0.38,0xc2,4,88000000
0.38,0xc3,4,10010000
0.38,0xc0,8,d02e110200000000
0.38,0xc1,8,802b1a0800000000
0.38,0x1a0,8,5b2ba02b8a2b702b
0.38,0x320,3,010000
0.39,0xc0,8,ae2fe70100000000
0.39,0xc1,8,7d2b120800000000
0.39,0x1a0,8,622b642ba72b7a2b
0.39,0x320,3,000100
0.4,0x1b0,4,064b0000
0.4,0x3e0,4,a703cb03
0.4,0xc2,4,8b030000
0.4,0xc3,4,fc000000
0.4,0xc0,8,0b2fe30100000000
0.4,0xc1,8,642b4c0800000000
0.4,0x1a0,8,912b3a2b4f2b752b
0.4,0x320,3,000000
0.41,0xc0,8,5a30d90100000000
0.41,0xc1,8,642b240800000000
0.41,0x1a0,8,4e2b562b402b822b
0.41,0x320,3,010000
0.42,0xc2,4,900a0000
0.42,0xc3,4,09000000
0.42,0xc0,8,f72ff00100000000
0.42,0xc1,8,5f2b820700000000
0.42,0x1a0,8,532b932b432b452b
0.42,0x320,3,010000
0.43,0xc0,8,7330e70100000000
0.43,0xc1,8,622b590800000000
0.43,0x1a0,8,772b6d2b7f2b572b
0.43,0x320,3,000000
0.44,0xc2,4,84000000
0.44,0xc3,4,fffe0000
0.44,0xc0,8,ee2e1c0200000000
0.44,0xc1,8,642b800800000000
0.44,0x1a0,8,912b782b692b942b
0.44,0x320,3,000000
0.45,0xc0,8,5d2fce0100000000
0.45,0xc1,8,642b4f0700000000
0.45,0x1a0,8,762b7c2b4a2b802b
0.45,0x320,3,010000
0.46,0xc2,4,6c000000
0.46,0xc3,4,0e000000
0.46,0xc0,8,c930d20100000000
0.46,0xc1,8,682ba80700000000
0.46,0x1a0,8,4f2b6a2b462b7e2b
0.46,0x320,3,010000
0.47,0xc0,8,0131140200000000
0.47,0xc1,8,682b7d0800000000
0.47,0x1a0,8,8f2b932b872b4e2b
0.47,0x320,3,000000
0.48,0xc2,4,76060000
0.48,0xc3,4,62ff0000
0.48,0xc0,8,9f31080200000000
0.48,0xc1,8,642b4d0700000000
0.48,0x1a0,8,3c2b502b902b7d2b
0.48,0x320,3,010000
0.49,0xc0,8,2c32db0100000000
0.49,0xc1,8,662bca0700000000
0.49,0x1a0,8,412b522b5e2b5a2b
0.49,0x320,3,000000
0.5,0x1b0,4,064b0000
0.5,0x3e0,4,aa03ce03
0.5,0xc2,4,7c000000
0.5,0xc3,4,c1000000
0.5,0xc0,8,6b33170200000000
0.5,0xc1,8,6f2b870800000000
0.5,0x1a0,8,962b912b692b832b
0.5,0x320,3,000000
0.51,0xc0,8,6b34150200000000
0.51,0xc1,8,702b0d0800000000
0.51,0x1a0,8,6c2b4c2b6b2b8e2b
0.51,0x320,3,000000
0.52,0xc2,4,74170000
0.52,0xc3,4,f9000000
0.52,0xc0,8,3434dd0100000000
0.52,0xc1,8,6c2b140700000000
0.52,0x1a0,8,7a2b852b642b432b
0.52,0x320,3,010000
0.53,0xc0,8,bf33f60100000000
0.53,0xc1,8,6e2b230800000000
0.53,0x1a0,8,732b7e2b792b632b
0.53,0x320,3,010000
0.54,0xc2,4,81000000
0.54,0xc3,4,88ff0000
0.54,0xc0,8,7332c90100000000
0.54,0xc1,8,692b250700000000
0.54,0x1a0,8,4b2b792b872b3d2b
0.54,0x320,3,010000
0.55,0xc0,8,e432df0100000000
0.55,0xc1,8,692b240800000000
0.55,0x1a0,8,5f2b972b952b8a2b
0.55,0x320,3,000100
0.56,0xc2,4,8b0e0000
0.56,0xc3,4,b4000000
0.56,0xc0,8,0732ce0100000000
0.56,0xc1,8,672b460700000000
0.56,0x1a0,8,612b8d2b782b932b
0.56,0x320,3,000000
0.57,0xc0,8,ef31db0100000000
0.57,0xc1,8,682baf0700000000
0.57,0x1a0,8,922b922b8c2b3e2b
0.57,0x320,3,000000
0.58,0xc2,4,820e0000
0.58,0xc3,4,9bff0000
0.58,0xc0,8,8632270200000000
0.58,0xc1,8,612b3d0700000000
0.58,0x1a0,8,442b592b7b2b7e2b
0.58,0x320,3,000100
0.59,0xc0,8,8532d50100000000
0.59,0xc1,8,642b1c0800000000
0.59,0x1a0,8,7c2b4e2b812b6f2b
0.59,0x320,3,000000
0.6,0x1b0,4,064b0000
0.6,0x3e0,4,ab03c903
0.6,0xc2,4,7e0a0000
0.6,0xc3,4,7dff0000
0.6,0xc0,8,e233dd0100000000
0.6,0xc1,8,5f2b790700000000
0.6,0x1a0,8,7a2b672b7e2b542b
0.6,0x320,3,000000
0.61,0xc0,8,a433de0100000000
0.61,0xc1,8,5e2bb60700000000
0.61,0x1a0,8,832b2e2b472b492b
0.61,0x320,3,000100
0.62,0xc2,4,98110000
0.62,0xc3,4,0a010000
0.62,0xc0,8,ff33e00100000000
0.62,0xc1,8,5c2b920800000000
0.62,0x1a0,8,872b882b512b5b2b
0.62,0x320,3,000000
0.63,0xc0,8,6b34120200000000
0.63,0xc1,8,5e2bec0700000000
0.63,0x1a0,8,2e2b712b422b5a2b
0.63,0x320,3,000000
0.64,0xc2,4,7e020000
0.64,0xc3,4,21ff0000
0.64,0xc0,8,a634290200000000
0.64,0xc1,8,5a2b510700000000
0.64,0x1a0,8,402b512b2f2b672b
0.64,0x320,3,000000
0.65,0xc0,8,af350c0200000000
0.65,0xc1,8,5b2b420800000000
0.65,0x1a0,8,6b2b792b402b8c2b
0.65,0x320,3,010000
0.66,0xc2,4,880a0000
0.66,0xc3,4,21ff0000
0.66,0xc0,8,68350d0200000000
0.66,0xc1,8,5e2b3d0800000000
0.66,0x1a0,8,8f2b822b612b642b
0.66,0x320,3,010100
0.67,0xc0,8,da34f50100000000
0.67,0xc1,8,5f2b110700000000
0.67,0x1a0,8,8c2b612b352b5e2b
0.67,0x320,3,000000
0.68,0xc2,4,89000000
0.68,0xc3,4,03000000
0.68,0xc0,8,1d33280200000000
0.68,0xc1,8,5d2b4b0800000000
0.68,0x1a0,8,532b5b2b4a2b4c2b
0.68,0x320,3,010000
0.69,0xc0,8,fb33dc0100000000
0.69,0xc1,8,5b2b320800000000
0.69,0x1a0,8,522b2b2b522b712b
0.69,0x320,3,000100
0.7,0x1b0,4,064b0000
0.7,0x3e0,4,a603c903
0.7,0xc2,4,78080000
0.7,0xc3,4,42ff0000
0.7,0xc0,8,c732e90100000000
0.7,0xc1,8,412bf70700000000
0.7,0x1a0,8,632b6e2b392b662b
0.7,0x320,3,000000
0.71,0xc0,8,96340f0200000000
0.71,0xc1,8,422b590700000000
0.71,0x1a0,8,4a2b402b5b2b162b
0.71,0x320,3,000000
0.72,0xc2,4,71020000
0.72,0xc3,4,52ff0000
0.72,0xc0,8,3e35280200000000
0.72,0xc1,8,432b970700000000
0.72,0x1a0,8,642b382b1f2b722b
0.72,0x320,3,010000
0.73,0xc0,8,4036da0100000000
0.73,0xc1,8,402b0c0700000000
0.73,0x1a0,8,5d2b4c2b712b392b
0.73,0x320,3,000100
0.74,0xc2,4,810a0000
0.74,0xc3,4,0f010000
0.74,0xc0,8,59341d0200000000
0.74,0xc1,8,452b5e0700000000
0.74,0x1a0,8,162b172b222b362b
0.74,0x320,3,000000
0.75,0xc0,8,cd34e50100000000
0.75,0xc1,8,432b5e0800000000
0.75,0x1a0,8,722b3c2b712b162b
0.75,0x320,3,010000
0.76,0xc2,4,850f0000
0.76,0xc3,4,82000000
0.76,0xc0,8,0536250200000000
0.76,0xc1,8,412b630800000000
0.76,0x1a0,8,0e2b2f2b462b182b
0.76,0x320,3,010100
0.77,0xc0,8,4b34c70100000000
0.77,0xc1,8,412b640700000000
0.77,0x1a0,8,242b152b5e2b152b
0.77,0x320,3,000100
0.78,0xc2,4,6d150000
0.78,0xc3,4,a2ff0000
0.78,0xc0,8,c234e00100000000
0.78,0xc1,8,462b180800000000
0.78,0x1a0,8,712b322b512b392b
0.78,0x320,3,000100
0.79,0xc0,8,0534030200000000
0.79,0xc1,8,442b610800000000
0.79,0x1a0,8,4f2b732b4e2b272b
0.79,0x320,3,010100
0.8,0x1b0,4,064b0000
0.8,0x3e0,4,aa03ce03
0.8,0xc2,4,75140000
0.8,0xc3,4,20ff0000
0.8,0xc0,8,d533f00100000000
0.8,0xc1,8,562bb80700000000
0.8,0x1a0,8,342b252b442b682b
0.8,0x320,3,010100
0.81,0xc0,8,4d34260200000000
0.81,0xc1,8,562b940800000000
0.81,0x1a0,8,602b722b4b2b3a2b
0.81,0x320,3,010000
0.82,0xc2,4,92020000
0.82,0xc3,4,1a010000
0.82,0xc0,8,7836110200000000
0.82,0xc1,8,542bf20700000000
0.82,0x1a0,8,682b442b542b512b
0.82,0x320,3,000000
0.83,0xc0,8,bb36140200000000
0.83,0xc1,8,572bb70700000000
0.83,0x1a0,8,742b552b412b862b
0.83,0x320,3,000000
0.84,0xc2,4,81010000
0.84,0xc3,4,1a010000
0.84,0xc0,8,5a35cb0100000000
0.84,0xc1,8,5a2bc70700000000
0.84,0x1a0,8,762b602b712b422b
0.84,0x320,3,000000
0.85,0xc0,8,ac35d40100000000
0.85,0xc1,8,5b2b6b0700000000
0.85,0x1a0,8,3b2b4a2b492b2a2b
0.85,0x320,3,000000
0.86,0xc2,4,82010000
0.86,0xc3,4,81ff0000
0.86,0xc0,8,5635f30100000000
0.86,0xc1,8,5c2b9b0700000000
0.86,0x1a0,8,602b452b882b462b
0.86,0x320,3,000000
0.87,0xc0,8,71361d0200000000
0.87,0xc1,8,5b2b240700000000
0.87,0x1a0,8,822b752b682b412b
0.87,0x320,3,010100
0.88,0xc2,4,88000000
0.88,0xc3,4,46ff0000
0.88,0xc0,8,a536e00100000000
0.88,0xc1,8,5b2ba80700000000
0.88,0x1a0,8,292b4e2b2d2b4a2b
0.88,0x320,3,000000
0.89,0xc0,8,8435020200000000
0.89,0xc1,8,582b2a0700000000
0.89,0x1a0,8,772b452b762b562b
0.89,0x320,3,000000
0.9,0x1b0,4,064b0000
0.9,0x3e0,4,ab03d203
0.9,0xc2,4,86150000
0.9,0xc3,4,f6ff0000
0.9,0xc0,8,5c35ed0100000000
0.9,0xc1,8,572bcb0700000000
0.9,0x1a0,8,6f2b832b442b4e2b
0.9,0x320,3,000000
0.91,0xc0,8,68351b0200000000
0.91,0xc1,8,572b230800000000
0.91,0x1a0,8,702b332b562b7b2b
0.91,0x320,3,000000
0.92,0xc2,4,88000000
0.92,0xc3,4,2dff0000
0.92,0xc0,8,1037f80100000000
0.92,0xc1,8,582bb90700000000
0.92,0x1a0,8,242b842b652b6a2b
0.92,0x320,3,000000
0.93,0xc0,8,0337f30100000000
0.93,0xc1,8,582b050800000000
0.93,0x1a0,8,7f2b6a2b832b442b
0.93,0x320,3,010000
0.94,0xc2,4,96140000
0.94,0xc3,4,d9ff0000
0.94,0xc0,8,0034e40100000000
0.94,0xc1,8,522b520700000000
0.94,0x1a0,8,2d2b292b312b462b
0.94,0x320,3,000100
0.95,0xc0,8,a834080200000000
0.95,0xc1,8,4e2b150700000000
0.95,0x1a0,8,742b272b4e2b502b
0.95,0x320,3,010000
0.96,0xc2,4,95010000
0.96,0xc3,4,95000000
0.96,0xc0,8,d532f70100000000
0.96,0xc1,8,472b780700000000
0.96,0x1a0,8,522b202b262b712b
0.96,0x320,3,000000
0.97,0xc0,8,1332dc0100000000
0.97,0xc1,8,452b7c0800000000
0.97,0x1a0,8,2d2b332b322b622b
0.97,0x320,3,000000
0.98,0xc2,4,78110000
0.98,0xc3,4,3a000000
0.98,0xc0,8,7332e90100000000
0.98,0xc1,8,4b2b1c0800000000
0.98,0x1a0,8,242b712b212b362b
0.98,0x320,3,000000
0.99,0xc0,8,4b32230200000000
0.99,0xc1,8,492bb10700000000
0.99,0x1a0,8,182b3f2b372b722b
0.99,0x320,3,000100
1.0,0x1b0,4,064b0000
1.0,0x3e0,4,b103d703
1.0,0xc2,4,76090000
1.0,0xc3,4,80000000
1.0,0xc0,8,1531010200000000
1.0,0xc1,8,432b4c0800000000
1.0,0x1a0,8,522b532b772b762b
1.0,0x320,3,000000
1.01,0xc0,8,f231e20100000000
1.01,0xc1,8,472b660800000000
1.01,0x1a0,8,6c2b4e2b252b702b
1.01,0x320,3,000100
1.02,0xc2,4,76000000
1.02,0xc3,4,27000000
1.02,0xc0,8,1533ce0100000000
1.02,0xc1,8,472bb20700000000
1.02,0x1a0,8,452b352b622b4b2b
1.02,0x320,3,000000
1.03,0xc0,8,3033250200000000
1.03,0xc1,8,4a2b440800000000
1.03,0x1a0,8,412b702b6a2b6e2b
1.03,0x320,3,000000
1.04,0xc2,4,79180000
1.04,0xc3,4,e9ff0000
1.04,0xc0,8,5c32230200000000
1.04,0xc1,8,4a2baf0700000000
1.04,0x1a0,8,362b3d2b472b642b
1.04,0x320,3,010000
1.05,0xc0,8,b832c60100000000
1.05,0xc1,8,472b2b0700000000
1.05,0x1a0,8,1e2b702b182b622b
1.05,0x320,3,010000
1.06,0xc2,4,81170000
1.06,0xc3,4,bd000000
1.06,0xc0,8,2934030200000000
1.06,0xc1,8,482b340800000000
1.06,0x1a0,8,632b242b632b652b
1.06,0x320,3,000000
1.07,0xc0,8,c333e00100000000
1.07,0xc1,8,472b3a0700000000
1.07,0x1a0,8,402b162b302b5f2b
1.07,0x320,3,000100
1.08,0xc2,4,780d0000
1.08,0xc3,4,e4000000
1.08,0xc0,8,bf34cc0100000000
1.08,0xc1,8,4c2b210800000000
1.08,0x1a0,8,622b7e2b212b272b
1.08,0x320,3,000000
1.09,0xc0,8,6636ec0100000000
1.09,0xc1,8,4d2bab0700000000
1.09,0x1a0,8,1c2b3c2b1d2b522b
1.09,0x320,3,010000
1.1,0x1b0,4,064b0000
1.1,0x3e0,4,b003d803
1.1,0xc2,4,70000000
1.1,0xc3,4,69000000
1.1,0xc0,8,b335270200000000
1.1,0xc1,8,4f2b580700000000
1.1,0x1a0,8,402b692b6f2b6e2b
1.1,0x320,3,000100
1.11,0xc0,8,9736050200000000
1.11,0xc1,8,4f2bf60700000000
1.11,0x1a0,8,2c2b352b5b2b532b
1.11,0x320,3,010100
1.12,0xc2,4,7b0c0000
1.12,0xc3,4,17000000
1.12,0xc0,8,c536d00100000000
1.12,0xc1,8,562b790800000000
1.12,0x1a0,8,742b322b452b842b
1.12,0x320,3,000000
1.13,0xc0,8,3136f50100000000
1.13,0xc1,8,572b660700000000
1.13,0x1a0,8,432b642b422b362b
1.13,0x320,3,000000
1.14,0xc2,4,78170000
1.14,0xc3,4,0d000000
1.14,0xc0,8,1635ee0100000000
1.14,0xc1,8,582b150700000000
1.14,0x1a0,8,382b592b622b4b2b
1.14,0x320,3,000000
1.15,0xc0,8,e934140200000000
1.15,0xc1,8,5a2b120800000000
1.15,0x1a0,8,742b602b6c2b532b
1.15,0x320,3,010000
1.16,0xc2,4,96070000
1.16,0xc3,4,19010000
1.16,0xc0,8,d132130200000000
1.16,0xc1,8,5d2be20700000000
1.16,0x1a0,8,652b592b3b2b4a2b
1.16,0x320,3,000100
1.17,0xc0,8,3a33220200000000
1.17,0xc1,8,5c2b850800000000
1.17,0x1a0,8,6b2b6a2b842b4a2b
1.17,0x320,3,010000
1.18,0xc2,4,86050000
1.18,0xc3,4,76000000
1.18,0xc0,8,4832040200000000
1.18,0xc1,8,552b320700000000
1.18,0x1a0,8,832b5a2b622b742b
1.18,0x320,3,000000
1.19,0xc0,8,f831e20100000000
1.19,0xc1,8,552b030800000000
1.19,0x1a0,8,722b312b2f2b272b
1.19,0x320,3,000000
1.2,0x1b0,4,064b0000
1.2,0x3e0,4,ac03d703
1.2,0xc2,4,6f000000
1.2,0xc3,4,b5ff0000
1.2,0xc0,8,8631030200000000
1.2,0xc1,8,602b270800000000
1.2,0x1a0,8,882b732b442b332b
1.2,0x320,3,000100
1.21,0xc0,8,9d32fa0100000000
1.21,0xc1,8,5e2b330700000000
1.21,0x1a0,8,362b622b352b652b
1.21,0x320,3,000000
1.22,0xc2,4,78090000
1.22,0xc3,4,6dff0000
1.22,0xc0,8,a432ff0100000000
1.22,0xc1,8,5c2b780800000000
1.22,0x1a0,8,7b2b5b2b582b3c2b
1.22,0x320,3,000000
1.23,0xc0,8,0131240200000000
1.23,0xc1,8,5b2b290700000000
1.23,0x1a0,8,312b412b762b3c2b
1.23,0x320,3,010000
1.24,0xc2,4,7f050000
1.24,0xc3,4,24010000
1.24,0xc0,8,8830ef0100000000
1.24,0xc1,8,5a2b3e0700000000
1.24,0x1a0,8,432b512b5b2b7d2b
1.24,0x320,3,010100
1.25,0xc0,8,252ff30100000000
1.25,0xc1,8,5b2b3b0700000000
1.25,0x1a0,8,3c2b5a2b7a2b3e2b
1.25,0x320,3,000100
1.26,0xc2,4,7b180000
1.26,0xc3,4,dcfe0000
1.26,0xc0,8,882f100200000000
1.26,0xc1,8,622b5f0700000000
1.26,0x1a0,8,852b3b2b542b812b
1.26,0x320,3,000000
1.27,0xc0,8,ce2ef10100000000
1.27,0xc1,8,5f2b2a0700000000
1.27,0x1a0,8,842b532b2d2b332b
1.27,0x320,3,010100
1.28,0xc2,4,7a000000
1.28,0xc3,4,18010000
1.28,0xc0,8,6d2fec0100000000
1.28,0xc1,8,5f2b060800000000
1.28,0x1a0,8,492b692b492b302b
1.28,0x320,3,000000
1.29,0xc0,8,0d30c70100000000
1.29,0xc1,8,5e2b140700000000
1.29,0x1a0,8,562b7d2b6d2b532b
1.29,0x320,3,010000
1.3,0x1b0,4,064b0000
1.3,0x3e0,4,b203d803
1.3,0xc2,4,81030000
1.3,0xc3,4,25000000
1.3,0xc0,8,352fe40100000000
1.3,0xc1,8,6e2b3f0800000000
1.3,0x1a0,8,5a2b402b552b432b
1.3,0x320,3,010100
1.31,0xc0,8,fe2e0c0200000000
1.31,0xc1,8,722b940800000000
1.31,0x1a0,8,732b8f2b632ba42b
1.31,0x320,3,010000
1.32,0xc2,4,8f000000
1.32,0xc3,4,a9000000
1.32,0xc0,8,902f020200000000
1.32,0xc1,8,712b4f0700000000
1.32,0x1a0,8,652b622b742b402b
1.32,0x320,3,000000
1.33,0xc0,8,bd2ff80100000000
1.33,0xc1,8,712b220800000000
1.33,0x1a0,8,722b8c2b902ba12b
1.33,0x320,3,010000
1.34,0xc2,4,7a100000
1.34,0xc3,4,28010000
1.34,0xc0,8,7030f20100000000
1.34,0xc1,8,6f2b910700000000
1.34,0x1a0,8,732b9d2b7a2b452b
1.34,0x320,3,000000
1.35,0xc0,8,ee2f030200000000
1.35,0xc1,8,742b440800000000
1.35,0x1a0,8,922b862b452b982b
1.35,0x320,3,010100
1.36,0xc2,4,6d000000
1.36,0xc3,4,d7fe0000
1.36,0xc0,8,0331f10100000000
1.36,0xc1,8,742b670800000000
1.36,0x1a0,8,7d2b902b9d2ba32b
1.36,0x320,3,000000
1.37,0xc0,8,9830f50100000000
1.37,0xc1,8,772ba90700000000
1.37,0x1a0,8,9e2b972b6d2b7b2b
1.37,0x320,3,000000
1.38,0xc2,4,7d0a0000
1.38,0xc3,4,20ff0000
1.38,0xc0,8,7330de0100000000
1.38,0xc1,8,752b0b0700000000
1.38,0x1a0,8,522ba62b6c2b7a2b
1.38,0x320,3,000000
1.39,0xc0,8,5030160200000000
1.39,0xc1,8,762bef0700000000
1.39,0x1a0,8,902b492b602ba12b
1.39,0x320,3,010100
1.4,0x1b0,4,064b0000
1.4,0x3e0,4,b503d603
1.4,0xc2,4,83000000
1.4,0xc3,4,5a000000
1.4,0xc0,8,d4300e0200000000
1.4,0xc1,8,8e2b440800000000
1.4,0x1a0,8,902ba32b6d2b792b
1.4,0x320,3,000100
1.41,0xc0,8,ee310f0200000000
1.41,0xc1,8,902bf90700000000
1.41,0x1a0,8,9a2b7e2b962bb82b
1.41,0x320,3,000000
1.42,0xc2,4,75040000
1.42,0xc3,4,5fff0000
1.42,0xc0,8,2d31e30100000000
1.42,0xc1,8,8e2b3c0700000000
1.42,0x1a0,8,a72b932b712b812b
1.42,0x320,3,000000
1.43,0xc0,8,eb30090200000000
1.43,0xc1,8,8d2b8b0800000000
1.43,0x1a0,8,732b832bbb2b7e2b
1.43,0x320,3,000000
1.44,0xc2,4,8b080000
1.44,0xc3,4,54000000
1.44,0xc0,8,6b31250200000000
1.44,0xc1,8,942b210800000000
1.44,0x1a0,8,642b762b732bad2b
1.44,0x320,3,000000
1.45,0xc0,8,29301a0200000000
1.45,0xc1,8,942b910800000000
1.45,0x1a0,8,a42bac2bb02bc02b
