timestamp,can_id,dlc,data_hex
0.12,0xc1,8,a610910800000000
0.12,0x1a0,8,cb10ae107f108110
0.12,0x320,3,010000
0.12,0xc2,4,86130000
0.12,0xc3,4,22010000
0.13,0xc0,8,d420090200000000
0.13,0xc1,8,9f102d0800000000
0.13,0x1a0,8,b310c41093108b10
0.13,0x320,3,000000
0.14,0xc0,8,7d202c0200000000
0.14,0xc1,8,9e10870800000000
0.14,0x1a0,8,a810a1107b108410
0.14,0x320,3,000000
0.14,0xc2,4,7d040000
0.14,0xc3,4,0a000000
0.15,0xc0,8,8320400200000000
0.15,0xc1,8,9a10c20700000000
0.15,0x1a0,8,c4109410a8106810
0.15,0x320,3,000000
0.16,0xc0,8,7521030200000000
0.16,0xc1,8,99100f0800000000
0.16,0xc2,4,7c000000
0.16,0xc3,4,28ff0000
0.16,0x1a0,8,9210ae106c109210
0.16,0x320,3,000000
0.17,0xc0,8,d8212e0200000000
0.17,0xc1,8,9d105f0700000000
0.17,0x1a0,8,cf1073107a10bc10
0.17,0x320,3,000000
0.18,0xc2,4,8f040000
0.18,0xc3,4,eb000000
0.18,0xc0,8,8c200c0200000000
0.18,0xc1,8,9b104f0800000000
0.18,0x1a0,8,9210cd107710ab10
0.18,0x320,3,000000
0.19,0xc0,8,5b1f1d0200000000
0.19,0xc1,8,9b10850700000000
0.19,0x1a0,8,801074107f109510
0.19,0x320,3,000000
0.2,0xc2,4,86100000
0.2,0xc3,4,fdff0000
0.2,0x1b0,4,03460000
0.2,0x3e0,4,61038d03
0.2,0xc0,8,bc1e2b0200000000
0.2,0xc1,8,8c10ef0700000000
0.2,0x1a0,8,a7108b108f10ba10
0.2,0x320,3,000000
0.21,0xc0,8,1b1e2e0200000000
0.21,0xc1,8,8b10130800000000
0.21,0x1a0,8,9810831083105c10
0.21,0x320,3,010100
0.22,0xc2,4,86040000
0.22,0xc3,4,0a010000
0.22,0xc0,8,a01e0d0200000000
0.22,0xc1,8,8e10160700000000
0.22,0x1a0,8,ab109910b210ba10
0.22,0x320,3,010000
0.23,0xc0,8,951d3d0200000000
0.23,0xc1,8,8d10b00700000000
0.23,0x1a0,8,7e109d109e10bb10
0.23,0x320,3,000000
0.24,0xc2,4,76000000
0.24,0xc3,4,7b000000
0.24,0xc0,8,4f1d030200000000
0.24,0xc1,8,8910810700000000
0.24,0x1a0,8,811091108f10ac10
0.24,0x320,3,010000
0.25,0xc0,8,121df20100000000
0.25,0xc1,8,8c10750800000000
0.25,0x1a0,8,bf105f1070108f10
0.25,0x320,3,000000
0.26,0xc2,4,86100000
0.26,0xc3,4,26ff0000
0.26,0xc0,8,0e1e2e0200000000
0.26,0xc1,8,8f10370800000000
0.26,0x1a0,8,aa10b7107410a510
0.26,0x320,3,010100
0.27,0xc0,8,301d2e0200000000
0.27,0xc1,8,8c10110700000000
0.27,0x1a0,8,9010a91073107210
0.27,0x320,3,000000
0.28,0xc2,4,9c000000
0.28,0xc3,4,e5000000
0.28,0xc0,8,4c1ef80100000000
0.28,0xc1,8,85105e0700000000
0.28,0x1a0,8,6a1080109e106c10
0.28,0x320,3,010000
0.29,0xc0,8,d31e0d0200000000
0.29,0xc1,8,8710140700000000
0.29,0x1a0,8,6e106f108f10b810
0.29,0x320,3,000000
0.3,0xc2,4,89060000
0.3,0xc3,4,e1fe0000
0.3,0x1b0,4,03460000
0.3,0x3e0,4,63038b03
0.3,0xc0,8,271e040200000000
0.3,0xc1,8,9b10c60700000000
0.3,0x1a0,8,c110c8109e106f10
0.3,0x320,3,010100
0.31,0xc0,8,a51ef20100000000
0.31,0xc1,8,9b10ff0700000000
0.31,0x1a0,8,c710a9107310c010
0.31,0x320,3,000000
0.32,0xc2,4,74040000
0.32,0xc3,4,e2fe0000
0.32,0xc0,8,e61d0d0200000000
0.32,0xc1,8,9c108f0800000000
0.32,0x1a0,8,90109e10cb107c10
0.32,0x320,3,010000
0.33,0xc0,8,f31c3b0200000000
0.33,0xc1,8,9c10fa0700000000
0.33,0x1a0,8,85107c108e108f10
0.33,0x320,3,010100
0.34,0xc2,4,96000000
0.34,0xc3,4,7aff0000
0.34,0xc0,8,d31b3b0200000000
0.34,0xc1,8,9f10ad0700000000
0.34,0x1a0,8,a810be107310a010
0.34,0x320,3,000000
0.35,0xc0,8,a81d3e0200000000
0.35,0xc1,8,a0106f0800000000
0.35,0x1a0,8,9110861093108010
0.35,0x320,3,000000
0.36,0xc2,4,7c080000
0.36,0xc3,4,56ff0000
0.36,0xc0,8,691d3a0200000000
0.36,0xc1,8,a1102b0800000000
0.36,0x1a0,8,93108d108110bc10
0.36,0x320,3,000100
0.37,0xc0,8,131c0d0200000000
0.37,0xc1,8,a210290800000000
0.37,0x1a0,8,a010c910b310b510
0.37,0x320,3,000000
0.38,0xc2,4,72000000
0.38,0xc3,4,46ff0000
0.38,0xc0,8,dd191a0200000000
0.38,0xc1,8,a310660700000000
0.38,0x1a0,8,b810d210ad10b410
0.38,0x320,3,000000
0.39,0xc0,8,3b1a210200000000
0.39,0xc1,8,a510600700000000
0.39,0x1a0,8,7d109410c4109810
0.39,0x320,3,000100
0.4,0x1b0,4,03460000
0.4,0x3e0,4,60039103
0.4,0xc2,4,9b120000
0.4,0xc3,4,dbff0000
0.4,0xc0,8,e218150200000000
0.4,0xc1,8,8610ff0700000000
0.4,0x1a0,8,6110b2105710a910
0.4,0x320,3,000000
0.41,0xc0,8,71193c0200000000
0.41,0xc1,8,8410120800000000
0.41,0x1a0,8,8b10761070106c10
0.41,0x320,3,000000
0.42,0xc2,4,940c0000
0.42,0xc3,4,c2ff0000
0.42,0xc0,8,c71a1c0200000000
0.42,0xc1,8,8610480800000000
0.42,0x1a0,8,7d10ad109a108b10
0.42,0x320,3,000000
0.43,0xc0,8,cf1ce00100000000
0.43,0xc1,8,8810a50700000000
0.43,0x1a0,8,6910671086105810
0.43,0x320,3,010000
0.44,0xc2,4,89130000
0.44,0xc3,4,12ff0000
0.44,0xc0,8,d81d320200000000
0.44,0xc1,8,8910970800000000
0.44,0x1a0,8,8310b41075109c10
0.44,0x320,3,010000
0.45,0xc0,8,211d040200000000
0.45,0xc1,8,8d103b0800000000
0.45,0x1a0,8,84109310b8105f10
0.45,0x320,3,000000
0.46,0xc2,4,86000000
0.46,0xc3,4,02010000
0.46,0xc0,8,cb1b260200000000
0.46,0xc1,8,9310970800000000
0.46,0x1a0,8,7a106210c4107810
0.46,0x320,3,010100
0.47,0xc0,8,bb1af80100000000
0.47,0xc1,8,9110ed0700000000
0.47,0x1a0,8,6610971070109d10
0.47,0x320,3,000000
0.48,0xc2,4,7f000000
0.48,0xc3,4,91000000
0.48,0xc0,8,91192f0200000000
0.48,0xc1,8,91109f0700000000
0.48,0x1a0,8,75107b109c108c10
0.48,0x320,3,010000
0.49,0xc0,8,c21a1d0200000000
0.49,0xc1,8,9110e20700000000
0.49,0x1a0,8,8210a1107310be10
0.49,0x320,3,000000
0.5,0x1b0,4,03460000
0.5,0x3e0,4,63039203
0.5,0xc2,4,7d000000
0.5,0xc3,4,72000000
0.5,0xc0,8,001b250200000000
0.5,0xc1,8,9b101f0700000000
0.5,0x1a0,8,c510aa10c6109310
0.5,0x320,3,010000
0.51,0xc0,8,90192d0200000000
0.51,0xc1,8,9910d70700000000
0.51,0x1a0,8,c6109c1080109610
0.51,0x320,3,000000
0.52,0xc2,4,950b0000
0.52,0xc3,4,53000000
0.52,0xc0,8,6d17120200000000
0.52,0xc1,8,9c10270800000000
0.52,0x1a0,8,b110bb10a710bf10
0.52,0x320,3,000000
0.53,0xc0,8,2a16f10100000000
0.53,0xc1,8,9a10170700000000
0.53,0x1a0,8,c1106b10bd107810
0.53,0x320,3,000100
0.54,0xc2,4,83180000
0.54,0xc3,4,bb000000
0.54,0xc0,8,bf15fe0100000000
0.54,0xc1,8,9210450700000000
0.54,0x1a0,8,63108410b7108110
0.54,0x320,3,000100
0.55,0xc0,8,7816e00100000000
0.55,0xc1,8,9110e40700000000
0.55,0x1a0,8,9a106010b5109c10
0.55,0x320,3,000000
0.56,0xc2,4,98190000
0.56,0xc3,4,d8ff0000
0.56,0xc0,8,d316270200000000
0.56,0xc1,8,93108c0700000000
0.56,0x1a0,8,bc107410c310b210
0.56,0x320,3,000000
0.57,0xc0,8,9917080200000000
0.57,0xc1,8,97104a0800000000
0.57,0x1a0,8,a8108710a410c010
0.57,0x320,3,000000
0.58,0xc2,4,890a0000
0.58,0xc3,4,99000000
0.58,0xc0,8,f713000200000000
0.58,0xc1,8,9610680700000000
0.58,0x1a0,8,8d10941075106c10
0.58,0x320,3,000000
0.59,0xc0,8,5e131a0200000000
0.59,0xc1,8,9910940800000000
0.59,0x1a0,8,c610c310a110a210
0.59,0x320,3,000000
0.6,0x1b0,4,03460000
0.6,0x3e0,4,64039403
0.6,0xc2,4,8f0e0000
0.6,0xc3,4,76000000
0.6,0xc0,8,71150c0200000000
0.6,0xc1,8,a9107e0800000000
0.6,0x1a0,8,93109910d610b710
0.6,0x320,3,010100
0.61,0xc0,8,13162c0200000000
0.61,0xc1,8,ad10490800000000
0.61,0x1a0,8,df10a5107b10db10
0.61,0x320,3,010100
0.62,0xc2,4,96000000
0.62,0xc3,4,bf000000
0.62,0xc0,8,f116250200000000
0.62,0xc1,8,ac103f0700000000
0.62,0x1a0,8,8d108110d0109610
0.62,0x320,3,010100
0.63,0xc0,8,ca16150200000000
0.63,0xc1,8,aa101d0700000000
0.63,0x1a0,8,91107b108310a710
0.63,0x320,3,000000
0.64,0xc2,4,8b000000
0.64,0xc3,4,f3000000
0.64,0xc0,8,4e170a0200000000
0.64,0xc1,8,b1109a0700000000
0.64,0x1a0,8,9d10c610dc109310
0.64,0x320,3,000000
0.65,0xc0,8,1d181a0200000000
0.65,0xc1,8,b310f40700000000
0.65,0x1a0,8,cf109d10be10d910
0.65,0x320,3,010100
0.66,0xc2,4,7c060000
0.66,0xc3,4,ceff0000
0.66,0xc0,8,c317120200000000
0.66,0xc1,8,b710de0700000000
0.66,0x1a0,8,911094108d10b810
0.66,0x320,3,000100
0.67,0xc0,8,0918f80100000000
0.67,0xc1,8,ba10170800000000
0.67,0x1a0,8,8f109a10af10df10
0.67,0x320,3,010000
0.68,0xc2,4,86000000
0.68,0xc3,4,9a000000
0.68,0xc0,8,1f18020200000000
0.68,0xc1,8,bc10950800000000
0.68,0x1a0,8,c110ad10e810c910
0.68,0x320,3,010000
0.69,0xc0,8,3219eb0100000000
0.69,0xc1,8,b8100f0700000000
0.69,0x1a0,8,df10cb10e510a510
0.69,0x320,3,010100
0.7,0x1b0,4,03460000
0.7,0x3e0,4,5e039103
0.7,0xc2,4,87110000
0.7,0xc3,4,2fff0000
0.7,0xc0,8,8b18240200000000
0.7,0xc1,8,c610540800000000
0.7,0x1a0,8,e710f410d410d510
0.7,0x320,3,000000
0.71,0xc0,8,fe17410200000000
0.71,0xc1,8,c510bf0700000000
0.71,0x1a0,8,eb10e2109710c310
0.71,0x320,3,010000
0.72,0xc2,4,89000000
0.72,0xc3,4,f5ff0000
0.72,0xc0,8,7616490200000000
0.72,0xc1,8,bf10080700000000
0.72,0x1a0,8,aa10e3109c10b010
0.72,0x320,3,010000
0.73,0xc0,8,ee16fd0100000000
0.73,0xc1,8,c010010800000000
0.73,0x1a0,8,bb10c210a410ed10
0.73,0x320,3,000000
0.74,0xc2,4,79000000
0.74,0xc3,4,1fff0000
0.74,0xc0,8,9f18130200000000
0.74,0xc1,8,bb10150700000000
0.74,0x1a0,8,ba10a410d410e110
0.74,0x320,3,010000
0.75,0xc0,8,c417340200000000
0.75,0xc1,8,bb10ba0700000000
0.75,0x1a0,8,9610c9109e109f10
0.75,0x320,3,010100
0.76,0xc2,4,88060000
0.76,0xc3,4,e0ff0000
0.76,0xc0,8,9218400200000000
0.76,0xc1,8,b410750700000000
0.76,0x1a0,8,b710c810b610e210
0.76,0x320,3,010000
0.77,0xc0,8,471a200200000000
0.77,0xc1,8,b710670800000000
0.77,0x1a0,8,8910a210b910df10
0.77,0x320,3,000000
0.78,0xc2,4,82000000
0.78,0xc3,4,76ff0000
0.78,0xc0,8,b519f60100000000
0.78,0xc1,8,b610a20700000000
0.78,0x1a0,8,cf10c210d2109d10
0.78,0x320,3,010100
0.79,0xc0,8,cc1afb0100000000
0.79,0xc1,8,b410470700000000
0.79,0x1a0,8,d310dd10dd109810
0.79,0x320,3,010100
0.8,0x1b0,4,03460000
0.8,0x3e0,4,5b039103
0.8,0xc2,4,950b0000
0.8,0xc3,4,47ff0000
0.8,0xc0,8,bd1bfa0100000000
0.8,0xc1,8,ac10e30700000000
0.8,0x1a0,8,dc109010aa108810
0.8,0x320,3,010000
0.81,0xc0,8,bd1b460200000000
0.81,0xc1,8,ab10520800000000
0.81,0x1a0,8,a410b110b1107d10
0.81,0x320,3,000000
0.82,0xc2,4,8e000000
0.82,0xc3,4,35000000
0.82,0xc0,8,d81c080200000000
0.82,0xc1,8,ad10540700000000
0.82,0x1a0,8,d510de10a9109f10
0.82,0x320,3,000100
0.83,0xc0,8,501c0c0200000000
0.83,0xc1,8,af10c80700000000
0.83,0x1a0,8,9b109610aa10bd10
0.83,0x320,3,000000
0.84,0xc2,4,89010000
0.84,0xc3,4,83000000
0.84,0xc0,8,331c320200000000
0.84,0xc1,8,b110940800000000
0.84,0x1a0,8,a010a6108210da10
0.84,0x320,3,000100
0.85,0xc0,8,221b070200000000
0.85,0xc1,8,ac107f0700000000
0.85,0x1a0,8,8910d510d310da10
0.85,0x320,3,000000
0.86,0xc2,4,87000000
0.86,0xc3,4,98ff0000
0.86,0xc0,8,a71a070200000000
0.86,0xc1,8,ae10140700000000
0.86,0x1a0,8,c7108710d1109210
0.86,0x320,3,010000
0.87,0xc0,8,821b410200000000
0.87,0xc1,8,ad101e0700000000
0.87,0x1a0,8,9d109f10d310d610
0.87,0x320,3,000000
0.88,0xc2,4,81140000
0.88,0xc3,4,48ff0000
0.88,0xc0,8,b01c010200000000
0.88,0xc1,8,a7107f0700000000
0.88,0x1a0,8,b810ce1094109710
0.88,0x320,3,010000
0.89,0xc0,8,241d030200000000
0.89,0xc1,8,ab10260800000000
0.89,0x1a0,8,d410d510b110b210
0.89,0x320,3,000000
0.9,0x1b0,4,03460000
0.9,0x3e0,4,5b038e03
0.9,0xc2,4,7f030000
0.9,0xc3,4,defe0000
0.9,0xc0,8,a21d210200000000
0.9,0xc1,8,ad10630800000000
0.9,0x1a0,8,d1108010cd108510
0.9,0x320,3,000000
0.91,0xc0,8,a21eed0100000000
0.91,0xc1,8,b010720800000000
0.91,0x1a0,8,9110de10e010e010
0.91,0x320,3,000000
0.92,0xc2,4,87000000
0.92,0xc3,4,28010000
0.92,0xc0,8,d11e360200000000
0.92,0xc1,8,b410ad0700000000
0.92,0x1a0,8,a610ac10c910d810
0.92,0x320,3,000000
0.93,0xc0,8,ce1e140200000000
0.93,0xc1,8,b510300700000000
0.93,0x1a0,8,d610ca1090109610
0.93,0x320,3,000000
0.94,0xc2,4,79130000
0.94,0xc3,4,e5fe0000
0.94,0xc0,8,391d440200000000
0.94,0xc1,8,af10c20700000000
0.94,0x1a0,8,be10d010c210b810
0.94,0x320,3,000000
0.95,0xc0,8,081b260200000000
0.95,0xc1,8,ad10000800000000
0.95,0x1a0,8,8010a110da10ac10
0.95,0x320,3,000000
0.96,0xc2,4,95110000
0.96,0xc3,4,eb000000
0.96,0xc0,8,311c080200000000
0.96,0xc1,8,aa10bd0700000000
0.96,0x1a0,8,cb10d310b910a210
0.96,0x320,3,000100
0.97,0xc0,8,581bea0100000000
0.97,0xc1,8,ab10930700000000
0.97,0x1a0,8,db1086109e10b510
0.97,0x320,3,000100
0.98,0xc2,4,74070000
0.98,0xc3,4,33ff0000
0.98,0xc0,8,891b340200000000
0.98,0xc1,8,ad101b0800000000
0.98,0x1a0,8,a010a6107e10af10
0.98,0x320,3,000000
0.99,0xc0,8,531b110200000000
0.99,0xc1,8,ab10140700000000
0.99,0x1a0,8,a9109810a610a410
0.99,0x320,3,000000
1.0,0x1b0,4,03460000
1.0,0x3e0,4,58038803
1.0,0xc2,4,7f090000
1.0,0xc3,4,24000000
1.0,0xc0,8,6a19ef0100000000
1.0,0xc1,8,a510290800000000
1.0,0x1a0,8,ca107e10af108610
1.0,0x320,3,000000
1.01,0xc0,8,56193a0200000000
1.01,0xc1,8,a810390800000000
1.01,0x1a0,8,cf107c10d810bd10
1.01,0x320,3,010100
1.02,0xc2,4,82000000
1.02,0xc3,4,86000000
1.02,0xc0,8,6019180200000000
1.02,0xc1,8,a710280700000000
1.02,0x1a0,8,c910c7108c108510
1.02,0x320,3,000000
1.03,0xc0,8,1f192a0200000000
1.03,0xc1,8,a910940800000000
1.03,0x1a0,8,9310bb10ce108910
1.03,0x320,3,010000
1.04,0xc2,4,86000000
1.04,0xc3,4,2b010000
1.04,0xc0,8,2019100200000000
1.04,0xc1,8,af106f0700000000
1.04,0x1a0,8,8a10dd10aa10c410
1.04,0x320,3,000000
1.05,0xc0,8,e4192f0200000000
1.05,0xc1,8,b210b50700000000
1.05,0x1a0,8,c8109b10b4108c10
1.05,0x320,3,010000
1.06,0xc2,4,81140000
1.06,0xc3,4,10ff0000
1.06,0xc0,8,261b170200000000
1.06,0xc1,8,ac106e0700000000
1.06,0x1a0,8,b510cc1090109d10
1.06,0x320,3,010000
1.07,0xc0,8,401c450200000000
1.07,0xc1,8,aa10840700000000
1.07,0x1a0,8,c910ae10cd10c710
1.07,0x320,3,000000
1.08,0xc2,4,75100000
1.08,0xc3,4,55000000
1.08,0xc0,8,9f1d160200000000
1.08,0xc1,8,a4100e0800000000
1.08,0x1a0,8,a5109910cc10c110
1.08,0x320,3,000100
1.09,0xc0,8,471e130200000000
1.09,0xc1,8,a5106e0700000000
1.09,0x1a0,8,d7109810ba109c10
1.09,0x320,3,000100
1.1,0x1b0,4,03460000
1.1,0x3e0,4,5c038903
1.1,0xc2,4,74160000
1.1,0xc3,4,b3ff0000
1.1,0xc0,8,b61efc0100000000
1.1,0xc1,8,9410830700000000
1.1,0x1a0,8,ab10aa10aa10bc10
1.1,0x320,3,000000
1.11,0xc0,8,c01f160200000000
1.11,0xc1,8,9310500800000000
1.11,0x1a0,8,ae10b210a8108610
1.11,0x320,3,010000
1.12,0xc2,4,8c010000
1.12,0xc3,4,ef000000
1.12,0xc0,8,f61f370200000000
1.12,0xc1,8,8910d40700000000
1.12,0x1a0,8,9e10b41080109c10
1.12,0x320,3,000100
1.13,0xc0,8,521f290200000000
1.13,0xc1,8,8710c70700000000
1.13,0x1a0,8,a510ae107b109a10
1.13,0x320,3,000100
1.14,0xc2,4,86000000
1.14,0xc3,4,3c000000
1.14,0xc0,8,ae1ef20100000000
1.14,0xc1,8,8810dd0700000000
1.14,0x1a0,8,6f10751065109710
1.14,0x320,3,000100
1.15,0xc0,8,ac1d150200000000
1.15,0xc1,8,88101c0800000000
1.15,0x1a0,8,9110a31079109310
1.15,0x320,3,000100
1.16,0xc2,4,7c040000
1.16,0xc3,4,abff0000
1.16,0xc0,8,2a1e1c0200000000
1.16,0xc1,8,8a10ed0700000000
1.16,0x1a0,8,5f10a71065108010
1.16,0x320,3,010100
1.17,0xc0,8,e01d400200000000
1.17,0xc1,8,8b10080800000000
1.17,0x1a0,8,89107f109f106610
1.17,0x320,3,000100
1.18,0xc2,4,7f000000
1.18,0xc3,4,5bff0000
1.18,0xc0,8,601e420200000000
1.18,0xc1,8,8710f30700000000
1.18,0x1a0,8,b71064109010b110
1.18,0x320,3,000000
1.19,0xc0,8,1f1d1e0200000000
1.19,0xc1,8,86102c0800000000
1.19,0x1a0,8,7c10891085107010
1.19,0x320,3,000000
1.2,0x1b0,4,03460000
1.2,0x3e0,4,62038903
1.2,0xc2,4,77000000
1.2,0xc3,4,f0fe0000
1.2,0xc0,8,bc1d210200000000
1.2,0xc1,8,96107f0700000000
1.2,0x1a0,8,a410c2106a108710
1.2,0x320,3,000100
1.21,0xc0,8,111d060200000000
1.21,0xc1,8,9910970800000000
1.21,0x1a0,8,b010bc108810b210
1.21,0x320,3,000100
1.22,0xc2,4,86000000
1.22,0xc3,4,edfe0000
1.22,0xc0,8,c81e220200000000
1.22,0xc1,8,99107e0800000000
1.22,0x1a0,8,681090108e107c10
1.22,0x320,3,000000
1.23,0xc0,8,ed1f0c0200000000
1.23,0xc1,8,9510560700000000
1.23,0x1a0,8,6b108e1095109010
1.23,0x320,3,000000
1.24,0xc2,4,85000000
1.24,0xc3,4,0f010000
1.24,0xc0,8,751f130200000000
1.24,0xc1,8,96104e0700000000
1.24,0x1a0,8,70109e10a9107c10
1.24,0x320,3,000000
1.25,0xc0,8,5f1f410200000000
1.25,0xc1,8,9810660800000000
1.25,0x1a0,8,ba10b010a3106a10
1.25,0x320,3,000000
1.26,0xc2,4,9e000000
1.26,0xc3,4,2eff0000
1.26,0xc0,8,cd1f3f0200000000
1.26,0xc1,8,9b10ac0700000000
1.26,0x1a0,8,8810a21071107b10
1.26,0x320,3,000000
1.27,0xc0,8,1d20220200000000
1.27,0xc1,8,9910400700000000
1.27,0x1a0,8,c11093108f10c110
1.27,0x320,3,000100
1.28,0xc2,4,8c080000
1.28,0xc3,4,adff0000
1.28,0xc0,8,401e3f0200000000
1.28,0xc1,8,9910e90700000000
1.28,0x1a0,8,9010b410c410af10
1.28,0x320,3,000000
1.29,0xc0,8,f51d0b0200000000
1.29,0xc1,8,98105c0700000000
1.29,0x1a0,8,9310c31079107710
1.29,0x320,3,000000
1.3,0x1b0,4,03460000
1.3,0x3e0,4,63038b03
1.3,0xc2,4,7d0a0000
1.3,0xc3,4,55ff0000
1.3,0xc0,8,4e1e260200000000
1.3,0xc1,8,9f10020800000000
1.3,0x1a0,8,c810a110ac108210
1.3,0x320,3,000000
1.31,0xc0,8,cf1ff90100000000
1.31,0xc1,8,9d10730700000000
1.31,0x1a0,8,d0109110cb107d10
1.31,0x320,3,010100
1.32,0xc2,4,9b0c0000
1.32,0xc3,4,94000000
1.32,0xc0,8,c11d0a0200000000
1.32,0xc1,8,a010150800000000
1.32,0x1a0,8,8210a410c910c510
1.32,0x320,3,010000
1.33,0xc0,8,581ef60100000000
1.33,0xc1,8,9d10540800000000
1.33,0x1a0,8,9d109110a310ce10
1.33,0x320,3,000000
1.34,0xc2,4,78000000
1.34,0xc3,4,9a000000
1.34,0xc0,8,171ef40100000000
1.34,0xc1,8,a110810800000000
1.34,0x1a0,8,bd10bf109a10c010
1.34,0x320,3,010100
1.35,0xc0,8,3b1ff60100000000
1.35,0xc1,8,a3100d0800000000
1.35,0x1a0,8,c510a910bf10c610
1.35,0x320,3,000100
1.36,0xc2,4,810d0000
1.36,0xc3,4,36ff0000
1.36,0xc0,8,2921340200000000
1.36,0xc1,8,9e10340700000000
1.36,0x1a0,8,bc107c10b110b710
1.36,0x320,3,000000
1.37,0xc0,8,8e21410200000000
1.37,0xc1,8,a1105b0800000000
1.37,0x1a0,8,8d10d210b2109910
1.37,0x320,3,000100
1.38,0xc2,4,84000000
1.38,0xc3,4,c0ff0000
1.38,0xc0,8,3b21260200000000
1.38,0xc1,8,9e10520700000000
1.38,0x1a0,8,7910b510ba10b010
1.38,0x320,3,000100
1.39,0xc0,8,4421300200000000
1.39,0xc1,8,9b10c70700000000
1.39,0x1a0,8,b110b3109b10c410
1.39,0x320,3,000000
1.4,0x1b0,4,03460000
1.4,0x3e0,4,62038803
1.4,0xc2,4,9b080000
1.4,0xc3,4,33ff0000
1.4,0xc0,8,d721380200000000
1.4,0xc1,8,8d104f0700000000
1.4,0x1a0,8,a910b51082108310
1.4,0x320,3,000100
1.41,0xc0,8,2b23f10100000000
1.41,0xc1,8,9110460800000000
1.41,0x1a0,8,6710861086109e10
1.41,0x320,3,010000
1.42,0xc2,4,7e100000
1.42,0xc3,4,f0000000
1.42,0xc0,8,e622040200000000
1.42,0xc1,8,8b10ac0700000000
1.42,0x1a0,8,8310b51065106310
1.42,0x320,3,000100
1.43,0xc0,8,8c24df0100000000
1.43,0xc1,8,8d10750800000000
1.43,0x1a0,8,7710bd105e108210
1.43,0x320,3,010000
1.44,0xc2,4,7e0d0000
1.44,0xc3,4,27010000
1.44,0xc0,8,ff23000200000000
1.44,0xc1,8,8610340700000000
1.44,0x1a0,8,5910a910ab10b110
1.44,0x320,3,010000
1.45,0xc0,8,5524e20100000000
1.45,0xc1,8,8710da0700000000
1.45,0x1a0,8,69108210a6107b10
1.45,0x320,3,000000
1.46,0xc2,4,83000000
1.46,0xc3,4,0a010000
1.46,0xc0,8,8424010200000000
1.46,0xc1,8,88108a0700000000
1.46,0x1a0,8,a21058107f105e10
1.46,0x320,3,010000
1.47,0xc0,8,ea24fc0100000000
1.47,0xc1,8,87106a0700000000
1.47,0x1a0,8,ba10a410a5107e10
1.47,0x320,3,000000
1.48,0xc2,4,820b0000
1.48,0xc3,4,18ff0000
1.48,0xc0,8,0627e50100000000
1.48,0xc1,8,8c10830800000000
1.48,0x1a0,8,9c106410a9107f10
1.48,0x320,3,000000
1.49,0xc0,8,d4262d0200000000
1.49,0xc1,8,8a101c0700000000
1.49,0x1a0,8,7e10aa109c105910
1.49,0x320,3,010000
1.5,0x1b0,4,03460000
1.5,0x3e0,4,63038903
1.5,0xc2,4,93080000
1.5,0xc3,4,42000000
1.5,0xc0,8,e725380200000000
1.5,0xc1,8,a510f90700000000
