timestamp,arbitration_id,dlc,flag,attack_type,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,road_type,climate
0.55,192,8,Normal,Normal,181,49,0,0,0,0,0,0,rural,snow
0.6,193,8,Normal,Normal,233,21,0,0,0,0,0,0,rural,snow
0.6,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.6,192,8,Normal,Normal,248,49,0,0,0,0,0,0,rural,snow
0.65,192,8,Normal,Normal,51,49,0,0,0,0,0,0,rural,snow
0.65,193,8,Normal,Normal,213,21,0,0,0,0,0,0,rural,snow
0.65,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.7,192,8,Normal,Normal,42,49,0,0,0,0,0,0,rural,snow
0.7,193,8,Normal,Normal,203,21,0,0,0,0,0,0,rural,snow
0.7,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.75,193,8,Normal,Normal,8,22,0,0,0,0,0,0,rural,snow
0.75,192,8,Normal,Normal,96,51,0,0,0,0,0,0,rural,snow
0.75,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.8,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.8,193,8,Normal,Normal,247,21,0,0,0,0,0,0,rural,snow
0.8,192,8,Normal,Normal,12,51,0,0,0,0,0,0,rural,snow
0.85,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.85,193,8,Normal,Normal,26,22,0,0,0,0,0,0,rural,snow
0.85,192,8,Normal,Normal,90,51,0,0,0,0,0,0,rural,snow
0.9,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.9,192,8,Normal,Normal,235,52,0,0,0,0,0,0,rural,snow
0.95,192,8,Normal,Normal,86,55,0,0,0,0,0,0,rural,snow
0.95,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
0.95,193,8,Normal,Normal,192,22,0,0,0,0,0,0,rural,snow
1.0,193,8,Normal,Normal,250,22,0,0,0,0,0,0,rural,snow
1.0,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.05,192,8,Normal,Normal,101,54,0,0,0,0,0,0,rural,snow
1.05,193,8,Normal,Normal,181,22,0,0,0,0,0,0,rural,snow
1.05,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.1,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.1,193,8,Normal,Normal,191,22,0,0,0,0,0,0,rural,snow
1.15,193,8,Normal,Normal,149,22,0,0,0,0,0,0,rural,snow
1.15,192,8,Normal,Normal,4,54,0,0,0,0,0,0,rural,snow
1.15,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.2,192,8,Normal,Normal,165,52,0,0,0,0,0,0,rural,snow
1.2,193,8,Normal,Normal,55,22,0,0,0,0,0,0,rural,snow
1.2,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.25,192,8,Normal,Normal,54,50,0,0,0,0,0,0,rural,snow
1.25,193,8,Normal,Normal,254,21,0,0,0,0,0,0,rural,snow
1.3,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.3,193,8,Normal,Normal,76,22,0,0,0,0,0,0,rural,snow
1.3,192,8,Normal,Normal,201,52,0,0,0,0,0,0,rural,snow
1.35,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.35,192,8,Normal,Normal,170,53,0,0,0,0,0,0,rural,snow
1.35,193,8,Normal,Normal,96,22,0,0,0,0,0,0,rural,snow
1.4,192,8,Normal,Normal,45,51,0,0,0,0,0,0,rural,snow
1.4,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.4,193,8,Normal,Normal,48,22,0,0,0,0,0,0,rural,snow
1.45,193,8,Normal,Normal,223,21,0,0,0,0,0,0,rural,snow
1.45,192,8,Normal,Normal,17,50,0,0,0,0,0,0,rural,snow
1.45,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.5,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.5,192,8,Normal,Normal,46,52,0,0,0,0,0,0,rural,snow
1.5,193,8,Normal,Normal,41,22,0,0,0,0,0,0,rural,snow
1.55,192,8,Normal,Normal,193,52,0,0,0,0,0,0,rural,snow
1.55,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.55,193,8,Normal,Normal,112,22,0,0,0,0,0,0,rural,snow
1.6,192,8,Normal,Normal,78,56,0,0,0,0,0,0,rural,snow
1.6,193,8,Normal,Normal,212,22,0,0,0,0,0,0,rural,snow
1.6,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.65,192,8,Normal,Normal,237,55,0,0,0,0,0,0,rural,snow
1.65,193,8,Normal,Normal,207,22,0,0,0,0,0,0,rural,snow
1.65,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.7,192,8,Normal,Normal,156,57,0,0,0,0,0,0,rural,snow
1.7,193,8,Normal,Normal,11,23,0,0,0,0,0,0,rural,snow
1.7,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.75,192,8,Normal,Normal,152,55,0,0,0,0,0,0,rural,snow
1.75,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.75,193,8,Normal,Normal,204,22,0,0,0,0,0,0,rural,snow
1.8,192,8,Normal,Normal,51,54,0,0,0,0,0,0,rural,snow
1.8,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.8,193,8,Normal,Normal,116,22,0,0,0,0,0,0,rural,snow
1.85,192,8,Normal,Normal,79,54,0,0,0,0,0,0,rural,snow
1.85,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.9,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
1.9,192,8,Normal,Normal,152,52,0,0,0,0,0,0,rural,snow
1.9,193,8,Normal,Normal,100,22,0,0,0,0,0,0,rural,snow
1.95,193,8,Normal,Normal,70,22,0,0,0,0,0,0,rural,snow
1.95,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.0,192,8,Normal,Normal,131,54,0,0,0,0,0,0,rural,snow
2.0,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.0,193,8,Normal,Normal,162,22,0,0,0,0,0,0,rural,snow
2.05,193,8,Normal,Normal,94,22,0,0,0,0,0,0,rural,snow
2.05,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.05,192,8,Normal,Normal,116,52,0,0,0,0,0,0,rural,snow
2.1,193,8,Normal,Normal,144,22,0,0,0,0,0,0,rural,snow
2.1,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.15,192,8,Normal,Normal,98,54,0,0,0,0,0,0,rural,snow
2.15,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.15,193,8,Normal,Normal,154,22,0,0,0,0,0,0,rural,snow
2.2,193,8,Normal,Normal,191,22,0,0,0,0,0,0,rural,snow
2.2,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.2,192,8,Normal,Normal,255,54,0,0,0,0,0,0,rural,snow
2.25,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.25,192,8,Normal,Normal,12,55,0,0,0,0,0,0,rural,snow
2.3,193,8,Normal,Normal,248,22,0,0,0,0,0,0,rural,snow
2.3,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.35,192,8,Normal,Normal,227,53,0,0,0,0,0,0,rural,snow
2.35,193,8,Normal,Normal,155,22,0,0,0,0,0,0,rural,snow
2.35,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.4,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.4,193,8,Normal,Normal,175,22,0,0,0,0,0,0,rural,snow
2.4,192,8,Normal,Normal,28,54,0,0,0,0,0,0,rural,snow
2.45,192,8,Normal,Normal,53,57,0,0,0,0,0,0,rural,snow
2.45,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.45,193,8,Normal,Normal,3,23,0,0,0,0,0,0,rural,snow
2.5,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.5,192,8,Normal,Normal,206,57,0,0,0,0,0,0,rural,snow
2.5,193,8,Normal,Normal,11,23,0,0,0,0,0,0,rural,snow
2.55,192,8,Normal,Normal,233,55,0,0,0,0,0,0,rural,snow
2.55,193,8,Normal,Normal,235,22,0,0,0,0,0,0,rural,snow
2.6,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.6,193,8,Normal,Normal,230,22,0,0,0,0,0,0,rural,snow
2.6,192,8,Normal,Normal,41,56,0,0,0,0,0,0,rural,snow
2.65,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.65,193,8,Normal,Normal,215,22,0,0,0,0,0,0,rural,snow
2.7,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.75,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.75,192,8,Normal,Normal,47,58,0,0,0,0,0,0,rural,snow
2.75,193,8,Normal,Normal,46,23,0,0,0,0,0,0,rural,snow
2.8,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.8,192,8,Normal,Normal,8,57,0,0,0,0,0,0,rural,snow
2.8,193,8,Normal,Normal,20,23,0,0,0,0,0,0,rural,snow
2.85,192,8,Normal,Normal,195,55,0,0,0,0,0,0,rural,snow
2.85,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.85,193,8,Normal,Normal,215,22,0,0,0,0,0,0,rural,snow
2.9,193,8,Normal,Normal,254,22,0,0,0,0,0,0,rural,snow
2.9,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
2.95,192,8,Normal,Normal,21,59,0,0,0,0,0,0,rural,snow
2.95,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.0,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.0,192,8,Normal,Normal,174,12,0,0,0,0,0,0,rural,snow
3.0,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.05,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.05,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.05,192,8,Normal,Normal,59,12,0,0,0,0,0,0,rural,snow
3.1,192,8,Normal,Normal,222,11,0,0,0,0,0,0,rural,snow
3.1,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.1,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.15,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.15,192,8,Normal,Normal,106,58,0,0,0,0,0,0,rural,snow
3.15,193,8,Normal,Normal,73,23,0,0,0,0,0,0,rural,snow
3.2,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.25,192,8,Normal,Normal,114,12,0,0,0,0,0,0,rural,snow
3.25,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.25,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.3,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.3,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.3,192,8,Normal,Normal,7,12,0,0,0,0,0,0,rural,snow
3.35,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.35,192,8,Normal,Normal,62,13,0,0,0,0,0,0,rural,snow
3.4,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.4,192,8,Normal,Normal,209,12,0,0,0,0,0,0,rural,snow
3.45,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.45,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.5,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.5,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.5,192,8,Normal,Normal,121,12,0,0,0,0,0,0,rural,snow
3.55,193,8,Normal,Normal,94,23,0,0,0,0,0,0,rural,snow
3.55,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.55,192,8,Normal,Normal,221,58,0,0,0,0,0,0,rural,snow
3.6,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.6,192,8,Normal,Normal,1,12,0,0,0,0,0,0,rural,snow
3.6,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.65,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
3.65,192,8,Normal,Normal,35,13,0,0,0,0,0,0,rural,snow
3.65,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
3.7,192,8,Normal,Normal,88,58,0,0,0,0,0,0,rural,snow
3.7,193,8,Normal,Normal,54,23,0,0,0,0,0,0,rural,snow
3.7,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.75,192,8,Normal,Normal,248,55,0,0,0,0,0,0,rural,snow
3.75,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.75,193,8,Normal,Normal,240,22,0,0,0,0,0,0,rural,snow
3.8,192,8,Normal,Normal,141,55,0,0,0,0,0,0,rural,snow
3.8,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.8,193,8,Normal,Normal,220,22,0,0,0,0,0,0,rural,snow
3.85,192,8,Normal,Normal,240,56,0,0,0,0,0,0,rural,snow
3.85,193,8,Normal,Normal,4,23,0,0,0,0,0,0,rural,snow
3.85,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.9,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.9,192,8,Normal,Normal,54,56,0,0,0,0,0,0,rural,snow
3.95,193,8,Normal,Normal,205,22,0,0,0,0,0,0,rural,snow
3.95,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
3.95,192,8,Normal,Normal,57,55,0,0,0,0,0,0,rural,snow
4.0,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.0,192,8,Normal,Normal,37,57,0,0,0,0,0,0,rural,snow
4.0,193,8,Normal,Normal,255,22,0,0,0,0,0,0,rural,snow
4.05,192,8,Normal,Normal,147,56,0,0,0,0,0,0,rural,snow
4.05,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.05,193,8,Normal,Normal,228,22,0,0,0,0,0,0,rural,snow
4.1,192,8,Normal,Normal,248,57,0,0,0,0,0,0,rural,snow
4.1,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.1,193,8,Normal,Normal,58,23,0,0,0,0,0,0,rural,snow
4.15,192,8,Normal,Normal,245,12,0,0,0,0,0,0,rural,snow
4.15,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
4.15,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
4.2,192,8,Normal,Normal,182,59,0,0,0,0,0,0,rural,snow
4.2,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.2,193,8,Normal,Normal,94,23,0,0,0,0,0,0,rural,snow
4.25,193,8,Normal,Normal,10,23,0,0,0,0,0,0,rural,snow
4.25,192,8,Normal,Normal,122,56,0,0,0,0,0,0,rural,snow
4.25,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.3,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.3,193,8,Normal,Normal,69,23,0,0,0,0,0,0,rural,snow
4.3,192,8,Normal,Normal,248,57,0,0,0,0,0,0,rural,snow
4.35,192,8,Normal,Normal,89,58,0,0,0,0,0,0,rural,snow
4.35,193,8,Normal,Normal,79,23,0,0,0,0,0,0,rural,snow
4.35,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.4,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
4.4,192,8,Normal,Normal,184,12,0,0,0,0,0,0,rural,snow
4.4,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
4.45,432,4,Normal,Normal,4,80,0,0,0,0,0,0,rural,snow
4.45,193,8,Normal,Normal,112,23,0,0,0,0,0,0,rural,snow
4.45,192,8,Normal,Normal,240,12,0,0,0,0,0,0,rural,snow
4.5,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.5,193,8,Normal,Normal,68,23,0,0,0,0,0,0,rural,snow
4.5,192,8,Normal,Normal,72,58,0,0,0,0,0,0,rural,snow
4.55,192,8,Normal,Normal,160,56,0,0,0,0,0,0,rural,snow
4.55,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.55,193,8,Normal,Normal,243,22,0,0,0,0,0,0,rural,snow
4.6,193,8,Normal,Normal,146,22,0,0,0,0,0,0,rural,snow
4.6,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.65,193,8,Normal,Normal,213,22,0,0,0,0,0,0,rural,snow
4.65,192,8,Normal,Normal,3,56,0,0,0,0,0,0,rural,snow
4.7,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.7,193,8,Normal,Normal,115,22,0,0,0,0,0,0,rural,snow
4.75,193,8,Normal,Normal,121,22,0,0,0,0,0,0,rural,snow
4.75,192,8,Normal,Normal,87,54,0,0,0,0,0,0,rural,snow
4.8,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.8,192,8,Normal,Normal,184,52,0,0,0,0,0,0,rural,snow
4.8,193,8,Normal,Normal,94,22,0,0,0,0,0,0,rural,snow
4.85,193,8,Normal,Normal,252,21,0,0,0,0,0,0,rural,snow
4.85,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.85,192,8,Normal,Normal,217,50,0,0,0,0,0,0,rural,snow
4.9,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.9,193,8,Normal,Normal,234,21,0,0,0,0,0,0,rural,snow
4.9,192,8,Normal,Normal,171,50,0,0,0,0,0,0,rural,snow
4.95,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
4.95,192,8,Normal,Normal,213,48,0,0,0,0,0,0,rural,snow
4.95,193,8,Normal,Normal,170,21,0,0,0,0,0,0,rural,snow
5.0,192,8,Normal,Normal,74,47,0,0,0,0,0,0,rural,snow
5.05,193,8,Normal,Normal,247,20,0,0,0,0,0,0,rural,snow
5.05,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.05,192,8,Normal,Normal,83,44,0,0,0,0,0,0,rural,snow
5.1,192,8,Normal,Normal,237,44,0,0,0,0,0,0,rural,snow
5.1,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.15,192,8,Normal,Normal,245,45,0,0,0,0,0,0,rural,snow
5.15,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.15,193,8,Normal,Normal,60,21,0,0,0,0,0,0,rural,snow
5.2,193,8,Normal,Normal,140,21,0,0,0,0,0,0,rural,snow
5.2,192,8,Normal,Normal,30,48,0,0,0,0,0,0,rural,snow
5.2,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.25,192,8,Normal,Normal,242,48,0,0,0,0,0,0,rural,snow
5.25,193,8,Normal,Normal,150,21,0,0,0,0,0,0,rural,snow
5.25,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.3,192,8,Normal,Normal,8,48,0,0,0,0,0,0,rural,snow
5.3,193,8,Normal,Normal,143,21,0,0,0,0,0,0,rural,snow
5.35,192,8,Normal,Normal,30,46,0,0,0,0,0,0,rural,snow
5.35,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.35,193,8,Normal,Normal,52,21,0,0,0,0,0,0,rural,snow
5.4,192,8,Normal,Normal,102,47,0,0,0,0,0,0,rural,snow
5.4,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.4,193,8,Normal,Normal,91,21,0,0,0,0,0,0,rural,snow
5.45,193,8,Normal,Normal,131,21,0,0,0,0,0,0,rural,snow
5.45,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.45,192,8,Normal,Normal,170,47,0,0,0,0,0,0,rural,snow
5.5,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.5,193,8,Normal,Normal,145,21,0,0,0,0,0,0,rural,snow
5.5,192,8,Normal,Normal,143,48,0,0,0,0,0,0,rural,snow
5.55,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.55,193,8,Normal,Normal,185,21,0,0,0,0,0,0,rural,snow
5.55,192,8,Normal,Normal,159,48,0,0,0,0,0,0,rural,snow
5.6,193,8,Normal,Normal,236,21,0,0,0,0,0,0,rural,snow
5.65,192,8,Normal,Normal,96,50,0,0,0,0,0,0,rural,snow
5.65,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.7,193,8,Normal,Normal,196,21,0,0,0,0,0,0,rural,snow
5.7,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.7,192,8,Normal,Normal,59,49,0,0,0,0,0,0,rural,snow
5.75,193,8,Normal,Normal,148,21,0,0,0,0,0,0,rural,snow
5.75,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.75,192,8,Normal,Normal,224,47,0,0,0,0,0,0,rural,snow
5.8,192,8,Normal,Normal,191,47,0,0,0,0,0,0,rural,snow
5.8,193,8,Normal,Normal,144,21,0,0,0,0,0,0,rural,snow
5.8,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.85,192,8,Normal,Normal,45,49,0,0,0,0,0,0,rural,snow
5.85,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.85,193,8,Normal,Normal,212,21,0,0,0,0,0,0,rural,snow
5.9,193,8,Normal,Normal,35,22,0,0,0,0,0,0,rural,snow
5.9,192,8,Normal,Normal,89,52,0,0,0,0,0,0,rural,snow
5.9,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.95,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
5.95,192,8,Normal,Normal,50,52,0,0,0,0,0,0,rural,snow
6.0,192,8,Normal,Normal,210,49,0,0,0,0,0,0,rural,snow
6.0,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.0,193,8,Normal,Normal,237,21,0,0,0,0,0,0,rural,snow
6.05,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.05,192,8,Normal,Normal,64,51,0,0,0,0,0,0,rural,snow
6.05,193,8,Normal,Normal,50,22,0,0,0,0,0,0,rural,snow
6.1,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.1,192,8,Normal,Normal,226,51,0,0,0,0,0,0,rural,snow
6.1,193,8,Normal,Normal,78,22,0,0,0,0,0,0,rural,snow
6.15,192,8,Normal,Normal,88,53,0,0,0,0,0,0,rural,snow
6.15,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.15,193,8,Normal,Normal,125,22,0,0,0,0,0,0,rural,snow
6.2,192,8,Normal,Normal,155,52,0,0,0,0,0,0,rural,snow
6.2,193,8,Normal,Normal,77,22,0,0,0,0,0,0,rural,snow
6.2,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.25,193,8,Normal,Normal,34,22,0,0,0,0,0,0,rural,snow
6.25,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.25,192,8,Normal,Normal,231,51,0,0,0,0,0,0,rural,snow
6.3,192,8,Normal,Normal,17,50,0,0,0,0,0,0,rural,snow
6.3,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.3,193,8,Normal,Normal,247,21,0,0,0,0,0,0,rural,snow
6.35,193,8,Normal,Normal,217,21,0,0,0,0,0,0,rural,snow
6.35,192,8,Normal,Normal,79,50,0,0,0,0,0,0,rural,snow
6.35,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.4,193,8,Normal,Normal,227,21,0,0,0,0,0,0,rural,snow
6.4,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.45,192,8,Normal,Normal,121,50,0,0,0,0,0,0,rural,snow
6.45,193,8,Normal,Normal,246,21,0,0,0,0,0,0,rural,snow
6.5,193,8,Normal,Normal,172,21,0,0,0,0,0,0,rural,snow
6.5,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.55,192,8,Normal,Normal,239,47,0,0,0,0,0,0,rural,snow
6.55,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.55,193,8,Normal,Normal,164,21,0,0,0,0,0,0,rural,snow
6.6,193,8,Normal,Normal,96,21,0,0,0,0,0,0,rural,snow
6.6,192,8,Normal,Normal,110,46,0,0,0,0,0,0,rural,snow
6.6,432,4,Normal,Normal,3,80,0,0,0,0,0,0,rural,snow
6.65,192,8,Normal,Normal,23,45,0,0,0,0,0,0,rural,snow
6.65,193,8,Normal,Normal,38,21,0,0,0,0,0,0,rural,snow
