timestamp,arbitration_id,dlc,flag,attack_type,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,road_type,climate
0.85,192,8,Malicious,RPM_Spoofing,55,244,255,255,255,255,255,255,urban,dry
0.851,193,8,Malicious,RPM_Spoofing,185,18,0,0,0,0,0,0,urban,dry
0.95,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
0.951,193,8,Malicious,RPM_Spoofing,255,18,0,0,0,0,0,0,urban,dry
1.0,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.001,193,8,Malicious,RPM_Spoofing,182,18,0,0,0,0,0,0,urban,dry
1.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.051,193,8,Malicious,RPM_Spoofing,180,18,0,0,0,0,0,0,urban,dry
1.1,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.101,193,8,Malicious,RPM_Spoofing,158,18,0,0,0,0,0,0,urban,dry
1.15,192,8,Malicious,RPM_Spoofing,98,252,255,255,255,255,255,255,urban,dry
1.151,193,8,Malicious,RPM_Spoofing,129,18,0,0,0,0,0,0,urban,dry
1.201,193,8,Malicious,RPM_Spoofing,57,18,0,0,0,0,0,0,urban,dry
1.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.3,192,8,Malicious,RPM_Spoofing,223,249,255,255,255,255,255,255,urban,dry
1.301,193,8,Malicious,RPM_Spoofing,63,18,0,0,0,0,0,0,urban,dry
1.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.401,193,8,Malicious,RPM_Spoofing,203,18,0,0,0,0,0,0,urban,dry
1.45,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.451,193,8,Malicious,RPM_Spoofing,114,18,0,0,0,0,0,0,urban,dry
1.501,193,8,Malicious,RPM_Spoofing,95,18,0,0,0,0,0,0,urban,dry
1.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.551,193,8,Malicious,RPM_Spoofing,110,18,0,0,0,0,0,0,urban,dry
1.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.601,193,8,Malicious,RPM_Spoofing,123,18,0,0,0,0,0,0,urban,dry
1.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.701,193,8,Malicious,RPM_Spoofing,120,18,0,0,0,0,0,0,urban,dry
1.75,192,8,Malicious,RPM_Spoofing,189,255,255,255,255,255,255,255,urban,dry
1.751,193,8,Malicious,RPM_Spoofing,164,18,0,0,0,0,0,0,urban,dry
1.8,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
1.851,193,8,Malicious,RPM_Spoofing,98,18,0,0,0,0,0,0,urban,dry
1.9,192,8,Malicious,RPM_Spoofing,249,241,255,255,255,255,255,255,urban,dry
1.951,193,8,Malicious,RPM_Spoofing,77,18,0,0,0,0,0,0,urban,dry
2.0,192,8,Malicious,RPM_Spoofing,1,255,255,255,255,255,255,255,urban,dry
2.001,193,8,Malicious,RPM_Spoofing,73,18,0,0,0,0,0,0,urban,dry
2.051,193,8,Malicious,RPM_Spoofing,66,18,0,0,0,0,0,0,urban,dry
2.1,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.101,193,8,Malicious,RPM_Spoofing,58,18,0,0,0,0,0,0,urban,dry
2.15,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.151,193,8,Malicious,RPM_Spoofing,20,18,0,0,0,0,0,0,urban,dry
2.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.201,193,8,Malicious,RPM_Spoofing,221,17,0,0,0,0,0,0,urban,dry
2.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.251,193,8,Malicious,RPM_Spoofing,147,17,0,0,0,0,0,0,urban,dry
2.3,192,8,Malicious,RPM_Spoofing,209,249,255,255,255,255,255,255,urban,dry
2.35,192,8,Malicious,RPM_Spoofing,254,237,255,255,255,255,255,255,urban,dry
2.351,193,8,Malicious,RPM_Spoofing,33,17,0,0,0,0,0,0,urban,dry
2.4,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.45,192,8,Malicious,RPM_Spoofing,86,241,255,255,255,255,255,255,urban,dry
2.451,193,8,Malicious,RPM_Spoofing,210,16,0,0,0,0,0,0,urban,dry
2.5,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.501,193,8,Malicious,RPM_Spoofing,123,16,0,0,0,0,0,0,urban,dry
2.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.551,193,8,Malicious,RPM_Spoofing,129,16,0,0,0,0,0,0,urban,dry
2.6,192,8,Malicious,RPM_Spoofing,113,253,255,255,255,255,255,255,urban,dry
2.65,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.651,193,8,Malicious,RPM_Spoofing,211,16,0,0,0,0,0,0,urban,dry
2.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.701,193,8,Malicious,RPM_Spoofing,14,17,0,0,0,0,0,0,urban,dry
2.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.751,193,8,Malicious,RPM_Spoofing,81,17,0,0,0,0,0,0,urban,dry
2.801,193,8,Malicious,RPM_Spoofing,243,16,0,0,0,0,0,0,urban,dry
2.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.851,193,8,Malicious,RPM_Spoofing,10,17,0,0,0,0,0,0,urban,dry
2.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
2.95,192,8,Malicious,RPM_Spoofing,115,241,255,255,255,255,255,255,urban,dry
2.951,193,8,Malicious,RPM_Spoofing,92,16,0,0,0,0,0,0,urban,dry
3.0,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.001,193,8,Malicious,RPM_Spoofing,249,15,0,0,0,0,0,0,urban,dry
3.05,192,8,Malicious,RPM_Spoofing,235,254,255,255,255,255,255,255,urban,dry
3.051,193,8,Malicious,RPM_Spoofing,211,15,0,0,0,0,0,0,urban,dry
3.1,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.151,193,8,Malicious,RPM_Spoofing,147,15,0,0,0,0,0,0,urban,dry
3.2,192,8,Malicious,RPM_Spoofing,58,247,255,255,255,255,255,255,urban,dry
3.201,193,8,Malicious,RPM_Spoofing,180,15,0,0,0,0,0,0,urban,dry
3.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.251,193,8,Malicious,RPM_Spoofing,253,15,0,0,0,0,0,0,urban,dry
3.301,193,8,Malicious,RPM_Spoofing,87,16,0,0,0,0,0,0,urban,dry
3.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.351,193,8,Malicious,RPM_Spoofing,108,16,0,0,0,0,0,0,urban,dry
3.401,193,8,Malicious,RPM_Spoofing,193,16,0,0,0,0,0,0,urban,dry
3.451,193,8,Malicious,RPM_Spoofing,13,17,0,0,0,0,0,0,urban,dry
3.5,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.65,192,8,Malicious,RPM_Spoofing,82,243,255,255,255,255,255,255,urban,dry
3.651,193,8,Malicious,RPM_Spoofing,95,17,0,0,0,0,0,0,urban,dry
3.701,193,8,Malicious,RPM_Spoofing,169,17,0,0,0,0,0,0,urban,dry
3.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.751,193,8,Malicious,RPM_Spoofing,122,17,0,0,0,0,0,0,urban,dry
3.8,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
3.901,193,8,Malicious,RPM_Spoofing,50,18,0,0,0,0,0,0,urban,dry
3.95,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.0,192,8,Malicious,RPM_Spoofing,132,236,255,255,255,255,255,255,urban,dry
4.1,192,8,Malicious,RPM_Spoofing,22,255,255,255,255,255,255,255,urban,dry
4.101,193,8,Malicious,RPM_Spoofing,23,18,0,0,0,0,0,0,urban,dry
4.15,192,8,Malicious,RPM_Spoofing,49,237,255,255,255,255,255,255,urban,dry
4.151,193,8,Malicious,RPM_Spoofing,118,18,0,0,0,0,0,0,urban,dry
4.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.201,193,8,Malicious,RPM_Spoofing,141,18,0,0,0,0,0,0,urban,dry
4.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.251,193,8,Malicious,RPM_Spoofing,78,18,0,0,0,0,0,0,urban,dry
4.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.301,193,8,Malicious,RPM_Spoofing,13,18,0,0,0,0,0,0,urban,dry
4.351,193,8,Malicious,RPM_Spoofing,190,17,0,0,0,0,0,0,urban,dry
4.4,192,8,Malicious,RPM_Spoofing,141,254,255,255,255,255,255,255,urban,dry
4.401,193,8,Malicious,RPM_Spoofing,3,18,0,0,0,0,0,0,urban,dry
4.5,192,8,Malicious,RPM_Spoofing,177,237,255,255,255,255,255,255,urban,dry
4.501,193,8,Malicious,RPM_Spoofing,153,18,0,0,0,0,0,0,urban,dry
4.55,192,8,Malicious,RPM_Spoofing,53,242,255,255,255,255,255,255,urban,dry
4.551,193,8,Malicious,RPM_Spoofing,153,18,0,0,0,0,0,0,urban,dry
4.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.601,193,8,Malicious,RPM_Spoofing,108,18,0,0,0,0,0,0,urban,dry
4.65,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.651,193,8,Malicious,RPM_Spoofing,33,18,0,0,0,0,0,0,urban,dry
4.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.851,193,8,Malicious,RPM_Spoofing,151,17,0,0,0,0,0,0,urban,dry
4.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
4.95,192,8,Malicious,RPM_Spoofing,188,252,255,255,255,255,255,255,urban,dry
4.951,193,8,Malicious,RPM_Spoofing,213,17,0,0,0,0,0,0,urban,dry
5.0,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.001,193,8,Malicious,RPM_Spoofing,229,17,0,0,0,0,0,0,urban,dry
5.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.1,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.101,193,8,Malicious,RPM_Spoofing,202,17,0,0,0,0,0,0,urban,dry
5.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.301,193,8,Malicious,RPM_Spoofing,39,18,0,0,0,0,0,0,urban,dry
5.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.4,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.401,193,8,Malicious,RPM_Spoofing,150,18,0,0,0,0,0,0,urban,dry
5.45,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.451,193,8,Malicious,RPM_Spoofing,98,18,0,0,0,0,0,0,urban,dry
5.501,193,8,Malicious,RPM_Spoofing,192,18,0,0,0,0,0,0,urban,dry
5.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.551,193,8,Malicious,RPM_Spoofing,179,18,0,0,0,0,0,0,urban,dry
5.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.601,193,8,Malicious,RPM_Spoofing,190,18,0,0,0,0,0,0,urban,dry
5.65,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.651,193,8,Malicious,RPM_Spoofing,4,19,0,0,0,0,0,0,urban,dry
5.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
5.751,193,8,Malicious,RPM_Spoofing,169,19,0,0,0,0,0,0,urban,dry
5.8,192,8,Malicious,RPM_Spoofing,7,249,255,255,255,255,255,255,urban,dry
5.801,193,8,Malicious,RPM_Spoofing,227,19,0,0,0,0,0,0,urban,dry
5.85,192,8,Malicious,RPM_Spoofing,121,239,255,255,255,255,255,255,urban,dry
5.901,193,8,Malicious,RPM_Spoofing,82,20,0,0,0,0,0,0,urban,dry
5.951,193,8,Malicious,RPM_Spoofing,89,20,0,0,0,0,0,0,urban,dry
6.001,193,8,Malicious,RPM_Spoofing,75,20,0,0,0,0,0,0,urban,dry
6.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
6.051,193,8,Malicious,RPM_Spoofing,175,20,0,0,0,0,0,0,urban,dry
6.101,193,8,Malicious,RPM_Spoofing,146,20,0,0,0,0,0,0,urban,dry
6.151,193,8,Malicious,RPM_Spoofing,103,20,0,0,0,0,0,0,urban,dry
6.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
6.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
6.251,193,8,Malicious,RPM_Spoofing,119,20,0,0,0,0,0,0,urban,dry
6.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
6.301,193,8,Malicious,RPM_Spoofing,70,20,0,0,0,0,0,0,urban,dry
6.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
6.401,193,8,Malicious,RPM_Spoofing,54,20,0,0,0,0,0,0,urban,dry
6.451,193,8,Malicious,RPM_Spoofing,213,19,0,0,0,0,0,0,urban,dry
6.501,193,8,Malicious,RPM_Spoofing,40,20,0,0,0,0,0,0,urban,dry
6.55,192,8,Malicious,RPM_Spoofing,135,248,255,255,255,255,255,255,urban,dry
6.551,193,8,Malicious,RPM_Spoofing,214,19,0,0,0,0,0,0,urban,dry
6.6,192,8,Malicious,RPM_Spoofing,103,247,255,255,255,255,255,255,urban,dry
6.601,193,8,Malicious,RPM_Spoofing,55,20,0,0,0,0,0,0,urban,dry
6.65,192,8,Malicious,RPM_Spoofing,158,241,255,255,255,255,255,255,urban,dry
6.651,193,8,Malicious,RPM_Spoofing,80,20,0,0,0,0,0,0,urban,dry
6.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
6.701,193,8,Malicious,RPM_Spoofing,239,19,0,0,0,0,0,0,urban,dry
6.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
6.751,193,8,Malicious,RPM_Spoofing,63,20,0,0,0,0,0,0,urban,dry
6.8,192,8,Malicious,RPM_Spoofing,122,248,255,255,255,255,255,255,urban,dry
6.801,193,8,Malicious,RPM_Spoofing,117,20,0,0,0,0,0,0,urban,dry
6.85,192,8,Malicious,RPM_Spoofing,24,242,255,255,255,255,255,255,urban,dry
6.851,193,8,Malicious,RPM_Spoofing,132,20,0,0,0,0,0,0,urban,dry
6.901,193,8,Malicious,RPM_Spoofing,231,20,0,0,0,0,0,0,urban,dry
6.95,192,8,Malicious,RPM_Spoofing,246,245,255,255,255,255,255,255,urban,dry
6.951,193,8,Malicious,RPM_Spoofing,141,20,0,0,0,0,0,0,urban,dry
7.0,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.051,193,8,Malicious,RPM_Spoofing,130,20,0,0,0,0,0,0,urban,dry
7.1,192,8,Malicious,RPM_Spoofing,158,240,255,255,255,255,255,255,urban,dry
7.101,193,8,Malicious,RPM_Spoofing,31,20,0,0,0,0,0,0,urban,dry
7.15,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.201,193,8,Malicious,RPM_Spoofing,255,19,0,0,0,0,0,0,urban,dry
7.25,192,8,Malicious,RPM_Spoofing,136,243,255,255,255,255,255,255,urban,dry
7.251,193,8,Malicious,RPM_Spoofing,97,20,0,0,0,0,0,0,urban,dry
7.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.301,193,8,Malicious,RPM_Spoofing,154,20,0,0,0,0,0,0,urban,dry
7.351,193,8,Malicious,RPM_Spoofing,119,20,0,0,0,0,0,0,urban,dry
7.401,193,8,Malicious,RPM_Spoofing,116,20,0,0,0,0,0,0,urban,dry
7.45,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.451,193,8,Malicious,RPM_Spoofing,77,20,0,0,0,0,0,0,urban,dry
7.5,192,8,Malicious,RPM_Spoofing,58,250,255,255,255,255,255,255,urban,dry
7.551,193,8,Malicious,RPM_Spoofing,73,20,0,0,0,0,0,0,urban,dry
7.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.601,193,8,Malicious,RPM_Spoofing,157,20,0,0,0,0,0,0,urban,dry
7.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.701,193,8,Malicious,RPM_Spoofing,23,21,0,0,0,0,0,0,urban,dry
7.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.751,193,8,Malicious,RPM_Spoofing,26,21,0,0,0,0,0,0,urban,dry
7.8,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.801,193,8,Malicious,RPM_Spoofing,207,20,0,0,0,0,0,0,urban,dry
7.85,192,8,Malicious,RPM_Spoofing,49,252,255,255,255,255,255,255,urban,dry
7.851,193,8,Malicious,RPM_Spoofing,201,20,0,0,0,0,0,0,urban,dry
7.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
7.901,193,8,Malicious,RPM_Spoofing,174,20,0,0,0,0,0,0,urban,dry
7.95,192,8,Malicious,RPM_Spoofing,167,241,255,255,255,255,255,255,urban,dry
8.001,193,8,Malicious,RPM_Spoofing,223,20,0,0,0,0,0,0,urban,dry
8.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.051,193,8,Malicious,RPM_Spoofing,179,20,0,0,0,0,0,0,urban,dry
8.1,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.101,193,8,Malicious,RPM_Spoofing,193,20,0,0,0,0,0,0,urban,dry
8.15,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.151,193,8,Malicious,RPM_Spoofing,32,21,0,0,0,0,0,0,urban,dry
8.25,192,8,Malicious,RPM_Spoofing,232,249,255,255,255,255,255,255,urban,dry
8.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.301,193,8,Malicious,RPM_Spoofing,163,21,0,0,0,0,0,0,urban,dry
8.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.351,193,8,Malicious,RPM_Spoofing,75,21,0,0,0,0,0,0,urban,dry
8.401,193,8,Malicious,RPM_Spoofing,105,21,0,0,0,0,0,0,urban,dry
8.451,193,8,Malicious,RPM_Spoofing,50,21,0,0,0,0,0,0,urban,dry
8.501,193,8,Malicious,RPM_Spoofing,50,21,0,0,0,0,0,0,urban,dry
8.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.551,193,8,Malicious,RPM_Spoofing,102,21,0,0,0,0,0,0,urban,dry
8.6,192,8,Malicious,RPM_Spoofing,67,235,255,255,255,255,255,255,urban,dry
8.601,193,8,Malicious,RPM_Spoofing,106,21,0,0,0,0,0,0,urban,dry
8.65,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.701,193,8,Malicious,RPM_Spoofing,56,21,0,0,0,0,0,0,urban,dry
8.751,193,8,Malicious,RPM_Spoofing,74,21,0,0,0,0,0,0,urban,dry
8.801,193,8,Malicious,RPM_Spoofing,238,20,0,0,0,0,0,0,urban,dry
8.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.851,193,8,Malicious,RPM_Spoofing,164,20,0,0,0,0,0,0,urban,dry
8.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
8.901,193,8,Malicious,RPM_Spoofing,155,20,0,0,0,0,0,0,urban,dry
8.951,193,8,Malicious,RPM_Spoofing,123,20,0,0,0,0,0,0,urban,dry
9.0,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.001,193,8,Malicious,RPM_Spoofing,212,20,0,0,0,0,0,0,urban,dry
9.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.15,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.151,193,8,Malicious,RPM_Spoofing,18,21,0,0,0,0,0,0,urban,dry
9.201,193,8,Malicious,RPM_Spoofing,243,20,0,0,0,0,0,0,urban,dry
9.251,193,8,Malicious,RPM_Spoofing,37,21,0,0,0,0,0,0,urban,dry
9.301,193,8,Malicious,RPM_Spoofing,11,21,0,0,0,0,0,0,urban,dry
9.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.4,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.401,193,8,Malicious,RPM_Spoofing,82,21,0,0,0,0,0,0,urban,dry
9.45,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.451,193,8,Malicious,RPM_Spoofing,39,21,0,0,0,0,0,0,urban,dry
9.5,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.501,193,8,Malicious,RPM_Spoofing,226,20,0,0,0,0,0,0,urban,dry
9.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.551,193,8,Malicious,RPM_Spoofing,3,21,0,0,0,0,0,0,urban,dry
9.601,193,8,Malicious,RPM_Spoofing,203,20,0,0,0,0,0,0,urban,dry
9.651,193,8,Malicious,RPM_Spoofing,111,20,0,0,0,0,0,0,urban,dry
9.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.751,193,8,Malicious,RPM_Spoofing,79,20,0,0,0,0,0,0,urban,dry
9.8,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.801,193,8,Malicious,RPM_Spoofing,153,20,0,0,0,0,0,0,urban,dry
9.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.851,193,8,Malicious,RPM_Spoofing,56,20,0,0,0,0,0,0,urban,dry
9.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.901,193,8,Malicious,RPM_Spoofing,232,19,0,0,0,0,0,0,urban,dry
9.95,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
9.951,193,8,Malicious,RPM_Spoofing,174,19,0,0,0,0,0,0,urban,dry
10.001,193,8,Malicious,RPM_Spoofing,96,19,0,0,0,0,0,0,urban,dry
10.051,193,8,Malicious,RPM_Spoofing,105,19,0,0,0,0,0,0,urban,dry
10.101,193,8,Malicious,RPM_Spoofing,202,19,0,0,0,0,0,0,urban,dry
10.151,193,8,Malicious,RPM_Spoofing,178,19,0,0,0,0,0,0,urban,dry
10.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
10.201,193,8,Malicious,RPM_Spoofing,243,19,0,0,0,0,0,0,urban,dry
10.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
10.251,193,8,Malicious,RPM_Spoofing,44,20,0,0,0,0,0,0,urban,dry
10.301,193,8,Malicious,RPM_Spoofing,98,20,0,0,0,0,0,0,urban,dry
10.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
10.351,193,8,Malicious,RPM_Spoofing,180,20,0,0,0,0,0,0,urban,dry
10.4,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,dry
