timestamp,arbitration_id,dlc,flag,attack_type,data_0,data_1,data_2,data_3,data_4,data_5,data_6,data_7,road_type,climate
4.451,193,8,Malicious,RPM_Spoofing,183,14,0,0,0,0,0,0,urban,rain_fog
4.5,192,8,Malicious,RPM_Spoofing,31,252,255,255,255,255,255,255,urban,rain_fog
4.501,193,8,Malicious,RPM_Spoofing,23,15,0,0,0,0,0,0,urban,rain_fog
4.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
4.551,193,8,Malicious,RPM_Spoofing,60,15,0,0,0,0,0,0,urban,rain_fog
4.6,192,8,Malicious,RPM_Spoofing,187,249,255,255,255,255,255,255,urban,rain_fog
4.601,193,8,Malicious,RPM_Spoofing,133,15,0,0,0,0,0,0,urban,rain_fog
4.65,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
4.651,193,8,Malicious,RPM_Spoofing,134,15,0,0,0,0,0,0,urban,rain_fog
4.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
4.85,192,8,Malicious,RPM_Spoofing,25,246,255,255,255,255,255,255,urban,rain_fog
4.851,193,8,Malicious,RPM_Spoofing,65,15,0,0,0,0,0,0,urban,rain_fog
4.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
4.95,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
4.951,193,8,Malicious,RPM_Spoofing,118,15,0,0,0,0,0,0,urban,rain_fog
5.0,192,8,Malicious,RPM_Spoofing,166,241,255,255,255,255,255,255,urban,rain_fog
5.001,193,8,Malicious,RPM_Spoofing,98,15,0,0,0,0,0,0,urban,rain_fog
5.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.1,192,8,Malicious,RPM_Spoofing,211,250,255,255,255,255,255,255,urban,rain_fog
5.101,193,8,Malicious,RPM_Spoofing,71,15,0,0,0,0,0,0,urban,rain_fog
5.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.201,193,8,Malicious,RPM_Spoofing,91,15,0,0,0,0,0,0,urban,rain_fog
5.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.251,193,8,Malicious,RPM_Spoofing,52,15,0,0,0,0,0,0,urban,rain_fog
5.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.301,193,8,Malicious,RPM_Spoofing,66,15,0,0,0,0,0,0,urban,rain_fog
5.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.351,193,8,Malicious,RPM_Spoofing,5,15,0,0,0,0,0,0,urban,rain_fog
5.4,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.401,193,8,Malicious,RPM_Spoofing,207,14,0,0,0,0,0,0,urban,rain_fog
5.45,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.451,193,8,Malicious,RPM_Spoofing,119,14,0,0,0,0,0,0,urban,rain_fog
5.501,193,8,Malicious,RPM_Spoofing,59,14,0,0,0,0,0,0,urban,rain_fog
5.55,192,8,Malicious,RPM_Spoofing,164,246,255,255,255,255,255,255,urban,rain_fog
5.551,193,8,Malicious,RPM_Spoofing,115,14,0,0,0,0,0,0,urban,rain_fog
5.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.601,193,8,Malicious,RPM_Spoofing,114,14,0,0,0,0,0,0,urban,rain_fog
5.65,192,8,Malicious,RPM_Spoofing,75,238,255,255,255,255,255,255,urban,rain_fog
5.651,193,8,Malicious,RPM_Spoofing,105,14,0,0,0,0,0,0,urban,rain_fog
5.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.701,193,8,Malicious,RPM_Spoofing,179,14,0,0,0,0,0,0,urban,rain_fog
5.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.751,193,8,Malicious,RPM_Spoofing,181,14,0,0,0,0,0,0,urban,rain_fog
5.8,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.801,193,8,Malicious,RPM_Spoofing,105,14,0,0,0,0,0,0,urban,rain_fog
5.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.9,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
5.901,193,8,Malicious,RPM_Spoofing,121,14,0,0,0,0,0,0,urban,rain_fog
5.951,193,8,Malicious,RPM_Spoofing,116,14,0,0,0,0,0,0,urban,rain_fog
6.0,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.001,193,8,Malicious,RPM_Spoofing,202,14,0,0,0,0,0,0,urban,rain_fog
6.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.051,193,8,Malicious,RPM_Spoofing,117,14,0,0,0,0,0,0,urban,rain_fog
6.101,193,8,Malicious,RPM_Spoofing,122,14,0,0,0,0,0,0,urban,rain_fog
6.15,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.151,193,8,Malicious,RPM_Spoofing,207,14,0,0,0,0,0,0,urban,rain_fog
6.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.25,192,8,Malicious,RPM_Spoofing,243,236,255,255,255,255,255,255,urban,rain_fog
6.251,193,8,Malicious,RPM_Spoofing,178,14,0,0,0,0,0,0,urban,rain_fog
6.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.301,193,8,Malicious,RPM_Spoofing,9,15,0,0,0,0,0,0,urban,rain_fog
6.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.351,193,8,Malicious,RPM_Spoofing,27,15,0,0,0,0,0,0,urban,rain_fog
6.4,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.401,193,8,Malicious,RPM_Spoofing,216,14,0,0,0,0,0,0,urban,rain_fog
6.451,193,8,Malicious,RPM_Spoofing,131,14,0,0,0,0,0,0,urban,rain_fog
6.5,192,8,Malicious,RPM_Spoofing,113,234,255,255,255,255,255,255,urban,rain_fog
6.501,193,8,Malicious,RPM_Spoofing,219,14,0,0,0,0,0,0,urban,rain_fog
6.55,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.551,193,8,Malicious,RPM_Spoofing,25,15,0,0,0,0,0,0,urban,rain_fog
6.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.601,193,8,Malicious,RPM_Spoofing,47,15,0,0,0,0,0,0,urban,rain_fog
6.65,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.651,193,8,Malicious,RPM_Spoofing,222,14,0,0,0,0,0,0,urban,rain_fog
6.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.701,193,8,Malicious,RPM_Spoofing,51,15,0,0,0,0,0,0,urban,rain_fog
6.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.751,193,8,Malicious,RPM_Spoofing,0,15,0,0,0,0,0,0,urban,rain_fog
6.8,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.801,193,8,Malicious,RPM_Spoofing,250,14,0,0,0,0,0,0,urban,rain_fog
6.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.851,193,8,Malicious,RPM_Spoofing,175,14,0,0,0,0,0,0,urban,rain_fog
6.901,193,8,Malicious,RPM_Spoofing,108,14,0,0,0,0,0,0,urban,rain_fog
6.95,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
6.951,193,8,Malicious,RPM_Spoofing,139,14,0,0,0,0,0,0,urban,rain_fog
7.0,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.051,193,8,Malicious,RPM_Spoofing,27,14,0,0,0,0,0,0,urban,rain_fog
7.1,192,8,Malicious,RPM_Spoofing,152,244,255,255,255,255,255,255,urban,rain_fog
7.101,193,8,Malicious,RPM_Spoofing,204,13,0,0,0,0,0,0,urban,rain_fog
7.15,192,8,Malicious,RPM_Spoofing,118,237,255,255,255,255,255,255,urban,rain_fog
7.2,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.201,193,8,Malicious,RPM_Spoofing,210,13,0,0,0,0,0,0,urban,rain_fog
7.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.251,193,8,Malicious,RPM_Spoofing,177,13,0,0,0,0,0,0,urban,rain_fog
7.3,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.301,193,8,Malicious,RPM_Spoofing,117,13,0,0,0,0,0,0,urban,rain_fog
7.35,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.351,193,8,Malicious,RPM_Spoofing,176,13,0,0,0,0,0,0,urban,rain_fog
7.4,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.401,193,8,Malicious,RPM_Spoofing,7,14,0,0,0,0,0,0,urban,rain_fog
7.45,192,8,Malicious,RPM_Spoofing,34,240,255,255,255,255,255,255,urban,rain_fog
7.451,193,8,Malicious,RPM_Spoofing,104,14,0,0,0,0,0,0,urban,rain_fog
7.5,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.551,193,8,Malicious,RPM_Spoofing,217,14,0,0,0,0,0,0,urban,rain_fog
7.6,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.601,193,8,Malicious,RPM_Spoofing,29,15,0,0,0,0,0,0,urban,rain_fog
7.65,192,8,Malicious,RPM_Spoofing,202,237,255,255,255,255,255,255,urban,rain_fog
7.7,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.701,193,8,Malicious,RPM_Spoofing,98,15,0,0,0,0,0,0,urban,rain_fog
7.75,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.751,193,8,Malicious,RPM_Spoofing,186,15,0,0,0,0,0,0,urban,rain_fog
7.8,192,8,Malicious,RPM_Spoofing,151,244,255,255,255,255,255,255,urban,rain_fog
7.801,193,8,Malicious,RPM_Spoofing,124,15,0,0,0,0,0,0,urban,rain_fog
7.85,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.851,193,8,Malicious,RPM_Spoofing,40,15,0,0,0,0,0,0,urban,rain_fog
7.9,192,8,Malicious,RPM_Spoofing,45,247,255,255,255,255,255,255,urban,rain_fog
7.901,193,8,Malicious,RPM_Spoofing,79,15,0,0,0,0,0,0,urban,rain_fog
7.95,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
7.951,193,8,Malicious,RPM_Spoofing,54,15,0,0,0,0,0,0,urban,rain_fog
8.001,193,8,Malicious,RPM_Spoofing,213,14,0,0,0,0,0,0,urban,rain_fog
8.05,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
8.051,193,8,Malicious,RPM_Spoofing,177,14,0,0,0,0,0,0,urban,rain_fog
8.1,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
8.101,193,8,Malicious,RPM_Spoofing,136,14,0,0,0,0,0,0,urban,rain_fog
8.15,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
8.151,193,8,Malicious,RPM_Spoofing,231,14,0,0,0,0,0,0,urban,rain_fog
8.2,192,8,Malicious,RPM_Spoofing,80,240,255,255,255,255,255,255,urban,rain_fog
8.201,193,8,Malicious,RPM_Spoofing,40,15,0,0,0,0,0,0,urban,rain_fog
8.25,192,8,Malicious,RPM_Spoofing,255,255,255,255,255,255,255,255,urban,rain_fog
8.251,193,8,Malicious,RPM_Spoofing,140,15,0,0,0,0,0,0,urban,rain_fog
8.3,192,8,Malicious,RPM_Spoofing,212,247,255,255,255,255,255,255,urban,rain_fog
8.301,193,8,Malicious,RPM_Spoofing,91,15,0,0,0,0,0,0,urban,rain_fog
8.35,192,8,Malicious,RPM_Spoofing,150,250,255,255,255,255,255,255,urban,rain_fog
8.351,193,8,Malicious,RPM_Spoofing,22,15,0,0,0,0,0,0,urban,rain_fog
